id	cfb70595-7191-40cc-802d-dad9cb578b1a	bd587a68-76f5-44f2-ac6b-f87523560f60
94097	904.0	307.0
359737	0.0	0.0
359738	0.0	0.0
359739	4.0	16.0
646282	0.0	0.0
359736	0.0	0.0
359740	0.0	1.0
359741	0.0	1.0
359742	0.0	0.0
359743	4.0	1.0
139201	22.0	6.0
129804	370.0	82.0
129807	18.0	2.0
129880	325.0	658.0
23768	6474.0	1853.0
23769	6.0	38.0
129881	40.0	18.0
100130418	98.0	1912.0
345062	2.0	1.0
286204	2506.0	12.0
100129428	0.0	4.0
286205	2470.0	963.0
100129427	0.0	0.0
23760	3390.0	16914.0
359748	0.0	0.0
100862854	0.0	0.0
286207	72.0	133.0
359749	1.0	3.0
23761	2298.0	5398.0
100862855	0.0	0.0
23762	361.0	1010.0
23764	794.0	2256.0
359744	3.0	0.0
100862850	1.0	1.0
23765	3815.0	5034.0
359745	0.0	0.0
359746	1.0	0.0
100862852	2.0	0.0
23766	0.0	0.0
23767	4993.0	2251.0
100862853	0.0	3.0
359747	0.0	3.0
359751	0.0	0.0
359752	4.0	10.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	88.0	241.0
129870	0.0	0.0
100130405	0.0	1.0
100130402	0.0	0.0
23772	0.0	96.0
23774	2247.0	7123.0
359755	1.0	0.0
359757	0.0	1.0
359758	0.0	0.0
359762	0.0	0.0
359763	1.0	1.0
359760	0.0	1.0
23770	10192.0	12261.0
359761	27.0	31.0
129868	0.0	0.0
23746	10.0	0.0
102465502	0.0	7.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	1.0
286223	23.0	4.0
23749	0.0	0.0
100129403	1.0	8.0
345041	4.0	15.0
100129405	89.0	112.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	11712.0	7076.0
102465507	3.0	0.0
23742	5.0	0.0
359766	3.0	1.0
23743	88.0	14.0
359767	1.0	2.0
102465505	0.0	0.0
130813	9.0	18.0
23744	0.0	0.0
102465504	3.0	4.0
130814	2999.0	1459.0
102465503	0.0	0.0
359774	7.0	7.0
359775	0.0	0.0
359776	1.0	0.0
359770	0.0	0.0
359771	0.0	0.0
359772	1.0	1.0
100129402	0.0	0.0
100129401	1.0	0.0
23757	1.0	0.0
102465513	0.0	0.0
23758	0.0	1.0
102465512	0.0	0.0
23759	2827.0	6382.0
102465511	0.0	0.0
286234	2.0	0.0
102465510	0.0	0.0
129852	10.0	3.0
347694	535.0	7.0
286239	2.0	0.0
23751	0.0	0.0
102465519	0.0	0.0
23752	3.0	3.0
23753	538.0	1723.0
115207	19716.0	3871.0
359777	0.0	0.0
102465517	0.0	2.0
130827	283.0	546.0
359778	0.0	0.0
102465516	0.0	0.0
115209	914.0	605.0
23755	31.0	2.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	3.0	0.0
359787	1.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	19.0	479.0
347688	5.0	1.0
102465524	0.0	0.0
94005	4325.0	5014.0
102465523	0.0	0.0
102465522	0.0	0.0
102465521	5.0	2.0
102465520	0.0	0.0
94009	46.0	272.0
727866	0.0	1.0
57060	1452.0	1000.0
102465528	1.0	0.0
102465527	0.0	0.0
57062	9842.0	8962.0
102465526	0.0	0.0
727865	12.0	40.0
102465525	0.0	0.0
84687	4639.0	5087.0
727859	1.0	0.0
84689	549.0	31.0
84688	28.0	15.0
139135	0.0	0.0
84684	0.0	1.0
84681	1187.0	516.0
84680	1365.0	260.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	2.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	0.0	0.0
727851	123.0	29.0
102465539	0.0	4.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	1170.0	1936.0
84676	42.0	4.0
84675	8.0	25.0
140123	0.0	0.0
84678	2399.0	2757.0
84677	0.0	177.0
84672	0.0	0.0
84671	1122.0	73.0
84674	2451.0	1080.0
84673	0.0	0.0
152101	0.0	0.0
152100	791.0	543.0
94027	13.0	85.0
94026	0.0	27.0
94025	4729.0	29.0
129787	1767.0	2594.0
57088	6872.0	625.0
127124	0.0	0.0
57089	603.0	1285.0
57082	255.0	1355.0
57084	0.0	0.0
57085	2558.0	2320.0
152118	5.0	7.0
152110	9.0	34.0
154790	1.0	865.0
154791	366.0	277.0
646201	0.0	28.0
57091	1623.0	94.0
94015	837.0	275.0
57092	8000.0	12656.0
646202	21.0	22.0
57097	1034.0	1183.0
57099	608.0	885.0
727879	0.0	0.0
57093	0.0	0.0
166752	359.0	2.0
57094	30.0	41.0
57095	2772.0	3561.0
57096	91.0	71.0
139163	0.0	1.0
84698	291.0	103.0
84699	5.0	0.0
84694	0.0	0.0
84693	503.0	522.0
100499563	0.0	1.0
84696	32.0	58.0
84695	593.0	404.0
84690	0.0	0.0
84692	19.0	0.0
84691	4.0	18.0
130752	65.0	62.0
646213	0.0	0.0
100130495	18.0	59.0
646208	9.0	165.0
94039	744.0	672.0
94031	3218.0	2850.0
94030	119.0	24.0
100130484	0.0	0.0
94033	0.0	0.0
94032	11.0	16.0
727810	1.0	5.0
100130481	0.0	1.0
100130480	2.0	0.0
115196	407.0	383.0
727805	2.0	1.0
139105	3.0	1.0
646218	1.0	1.0
347744	16.0	34.0
347741	0.0	0.0
646231	0.0	0.0
154743	1000.0	1328.0
130773	4.0	5.0
727842	2.0	1.0
100129480	34.0	44.0
100129482	1484.0	610.0
727837	1.0	0.0
347736	38.0	61.0
347733	61.0	14.0
347732	24.0	21.0
347735	2363.0	1949.0
347734	2731.0	5261.0
347731	3.0	1.0
646243	0.0	0.0
94059	187.0	196.0
347730	45.0	2.0
646249	0.0	2.0
201305	62.0	7.0
100130466	0.0	6.0
727833	0.0	1.0
727835	1.0	2.0
100130462	0.0	1.0
94056	3465.0	4230.0
100130461	6.0	0.0
727830	1.0	0.0
727832	1.0	0.0
140100	0.0	0.0
727826	113.0	275.0
727828	0.0	0.0
100129472	0.0	0.0
347720	2.0	0.0
100288841	0.0	0.0
60626	5930.0	4202.0
347717	0.0	0.0
347716	12.0	14.0
101154644	0.0	0.0
152195	623.0	1309.0
100288831	0.0	1.0
164153	7.0	5.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	0.0	0.0
152189	764.0	548.0
347705	2.0	5.0
347702	3.0	0.0
152185	845.0	1846.0
347701	4.0	9.0
100288827	4.0	0.0
100288825	0.0	0.0
57000	72.0	27.0
57001	427.0	1054.0
84618	2.0	1.0
84617	5592.0	3026.0
84619	175.0	187.0
57007	1893.0	23206.0
84624	1122.0	1671.0
84627	346.0	601.0
84626	479.0	1139.0
57002	512.0	473.0
57003	7227.0	5009.0
84620	248.0	13.0
84623	274.0	5.0
57004	0.0	0.0
84622	348.0	533.0
100288814	1.0	3.0
57010	181.0	8.0
57017	2695.0	2105.0
84614	1751.0	869.0
57018	5465.0	7564.0
57019	2099.0	2916.0
84616	0.0	0.0
84612	2385.0	342.0
57016	1.0	578.0
96626	0.0	0.0
100288805	49.0	27.0
100288801	1.0	1.0
100288802	2.0	0.0
57020	4112.0	3237.0
164127	1.0	17.0
166785	625.0	776.0
84639	0.0	1.0
84647	179.0	3.0
84649	315.0	346.0
60678	1095.0	2419.0
60677	3.0	2.0
84648	0.0	1.0
60676	39.0	1.0
84643	0.0	0.0
60675	48.0	32.0
139170	2.0	0.0
101154686	0.0	0.0
84645	191.0	767.0
60674	5764.0	9772.0
57026	13.0	38.0
60673	661.0	1507.0
152138	0.0	0.0
60672	1443.0	1130.0
152137	7053.0	3567.0
252946	0.0	0.0
84641	5493.0	3631.0
252948	10.0	0.0
84640	2374.0	2433.0
252949	0.0	0.0
154796	1320.0	2492.0
96610	204.0	585.0
164118	14.0	5.0
84629	5761.0	4836.0
84628	98.0	56.0
727897	18.0	35.0
57030	33.0	39.0
84636	97.0	10.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	3795.0	2406.0
84632	1056.0	740.0
60686	630.0	799.0
84631	589.0	26.0
57037	1548.0	607.0
84634	3.0	8.0
60685	4983.0	4989.0
105370183	0.0	0.0
57038	2139.0	3463.0
60684	2863.0	2468.0
60682	804.0	993.0
60681	5217.0	10473.0
84630	8.0	39.0
60680	6.0	1.0
252953	0.0	0.0
252954	0.0	0.0
139189	8.0	5.0
252955	0.0	0.0
252956	3.0	2.0
57045	4482.0	4558.0
84669	2359.0	1508.0
84668	2499.0	1895.0
84665	3.0	0.0
57047	3.0	7.0
84664	0.0	0.0
84667	1.0	18.0
84666	0.0	12.0
84661	1438.0	3270.0
84660	20.0	48.0
84662	3380.0	1969.0
648809	1.0	13.0
648822	1.0	2.0
57053	83.0	20.0
57054	0.0	0.0
57055	0.0	0.0
57050	1952.0	3097.0
166793	339.0	330.0
84658	99.0	38.0
84657	65.0	39.0
84659	5.0	65.0
84654	0.0	0.0
57057	2.0	20.0
84656	5662.0	5937.0
84650	1756.0	3898.0
84651	4.0	1.0
100132917	0.0	0.0
100132918	0.0	1.0
252983	820.0	659.0
441073	73.0	113.0
100132920	1.0	0.0
100132923	12.0	6.0
100132929	0.0	0.0
100288797	0.0	0.0
441056	0.0	0.0
441066	0.0	0.0
252995	170.0	38.0
441061	0.0	0.0
100132932	0.0	0.0
100132938	0.0	0.0
100288785	1.0	1.0
441094	726.0	109.0
100132940	2.0	0.0
252968	1.0	4.0
252969	1465.0	1205.0
100132948	11.0	4.0
100132949	0.0	0.0
286310	1.0	0.0
404093	2207.0	2872.0
286319	637.0	782.0
100288772	4.0	1.0
441027	893.0	5758.0
441026	3.0	9.0
441024	426.0	732.0
441032	323.0	520.0
84803	352.0	49.0
164091	1583.0	1524.0
100132963	3.0	0.0
100132965	0.0	0.0
100132967	0.0	0.0
152098	121.0	13.0
100288757	2.0	0.0
100132973	1.0	0.0
100132978	1.0	3.0
100132979	0.0	0.0
359803	1.0	2.0
359804	1.0	3.0
100288742	0.0	0.0
359806	0.0	0.0
84816	324.0	657.0
359800	2.0	1.0
84818	1555.0	608.0
441046	110.0	76.0
84817	1691.0	2592.0
359802	0.0	0.0
84823	1623.0	15719.0
57205	2468.0	1691.0
441054	122.0	111.0
84824	86.0	154.0
441051	15.0	18.0
441050	53.0	120.0
84820	163.0	139.0
100132987	5.0	0.0
57209	1105.0	605.0
100288739	1.0	0.0
84809	928.0	759.0
84808	34.0	145.0
57210	2186.0	1807.0
84804	714.0	923.0
100288730	64.0	60.0
84807	386.0	599.0
441034	37.0	74.0
84812	362.0	401.0
57215	1598.0	2108.0
84811	1244.0	1168.0
57216	1156.0	8837.0
57217	6236.0	2467.0
84814	93.0	39.0
100132992	1.0	0.0
57211	5573.0	5276.0
100132994	0.0	0.0
57212	2053.0	1312.0
57213	1882.0	849.0
100132995	8.0	12.0
57214	828.0	2147.0
105370242	0.0	0.0
286365	0.0	0.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	17.0	26.0
648791	94.0	467.0
359822	0.0	0.0
100129347	12.0	3.0
286370	0.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	3.0	9.0
130728	4.0	13.0
286380	0.0	1.0
100129331	0.0	0.0
100130319	1.0	0.0
404024	0.0	2.0
404026	1.0	1.0
100129329	2.0	0.0
100130313	1.0	1.0
441009	4.0	7.0
100130311	110.0	231.0
100130310	0.0	0.0
130733	285.0	36.0
359844	2.0	2.0
359845	2052.0	712.0
727914	3.0	11.0
727915	3.0	0.0
100129325	8.0	8.0
100129320	15.0	16.0
646168	4.0	1.0
100129319	0.0	0.0
100130307	8.0	3.0
100129315	0.0	0.0
100130302	1.0	1.0
727910	1357.0	621.0
100130301	5.0	8.0
345193	14.0	94.0
130749	146.0	46.0
646164	1.0	0.0
727909	2.0	0.0
727905	0.0	0.0
100129308	1.0	0.0
646177	0.0	0.0
100129306	4.0	0.0
646171	17.0	3.0
646175	2.0	4.0
646174	2.0	0.0
115123	358.0	320.0
286333	51.0	9.0
286336	1503.0	315.0
115106	739.0	1154.0
100306975	3.0	0.0
115111	26.0	127.0
286343	1772.0	770.0
286348	5.0	10.0
646193	2.0	4.0
100886964	31.0	2.0
646192	8.0	82.0
646196	9.0	1.0
646195	4220.0	12235.0
100534599	0.0	0.0
130700	1.0	2.0
100306951	81.0	236.0
100534595	24.0	11.0
100132911	0.0	0.0
100534592	0.0	0.0
100534593	102.0	22.0
286362	0.0	0.0
100132916	2.0	5.0
100240709	6.0	34.0
129684	0.0	0.0
57180	259.0	583.0
129685	2437.0	2373.0
100240707	9.0	7.0
727982	0.0	1.0
57185	5714.0	2253.0
727987	0.0	0.0
57186	6146.0	5019.0
57187	4093.0	5709.0
57188	1932.0	109.0
57181	2664.0	4949.0
94122	86.0	109.0
57182	4580.0	3807.0
727984	8.0	14.0
94121	1183.0	595.0
94120	723.0	885.0
57184	912.0	442.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	1.0	0.0
57189	4240.0	4670.0
359792	17.0	29.0
127018	1299.0	766.0
359793	0.0	1.0
100240711	1.0	4.0
100240712	2.0	5.0
100240710	1.0	4.0
345258	5.0	1.0
100240713	1.0	1.0
94115	2.0	1.0
57190	12622.0	12367.0
727970	8.0	11.0
57191	69.0	148.0
166614	385.0	106.0
57198	3250.0	2536.0
57192	3068.0	1070.0
359799	0.0	0.0
57194	2958.0	220.0
727969	0.0	0.0
84798	1344.0	8127.0
140004	0.0	0.0
84793	171.0	255.0
84792	911.0	2041.0
84795	586.0	72.0
84791	386.0	251.0
84790	3132.0	11052.0
154661	88.0	2.0
154664	56.0	15611.0
166647	2296.0	5651.0
127003	3.0	3.0
127002	284.0	493.0
115019	876.0	18.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	6.0	2.0
100130391	0.0	1.0
115024	1383.0	2296.0
142679	397.0	289.0
648729	15.0	8.0
142678	1150.0	1113.0
347894	0.0	0.0
102465436	0.0	1.0
94137	21.0	50.0
727991	1.0	1.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	4.0	14.0
100130386	1.0	0.0
94134	3166.0	1218.0
100130384	0.0	1.0
100130383	0.0	1.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	552.0	113.0
100129394	15.0	10.0
142683	3130.0	22.0
142686	101.0	58.0
142685	1.0	6.0
152007	8984.0	491.0
152006	4578.0	1780.0
142689	21.0	36.0
140028	0.0	1.0
152002	878.0	5433.0
100129396	0.0	0.0
102465447	0.0	3.0
127062	0.0	0.0
102465446	0.0	1.0
345222	41.0	19.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	2.0	3.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	3.0
127069	0.0	0.0
94161	4.0	14.0
100130376	0.0	1.0
94160	9.0	3.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	1.0	1.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	1567.0	767.0
100129385	3.0	1.0
100129387	2433.0	3360.0
102465458	0.0	0.0
102465457	1.0	0.0
94158	25.0	48.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	9.0	14.0
102465451	2.0	2.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	13.0	0.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	0.0	0.0
347862	3071.0	1676.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	1.0	0.0
102465464	1.0	0.0
102465463	6.0	2.0
646114	0.0	12.0
102465462	0.0	0.0
100009676	145.0	369.0
727964	0.0	0.0
100129361	1555.0	2207.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	6.0	17.0
100129368	1.0	1.0
347853	0.0	2.0
102465479	0.0	0.0
102465478	3.0	8.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	61.0	56.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	2625.0	2068.0
100009667	1.0	0.0
100130342	0.0	0.0
100009668	5.0	16.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	0.0	0.0
100129357	22.0	28.0
100129351	0.0	0.0
100129354	8.0	5.0
102465489	0.0	0.0
102465488	0.0	0.0
100288726	0.0	1.0
102465487	0.0	0.0
102465486	0.0	0.0
102465485	1.0	0.0
102465484	0.0	2.0
164045	80.0	3.0
57105	534.0	108.0
57106	465.0	1499.0
84726	9304.0	10337.0
57107	1331.0	1372.0
84725	789.0	932.0
57108	4.0	2.0
57101	318.0	153.0
84720	1958.0	1110.0
57102	1263.0	1025.0
57103	712.0	850.0
84722	243.0	1107.0
57104	5537.0	1097.0
102465483	0.0	0.0
102465482	0.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1329.0	2067.0
102465499	0.0	0.0
100288713	8.0	10.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	0.0	7.0
84709	669.0	5.0
57110	26.0	53.0
57111	2370.0	6716.0
84706	469.0	1615.0
84705	597.0	2044.0
84708	473.0	2005.0
84707	586.0	1951.0
57116	7.0	35.0
57117	1192.0	1388.0
57118	3632.0	667.0
57119	40.0	0.0
57113	0.0	9.0
57115	12.0	80.0
102465494	0.0	0.0
102465493	0.0	1.0
102465492	0.0	0.0
102465491	0.0	5.0
102465490	0.0	0.0
152065	0.0	3.0
100288702	0.0	0.0
57120	2889.0	4132.0
57121	875.0	277.0
57122	2095.0	4531.0
201456	40.0	37.0
127086	0.0	9.0
57127	0.0	3.0
57128	1114.0	2801.0
57129	1117.0	5437.0
84747	3798.0	4203.0
57124	5503.0	1619.0
57125	735.0	406.0
57126	8.0	1078.0
84740	73.0	119.0
152078	117.0	43.0
127074	0.0	0.0
57130	3603.0	7466.0
57132	3885.0	6182.0
84727	660.0	291.0
127077	0.0	0.0
84735	6.0	9.0
84734	418.0	76.0
57139	1008.0	14.0
115098	1401.0	3900.0
201475	3519.0	3789.0
57134	1925.0	599.0
57135	0.0	0.0
57136	7257.0	11961.0
84733	475.0	2349.0
57142	25587.0	14870.0
57143	534.0	819.0
57144	28.0	779.0
201477	0.0	0.0
57140	7379.0	6045.0
57149	1372.0	765.0
84767	0.0	0.0
140032	3.0	0.0
84769	393.0	805.0
57146	2658.0	3020.0
57147	1063.0	1034.0
84766	220.0	582.0
84765	480.0	477.0
57148	4941.0	3059.0
152015	8.0	27.0
57152	0.0	0.0
57153	19197.0	10812.0
166655	0.0	1.0
57154	3120.0	4356.0
84749	1270.0	1244.0
57150	383.0	720.0
57151	0.0	0.0
84759	697.0	1014.0
140043	0.0	0.0
57156	46.0	191.0
57157	2277.0	2778.0
139060	2.0	3.0
84752	1059.0	657.0
57158	323.0	51.0
57159	10.0	4.0
84750	492.0	278.0
152024	1.0	1.0
139067	0.0	0.0
139065	300.0	5.0
94104	2027.0	1722.0
94103	4904.0	3104.0
96764	1431.0	2937.0
94107	2046.0	1743.0
57165	230.0	17.0
94101	2834.0	2350.0
57161	1000.0	2369.0
57162	2130.0	3325.0
57167	14.0	271.0
57168	180.0	752.0
57169	8208.0	1477.0
84787	434.0	1133.0
57175	4000.0	3156.0
57176	1480.0	2779.0
57171	764.0	1108.0
57172	82.0	88.0
84779	1.0	0.0
57178	12559.0	3440.0
139081	1.0	1.0
84775	563.0	489.0
57179	6953.0	4060.0
84777	89.0	158.0
84771	65.0	55.0
113655	494.0	687.0
732538	3.0	0.0
353323	0.0	0.0
353322	260.0	592.0
353324	50.0	6.0
100996279	0.0	0.0
149603	5910.0	9572.0
341333	0.0	4.0
343990	919.0	684.0
353332	0.0	0.0
149620	730.0	1.0
353333	0.0	0.0
100996266	0.0	0.0
343981	2.0	0.0
162605	0.0	0.0
353345	54.0	8.0
84900	135.0	194.0
84902	1605.0	1624.0
149628	262.0	51.0
84901	3204.0	2326.0
341315	210.0	86.0
113622	167.0	96.0
353355	130.0	61.0
149643	0.0	0.0
150622	658.0	0.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	11.0	5.0
642513	0.0	0.0
100852405	0.0	0.0
642517	340.0	168.0
100852410	25.0	15.0
84919	4256.0	6829.0
84918	3236.0	5905.0
389322	32.0	63.0
390311	1.0	4.0
389320	1.0	0.0
390313	0.0	3.0
84915	39.0	239.0
84914	959.0	1802.0
497190	11.0	13.0
84916	1440.0	3105.0
84922	911.0	1808.0
390318	0.0	0.0
84924	700.0	573.0
84923	941.0	850.0
84920	212.0	339.0
123016	1213.0	1384.0
497189	53.0	31.0
642521	0.0	0.0
390320	0.0	0.0
84908	1627.0	3740.0
390321	0.0	0.0
353376	11.0	8.0
390322	0.0	0.0
390323	0.0	0.0
654502	0.0	0.0
84909	2002.0	1955.0
390324	0.0	0.0
654503	2.0	3.0
84904	166.0	478.0
654504	0.0	0.0
390326	0.0	0.0
654505	2.0	0.0
390327	0.0	0.0
654506	21.0	21.0
84905	396.0	477.0
84911	431.0	29.0
390329	0.0	0.0
84910	3128.0	3758.0
84913	2807.0	23.0
84912	1647.0	1367.0
113691	18.0	42.0
642538	1.0	0.0
113675	436.0	107.0
84937	1214.0	2634.0
84936	1435.0	1293.0
84939	2726.0	1972.0
84938	974.0	760.0
84944	9.0	2.0
57325	1312.0	2632.0
57326	8539.0	4401.0
84946	1036.0	2241.0
84945	1599.0	1571.0
84940	130.0	56.0
389336	12.0	52.0
389337	1712.0	203.0
84942	387.0	319.0
84941	301.0	362.0
642546	4.0	21.0
343930	0.0	78.0
84929	64.0	42.0
389333	73.0	1036.0
84926	3831.0	2362.0
84925	1643.0	2077.0
84928	1564.0	1324.0
57336	368.0	72.0
84933	319.0	480.0
84932	1773.0	2044.0
57337	1493.0	1458.0
84935	6025.0	253.0
57338	13.0	2.0
84934	884.0	1976.0
57332	251.0	715.0
57333	809.0	1686.0
84931	1.0	0.0
84930	821.0	1383.0
57335	321.0	454.0
103752554	0.0	0.0
103752555	0.0	0.0
642559	11.0	50.0
390352	27.0	35.0
390354	349.0	1226.0
389362	615.0	980.0
150677	0.0	0.0
150678	1424.0	2686.0
377381	127.0	302.0
162655	499.0	439.0
390363	7.0	9.0
147040	1326.0	6207.0
343901	1.0	3.0
149699	1.0	3.0
150684	1173.0	1612.0
150681	0.0	0.0
159013	2007.0	1470.0
221504	0.0	5.0
103752581	12.0	21.0
389386	1.0	0.0
389383	0.0	0.0
389384	2.0	57.0
123041	327.0	10.0
162681	323.0	593.0
123036	3046.0	3530.0
103752587	0.0	0.0
150696	544.0	4908.0
103752588	4.0	11.0
103752589	9.0	28.0
103752583	0.0	0.0
103752584	27.0	16.0
103752585	1.0	0.0
103752586	2.0	19.0
390340	0.0	1.0
389376	6198.0	15.0
221527	139.0	745.0
390394	4.0	15.0
149647	15.0	0.0
389396	0.0	11.0
123099	90.0	13.0
389395	1.0	5.0
123096	2801.0	2237.0
137682	696.0	734.0
390378	2.0	2.0
221545	624.0	695.0
221547	15.0	48.0
147011	200.0	82.0
147007	760.0	1372.0
100996295	9.0	25.0
137695	1238.0	1656.0
162632	6.0	5.0
149685	0.0	0.0
100135063	1.0	0.0
100135064	0.0	0.0
147015	125.0	651.0
100996280	2.0	1.0
94240	1754.0	518.0
94241	7252.0	3727.0
94236	0.0	0.0
94235	5.0	4.0
94234	192.0	1352.0
94239	8361.0	6863.0
94233	4.0	3.0
390294	4.0	3.0
390297	0.0	2.0
390298	1.0	1.0
221584	61.0	47.0
150590	105.0	58.0
94274	598.0	34.0
94298	0.0	0.0
94297	1.0	40.0
414768	1.0	6.0
642451	1.0	0.0
414766	7.0	12.0
414767	0.0	0.0
654434	298.0	412.0
400123	3.0	1.0
400121	0.0	0.0
57221	5153.0	593.0
84838	2283.0	4318.0
400120	3703.0	25.0
84837	328.0	400.0
84839	11.0	0.0
57226	2647.0	2382.0
84844	1053.0	5689.0
84847	4.0	10.0
57228	825.0	1543.0
57222	13519.0	5620.0
402779	0.0	0.0
402778	650.0	145.0
57223	6583.0	8652.0
57224	5814.0	4142.0
84842	7.0	208.0
414776	0.0	0.0
642446	0.0	0.0
414771	0.0	4.0
642448	2.0	0.0
642461	0.0	0.0
642460	1.0	0.0
414777	1190.0	2078.0
414778	12.0	15.0
57231	5003.0	2117.0
400110	0.0	19.0
57232	214.0	170.0
654427	7.0	15.0
84826	0.0	0.0
654429	0.0	0.0
84833	2268.0	2352.0
84836	4084.0	2243.0
84830	1225.0	105.0
57234	185.0	165.0
84832	0.0	0.0
654433	1258.0	2203.0
9001	24.0	566.0
9002	76.0	129.0
642475	473.0	319.0
84859	2804.0	2933.0
84867	39.0	2.0
84866	1281.0	678.0
84869	1462.0	1598.0
84868	2880.0	295.0
654463	2.0	3.0
84865	255.0	403.0
84864	826.0	2821.0
84861	1411.0	2110.0
9014	1062.0	2002.0
9015	322.0	425.0
9013	2030.0	2311.0
9019	10012.0	7620.0
9016	402.0	597.0
341392	7.0	24.0
84848	75.0	160.0
84856	295.0	98.0
84858	2900.0	2040.0
84852	143.0	124.0
102725176	0.0	0.0
84851	831.0	320.0
642477	8.0	66.0
84850	24.0	4.0
105376946	0.0	0.0
9025	1269.0	1675.0
9026	1135.0	2241.0
9023	239.0	275.0
113612	2006.0	349.0
9024	12.0	5.0
642493	0.0	4.0
9027	8.0	10.0
9028	26.0	94.0
400165	3.0	0.0
9021	8291.0	10751.0
9022	2362.0	54.0
9020	1237.0	642.0
84889	1.0	2.0
84888	6600.0	3417.0
654483	14.0	16.0
84885	1622.0	1450.0
654486	0.0	0.0
84886	13111.0	4147.0
84881	1138.0	1255.0
642489	54.0	68.0
84883	1284.0	431.0
654480	9.0	18.0
9037	10426.0	1038.0
9034	1193.0	201.0
9038	0.0	0.0
9039	2954.0	2746.0
400156	4.0	5.0
9032	0.0	0.0
9033	119.0	18.0
9031	6866.0	6258.0
84878	748.0	916.0
84879	3546.0	430.0
84874	840.0	850.0
84873	3.0	1.0
84876	1946.0	915.0
84875	2468.0	1564.0
84870	351.0	57.0
84872	695.0	516.0
84871	9.0	46.0
9047	193.0	452.0
9048	29.0	630.0
9045	22033.0	33641.0
9046	3647.0	280.0
9049	2920.0	2069.0
106480985	9.0	16.0
9040	1949.0	4884.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	0.0	5.0
9043	9929.0	4331.0
400141	4.0	8.0
106480989	2.0	1.0
9044	2783.0	1692.0
106480988	0.0	0.0
57282	12.0	6.0
106480990	2.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	7.0	15.0
414753	0.0	0.0
414754	1.0	1.0
414751	0.0	0.0
414752	0.0	0.0
341359	6.0	2.0
341356	0.0	0.0
9058	10.0	4.0
9056	6819.0	754.0
9057	1060.0	1233.0
341350	140.0	13.0
9050	794.0	1473.0
106480996	0.0	0.0
9051	419.0	235.0
106480995	1.0	0.0
106480998	0.0	0.0
106480997	0.0	0.0
57291	596.0	2602.0
9054	1013.0	1563.0
9055	613.0	3711.0
106480999	1.0	0.0
9052	60228.0	9324.0
9053	1167.0	2431.0
84899	717.0	3191.0
282569	0.0	0.0
400129	9.0	14.0
84896	3532.0	2374.0
84895	811.0	760.0
400128	1.0	0.0
84898	18548.0	2124.0
84897	2110.0	885.0
400126	22.0	39.0
654499	0.0	0.0
84892	1428.0	756.0
414764	31.0	13.0
84891	4.0	7.0
