id	153cb1b1-774c-4e65-b209-6a462b68cfc5	5d187a95-6b3d-42dc-a5c8-cf1758243c46
23767	4162.0	151.0
100862853	0.0	0.0
359747	0.0	9.0
359751	0.0	0.0
359752	11.0	6.0
359753	0.0	1.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	77.0	270.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	1.0
23774	2783.0	5765.0
359755	0.0	2.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	20972.0	15655.0
359761	25.0	107.0
129868	0.0	1.0
23746	2.0	1.0
102465502	1.0	15.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	31.0	72.0
23749	0.0	0.0
100129403	0.0	31.0
345041	3.0	46.0
100129405	106.0	685.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	11985.0	10396.0
102465507	0.0	0.0
23742	2.0	60.0
359766	0.0	0.0
23743	255.0	36.0
359767	0.0	0.0
102465505	0.0	0.0
130813	15.0	30.0
23744	1.0	0.0
102465504	0.0	0.0
130814	2367.0	731.0
102465503	0.0	0.0
359774	3.0	34.0
359775	0.0	0.0
359776	0.0	0.0
359770	0.0	0.0
359771	0.0	0.0
359772	0.0	1.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	20.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	1.0
23759	3182.0	11452.0
102465511	0.0	1.0
286234	1.0	10.0
102465510	0.0	0.0
129852	10.0	3.0
347694	296.0	5.0
286239	0.0	0.0
23751	0.0	1.0
102465519	0.0	0.0
23752	2.0	5.0
23753	1912.0	2058.0
115207	20800.0	6605.0
359777	0.0	1.0
102465517	0.0	0.0
130827	267.0	854.0
359778	0.0	0.0
102465516	0.0	0.0
115209	834.0	835.0
23755	10.0	3.0
359779	0.0	0.0
102465515	1.0	0.0
23756	0.0	3.0
102465514	0.0	1.0
359787	0.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	12.0	202.0
347688	2.0	20.0
102465524	0.0	0.0
94005	5163.0	13516.0
102465523	0.0	2.0
102465522	0.0	2.0
102465521	0.0	2.0
102465520	0.0	0.0
94009	71.0	124.0
727866	0.0	1.0
57060	1671.0	1685.0
102465528	0.0	3.0
102465527	0.0	0.0
57062	13030.0	18106.0
102465526	0.0	0.0
727865	2.0	6.0
102465525	0.0	4.0
84687	8782.0	7165.0
727859	2.0	0.0
84689	460.0	90.0
84688	20.0	30.0
139135	3.0	1629.0
84684	2.0	6.0
84681	1438.0	2963.0
84680	981.0	1172.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	1.0
102465530	1.0	0.0
727856	0.0	3.0
727857	0.0	1.0
727851	92.0	58.0
102465539	0.0	2.0
102465538	0.0	0.0
102465537	2.0	0.0
102465536	0.0	0.0
84679	1624.0	2001.0
84676	91.0	2.0
84675	56.0	23.0
140123	0.0	0.0
84678	3062.0	5135.0
84677	0.0	566.0
84672	0.0	0.0
84671	807.0	134.0
84674	1899.0	1997.0
84673	0.0	0.0
152101	0.0	0.0
152100	773.0	891.0
94027	2.0	80.0
94026	2.0	2.0
94025	694.0	162.0
129787	1723.0	3639.0
57088	4109.0	3566.0
127124	0.0	0.0
57089	445.0	3125.0
57082	126.0	4329.0
57084	0.0	0.0
57085	3797.0	2671.0
152118	5.0	0.0
152110	8.0	39.0
154790	7.0	730.0
154791	430.0	371.0
646201	0.0	0.0
57091	2145.0	800.0
94015	1335.0	394.0
57092	7111.0	12361.0
646202	16.0	48.0
57097	810.0	1179.0
57099	553.0	1197.0
727879	0.0	0.0
57093	0.0	0.0
166752	42.0	6.0
57094	56.0	0.0
57095	3433.0	4619.0
57096	96.0	66.0
139163	0.0	0.0
84698	237.0	273.0
84699	3.0	1.0
84694	0.0	0.0
84693	445.0	1362.0
100499563	0.0	0.0
84696	44.0	97.0
84695	867.0	988.0
84690	1.0	1.0
84692	0.0	5.0
84691	0.0	2.0
130752	30.0	264.0
646213	0.0	0.0
100130495	8.0	58.0
646208	1.0	15.0
94039	964.0	1003.0
94031	6372.0	7387.0
94030	261.0	60.0
100130484	0.0	0.0
94033	0.0	0.0
94032	9.0	126.0
727810	0.0	1.0
100130481	0.0	0.0
100130480	0.0	6.0
115196	361.0	707.0
727805	0.0	5.0
139105	3.0	1.0
646218	0.0	0.0
347744	16.0	54.0
347741	0.0	0.0
646231	0.0	0.0
154743	943.0	1036.0
130773	1.0	3.0
727842	1.0	3.0
100129480	60.0	127.0
100129482	737.0	1871.0
727837	0.0	0.0
347736	29.0	67.0
347733	147.0	152.0
347732	18.0	41.0
347735	4296.0	6589.0
347734	3781.0	4572.0
347731	1.0	0.0
646243	0.0	1.0
94059	267.0	451.0
347730	16.0	0.0
646249	0.0	0.0
201305	221.0	27.0
100130466	0.0	0.0
727833	0.0	0.0
727835	2.0	0.0
100130462	0.0	0.0
94056	4208.0	4241.0
100130461	2.0	2.0
727830	0.0	3.0
727832	0.0	2.0
140100	0.0	4.0
727826	39.0	63.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	6612.0	8971.0
347717	0.0	1.0
347716	11.0	22.0
101154644	0.0	0.0
152195	424.0	634.0
100288831	0.0	2.0
164153	5.0	4.0
105370141	0.0	0.0
347704	0.0	0.0
347703	1.0	0.0
347706	0.0	0.0
152189	783.0	1349.0
347705	0.0	1.0
347702	0.0	0.0
152185	722.0	2915.0
347701	0.0	0.0
100288827	4.0	23.0
100288825	0.0	0.0
57000	41.0	63.0
57001	473.0	1640.0
84618	5.0	1.0
84617	7139.0	4884.0
84619	555.0	919.0
57007	6389.0	1919.0
84624	1419.0	5886.0
84627	941.0	1512.0
84626	731.0	1813.0
57002	404.0	942.0
57003	8608.0	14768.0
84620	98.0	1756.0
84623	51.0	35.0
57004	0.0	0.0
84622	203.0	858.0
100288814	4.0	14.0
57010	193.0	139.0
57017	2319.0	5428.0
84614	995.0	2889.0
57018	6199.0	15795.0
57019	2406.0	7116.0
84616	0.0	0.0
84612	1265.0	869.0
57016	17.0	8628.0
96626	0.0	0.0
100288805	28.0	306.0
100288801	0.0	8.0
100288802	0.0	0.0
57020	4154.0	1831.0
164127	1.0	5.0
166785	489.0	738.0
84639	0.0	0.0
84647	294.0	2.0
84649	474.0	1771.0
60678	1724.0	4842.0
60677	2.0	1.0
84648	0.0	1.0
60676	432.0	105.0
84643	0.0	44.0
60675	20.0	1.0
139170	0.0	0.0
101154686	0.0	0.0
84645	166.0	180.0
60674	6062.0	17113.0
57026	25.0	77.0
60673	1439.0	2040.0
152138	0.0	2.0
60672	2057.0	3196.0
152137	7216.0	12085.0
252946	0.0	42.0
84641	5047.0	5483.0
252948	13.0	0.0
84640	2632.0	3768.0
252949	0.0	0.0
154796	1105.0	9365.0
96610	176.0	786.0
164118	60.0	23.0
84629	10218.0	19158.0
84628	156.0	100.0
727897	13557.0	34.0
57030	170.0	116.0
84636	91.0	18.0
252950	0.0	0.0
252951	0.0	1.0
252952	0.0	0.0
57035	1024.0	3135.0
84632	1581.0	866.0
60686	659.0	2260.0
84631	114.0	2693.0
57037	1362.0	2344.0
84634	11.0	29.0
60685	6097.0	5333.0
105370183	2.0	1.0
57038	1881.0	2484.0
60684	2565.0	4641.0
60682	846.0	1036.0
60681	5537.0	5208.0
84630	13.0	32.0
60680	2.0	2.0
252953	0.0	0.0
252954	0.0	0.0
139189	28.0	5.0
252955	0.0	0.0
252956	0.0	3.0
57045	3613.0	3150.0
84669	2200.0	4994.0
84668	2034.0	2308.0
84665	2.0	2.0
57047	9.0	107.0
84664	0.0	0.0
84667	3.0	6.0
84666	0.0	45.0
84661	1452.0	3940.0
84660	17.0	32.0
84662	2808.0	945.0
648809	0.0	17.0
648822	1.0	0.0
57053	55.0	49.0
57054	0.0	1.0
57055	0.0	44.0
57050	2478.0	2792.0
166793	344.0	627.0
84658	96.0	25.0
84657	126.0	65.0
84659	4.0	309.0
84654	0.0	7.0
57057	3.0	11.0
84656	6828.0	4164.0
84650	1481.0	1557.0
84651	4.0	2.0
100132917	0.0	1.0
100132918	0.0	0.0
252983	666.0	1203.0
441073	51.0	37.0
100132920	0.0	0.0
100132923	8.0	58.0
100132929	0.0	0.0
100288797	0.0	0.0
441056	0.0	0.0
441066	0.0	0.0
252995	152.0	85.0
441061	2.0	310.0
100132932	1.0	12.0
100132938	0.0	0.0
100288785	0.0	0.0
441094	478.0	472.0
100132940	0.0	2.0
252968	0.0	2.0
252969	1559.0	3825.0
100132948	21.0	34.0
100132949	0.0	0.0
286310	9.0	3.0
404093	3640.0	9966.0
286319	950.0	6589.0
100288772	4.0	1.0
441027	1130.0	665.0
441026	3.0	8.0
441024	368.0	578.0
441032	234.0	109.0
84803	554.0	163.0
164091	1361.0	1985.0
100132963	3.0	0.0
100132965	0.0	0.0
100132967	0.0	0.0
152098	102.0	53.0
100288757	0.0	0.0
100132973	0.0	0.0
100132978	0.0	5.0
100132979	0.0	0.0
359803	0.0	89.0
359804	0.0	1.0
100288742	0.0	0.0
359806	0.0	0.0
84816	366.0	823.0
359800	0.0	2.0
84818	1957.0	2648.0
441046	72.0	240.0
84817	1623.0	2078.0
359802	0.0	0.0
84823	2935.0	15211.0
57205	1956.0	2621.0
441054	16.0	71.0
84824	1985.0	133.0
441051	3.0	12.0
441050	33.0	56.0
84820	242.0	211.0
100132987	5.0	3.0
57209	701.0	1425.0
100288739	0.0	1.0
84809	696.0	3055.0
84808	42.0	126.0
57210	2580.0	5430.0
84804	721.0	1644.0
100288730	55.0	117.0
84807	604.0	228.0
441034	31.0	28.0
84812	334.0	945.0
57215	1979.0	2837.0
84811	1060.0	4020.0
57216	840.0	19949.0
57217	7117.0	13876.0
84814	175.0	42.0
100132992	0.0	2.0
57211	3436.0	6663.0
100132994	0.0	0.0
57212	2063.0	3503.0
57213	1208.0	1345.0
100132995	0.0	0.0
57214	1249.0	5589.0
105370242	0.0	0.0
286365	0.0	0.0
100130338	0.0	1.0
100129348	0.0	0.0
100130335	6.0	9.0
648791	184.0	143.0
359822	0.0	3.0
100129347	17.0	29.0
286370	0.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	2.0	2.0
130728	0.0	0.0
286380	6.0	0.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	0.0	0.0
404026	0.0	0.0
100129329	0.0	0.0
100130313	0.0	2.0
441009	0.0	6.0
100130311	473.0	498.0
100130310	0.0	1.0
130733	122.0	90.0
359844	1.0	1.0
359845	3315.0	1103.0
727914	2.0	5.0
727915	4.0	0.0
100129325	1.0	1.0
100129320	4.0	9.0
646168	1.0	7.0
100129319	1.0	2.0
100130307	3.0	11.0
100129315	0.0	0.0
100130302	2.0	1.0
727910	1671.0	353.0
100130301	0.0	1.0
345193	8.0	32.0
130749	10.0	6.0
646164	0.0	0.0
727909	6.0	3.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	0.0
646171	8.0	6.0
646175	0.0	1.0
646174	4.0	3.0
115123	512.0	451.0
286333	80.0	73.0
286336	2158.0	358.0
115106	775.0	4472.0
100306975	0.0	1.0
115111	25.0	430.0
286343	1047.0	2361.0
286348	0.0	0.0
646193	4.0	6.0
100886964	40.0	3.0
646192	6.0	132.0
646196	12.0	19.0
646195	7053.0	8178.0
100534599	3.0	7.0
130700	0.0	1.0
100306951	89.0	395.0
100534595	42.0	218.0
100132911	0.0	0.0
100534592	7.0	2.0
100534593	49.0	183.0
286362	0.0	0.0
100132916	0.0	15.0
100240709	4.0	2.0
129684	0.0	51.0
57180	260.0	689.0
129685	2295.0	2478.0
100240707	5.0	12.0
727982	0.0	344.0
57185	3966.0	8326.0
727987	0.0	0.0
57186	6180.0	13696.0
57187	3518.0	7768.0
57188	1918.0	1008.0
57181	2002.0	8576.0
94122	33.0	667.0
57182	2852.0	3084.0
727984	3.0	3.0
94121	829.0	773.0
94120	977.0	421.0
57184	889.0	1442.0
359795	1.0	9.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	0.0	0.0
57189	4141.0	13590.0
359792	5.0	13.0
127018	1004.0	1251.0
359793	0.0	5.0
100240711	0.0	4.0
100240712	0.0	0.0
100240710	0.0	0.0
345258	5.0	2.0
100240713	0.0	1.0
94115	0.0	0.0
57190	17401.0	16113.0
727970	1.0	9.0
57191	53.0	196.0
166614	429.0	354.0
57198	5175.0	7492.0
57192	4783.0	4214.0
359799	0.0	0.0
57194	2554.0	681.0
727969	0.0	0.0
84798	1583.0	16478.0
140004	0.0	0.0
84793	119.0	614.0
84792	816.0	2549.0
84795	395.0	309.0
84791	361.0	351.0
84790	3802.0	19058.0
154661	518.0	57.0
154664	15.0	248.0
166647	1597.0	3694.0
127003	4.0	12.0
127002	290.0	1489.0
115019	4569.0	18.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	7.0	11.0
100130391	0.0	0.0
115024	1877.0	2639.0
142679	217.0	670.0
648729	10.0	6.0
142678	1702.0	2822.0
347894	1.0	0.0
102465436	2.0	6.0
94137	25.0	86.0
727991	8.0	15.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	5.0	40.0
100130386	1.0	7.0
94134	2789.0	3059.0
100130384	0.0	0.0
100130383	2.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	85.0	42.0
100129394	3.0	2.0
142683	575.0	275.0
142686	93.0	73.0
142685	0.0	5.0
152007	9030.0	1161.0
152006	4332.0	7887.0
142689	19.0	59.0
140028	0.0	0.0
152002	898.0	5348.0
100129396	3.0	0.0
102465447	1.0	1.0
127062	0.0	0.0
102465446	0.0	1.0
345222	68.0	54.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	1.0	8.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	1.0
94161	7.0	16.0
100130376	0.0	3.0
94160	4.0	4.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	1.0
727941	2.0	138.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	1018.0	958.0
100129385	0.0	2.0
100129387	443.0	1867.0
102465458	0.0	0.0
102465457	0.0	0.0
94158	20.0	48.0
102465456	0.0	1.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	3.0	15.0
102465451	2.0	14.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	1.0
100129370	0.0	1.0
102465450	1.0	0.0
646113	18.0	3.0
102465469	0.0	0.0
102465468	0.0	1.0
102465467	0.0	1.0
347862	2756.0	3464.0
102465466	0.0	0.0
102465465	1.0	0.0
100130359	0.0	0.0
102465464	0.0	1.0
102465463	10.0	1.0
646114	0.0	17.0
102465462	0.0	0.0
100009676	228.0	516.0
727964	0.0	266.0
100129361	1537.0	3115.0
102465461	0.0	0.0
102465460	0.0	1.0
646108	5.0	6.0
100129368	0.0	0.0
347853	1.0	12.0
102465479	0.0	0.0
102465478	0.0	20.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	49.0	214.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	3694.0	9601.0
100009667	0.0	1.0
100130342	0.0	0.0
100009668	9.0	23.0
101154753	1.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	0.0	1.0
100129357	21.0	29.0
100129351	0.0	0.0
100129354	16.0	16.0
102465489	1.0	0.0
102465488	0.0	7.0
100288726	0.0	0.0
102465487	0.0	0.0
102465486	0.0	0.0
102465485	0.0	3.0
102465484	0.0	0.0
164045	14.0	67.0
57105	148.0	193.0
57106	730.0	1120.0
84726	11765.0	35204.0
57107	1475.0	1357.0
84725	566.0	1505.0
57108	6.0	5.0
57101	236.0	238.0
84720	2510.0	9395.0
57102	1020.0	1937.0
57103	834.0	544.0
84722	190.0	1979.0
57104	7507.0	4480.0
102465483	0.0	0.0
102465482	1.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1375.0	2101.0
102465499	0.0	0.0
100288713	7.0	9.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	0.0	20.0
84709	110.0	18.0
57110	34.0	407.0
57111	4225.0	16016.0
84706	636.0	8348.0
84705	691.0	1686.0
84708	493.0	1802.0
84707	909.0	1595.0
57116	3.0	642.0
57117	1196.0	1941.0
57118	4905.0	1617.0
57119	1.0	3.0
57113	0.0	17.0
57115	3.0	15.0
102465494	0.0	0.0
102465493	1.0	0.0
102465492	0.0	0.0
102465491	1.0	8.0
102465490	0.0	0.0
152065	1.0	2.0
100288702	0.0	3.0
57120	2330.0	3657.0
57121	788.0	423.0
57122	1617.0	5787.0
201456	24.0	197.0
127086	0.0	0.0
57127	1.0	85.0
57128	1268.0	1699.0
57129	1213.0	6292.0
84747	2850.0	7095.0
57124	8133.0	2193.0
57125	2101.0	1438.0
57126	66.0	78.0
84740	169.0	20.0
152078	203.0	247.0
127074	0.0	0.0
57130	6317.0	7606.0
57132	7712.0	6060.0
84727	1099.0	436.0
127077	0.0	0.0
84735	7.0	49.0
84734	448.0	186.0
57139	801.0	115.0
115098	2719.0	3016.0
201475	2597.0	4253.0
57134	3377.0	846.0
57135	0.0	35.0
57136	9191.0	18958.0
84733	218.0	12122.0
57142	22183.0	26170.0
57143	839.0	967.0
57144	15.0	539.0
201477	3.0	0.0
57140	12748.0	7863.0
57149	1748.0	1500.0
84767	0.0	0.0
140032	1.0	1.0
84769	862.0	528.0
57146	2698.0	5245.0
57147	917.0	4164.0
84766	451.0	1477.0
84765	279.0	111.0
57148	4381.0	10856.0
152015	5.0	108.0
57152	1.0	10.0
57153	20106.0	12386.0
166655	0.0	0.0
57154	3167.0	6941.0
84749	1274.0	2123.0
57150	318.0	556.0
57151	0.0	0.0
84759	769.0	1640.0
140043	0.0	0.0
57156	43.0	446.0
57157	1301.0	5880.0
139060	1.0	0.0
84752	1806.0	1660.0
57158	173.0	218.0
57159	28.0	44.0
84750	495.0	424.0
152024	1.0	20.0
139067	0.0	0.0
139065	199.0	580.0
94104	1243.0	6574.0
94103	9473.0	4471.0
96764	1469.0	4761.0
94107	2412.0	2474.0
57165	398.0	167.0
94101	1668.0	5069.0
57161	1318.0	5232.0
57162	3228.0	7392.0
57167	58.0	147.0
57168	322.0	202.0
57169	7161.0	5677.0
84787	330.0	2876.0
57175	6904.0	10635.0
57176	2766.0	7644.0
57171	1006.0	1597.0
57172	125.0	74.0
84779	0.0	2105.0
57178	13145.0	29742.0
139081	1.0	70.0
84775	267.0	2036.0
57179	6986.0	9700.0
84777	114.0	383.0
84771	80.0	144.0
113655	792.0	1763.0
732538	0.0	6.0
353323	0.0	0.0
353322	463.0	361.0
353324	43.0	20.0
100996279	0.0	1.0
149603	8598.0	21704.0
341333	20.0	9.0
343990	1496.0	2508.0
353332	0.0	0.0
149620	1470.0	0.0
353333	0.0	0.0
100996266	0.0	1.0
343981	1.0	0.0
162605	0.0	0.0
353345	57.0	51.0
84900	151.0	604.0
84902	1453.0	4769.0
149628	516.0	75.0
84901	2907.0	7560.0
341315	99.0	91.0
113622	109.0	213.0
353355	97.0	270.0
149643	3.0	2.0
150622	130.0	1.0
100852408	0.0	2.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	0.0	8.0
642513	0.0	0.0
100852405	0.0	0.0
642517	162.0	440.0
100852410	16.0	13.0
84919	6944.0	14348.0
84918	2758.0	3046.0
389322	29.0	72.0
390311	0.0	0.0
389320	0.0	1.0
390313	0.0	0.0
84915	104.0	139.0
84914	749.0	5796.0
497190	5.0	74.0
84916	1965.0	10354.0
84922	1091.0	3025.0
390318	0.0	0.0
84924	440.0	2226.0
84923	928.0	2112.0
84920	115.0	628.0
123016	817.0	1035.0
497189	107.0	23.0
642521	0.0	0.0
390320	0.0	0.0
84908	1484.0	4990.0
390321	0.0	0.0
353376	13.0	23.0
390322	0.0	0.0
390323	0.0	0.0
654502	0.0	1.0
84909	1925.0	5923.0
390324	0.0	0.0
654503	0.0	4.0
84904	91.0	2985.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	0.0	14.0
654506	20.0	41.0
84905	510.0	893.0
84911	153.0	67.0
390329	0.0	0.0
84910	2578.0	3307.0
84913	3530.0	139.0
84912	1544.0	2452.0
113691	32.0	50.0
642538	0.0	0.0
113675	784.0	209.0
84937	1513.0	2740.0
84936	1377.0	4879.0
84939	2926.0	2487.0
84938	1114.0	897.0
84944	6.0	118.0
57325	1074.0	3542.0
57326	18584.0	19544.0
84946	1293.0	1956.0
84945	1686.0	2478.0
84940	58.0	195.0
389336	84.0	114.0
389337	1507.0	2088.0
84942	304.0	698.0
84941	1223.0	292.0
642546	1.0	6.0
343930	0.0	4.0
84929	59.0	74.0
389333	254.0	579.0
84926	6255.0	4455.0
84925	1434.0	1738.0
84928	1648.0	4504.0
57336	294.0	424.0
84933	219.0	535.0
84932	1617.0	4030.0
57337	1028.0	3136.0
84935	4877.0	525.0
57338	27.0	39.0
84934	1164.0	1650.0
57332	334.0	1076.0
57333	2022.0	1704.0
84931	0.0	6.0
84930	521.0	2275.0
57335	185.0	607.0
103752554	0.0	0.0
103752555	0.0	0.0
642559	22.0	24.0
390352	2.0	1.0
390354	335.0	427.0
389362	682.0	791.0
150677	0.0	0.0
150678	1471.0	1231.0
377381	65.0	148.0
162655	205.0	922.0
390363	0.0	2.0
147040	1655.0	1187.0
343901	0.0	0.0
149699	3.0	3.0
150684	1270.0	2189.0
150681	0.0	1.0
159013	1896.0	2610.0
221504	1.0	4.0
103752581	28.0	21.0
389386	0.0	0.0
389383	1.0	28.0
389384	3.0	60.0
123041	403.0	46.0
162681	148.0	4486.0
123036	2576.0	16474.0
103752587	0.0	0.0
150696	1663.0	25167.0
103752588	9.0	14.0
103752589	18.0	75.0
103752583	0.0	3.0
103752584	17.0	5.0
103752585	4.0	1.0
103752586	1.0	8.0
390340	0.0	0.0
389376	7340.0	19.0
221527	209.0	1652.0
390394	1.0	6.0
149647	1.0	2.0
389396	0.0	7968.0
123099	337.0	643.0
389395	0.0	2.0
123096	2839.0	3766.0
137682	537.0	2191.0
390378	0.0	0.0
221545	628.0	1194.0
221547	1.0	13.0
147011	189.0	575.0
147007	1081.0	1745.0
100996295	13.0	15.0
137695	863.0	2593.0
162632	105.0	33.0
149685	0.0	2.0
100135063	0.0	0.0
100135064	0.0	1.0
147015	219.0	2399.0
100996280	0.0	1.0
94240	1337.0	1551.0
94241	8776.0	6506.0
94236	0.0	0.0
94235	4.0	3.0
94234	661.0	341.0
94239	8875.0	16380.0
94233	4.0	5.0
390294	0.0	3.0
390297	0.0	0.0
390298	0.0	0.0
221584	36.0	297.0
150590	91.0	284.0
94274	685.0	389.0
94298	0.0	1.0
94297	0.0	17.0
414768	1.0	0.0
642451	0.0	0.0
414766	4.0	59.0
414767	0.0	0.0
654434	293.0	642.0
400123	1.0	10.0
400121	0.0	0.0
57221	4809.0	2286.0
84838	2472.0	9962.0
400120	777.0	2.0
84837	145.0	326.0
84839	3.0	1.0
57226	2286.0	3028.0
84844	1353.0	3542.0
84847	38.0	26.0
57228	1286.0	920.0
57222	17036.0	15469.0
402779	0.0	0.0
402778	847.0	206.0
57223	4932.0	14766.0
57224	4507.0	4843.0
84842	27.0	970.0
414776	0.0	0.0
642446	0.0	0.0
414771	1.0	4.0
642448	0.0	2.0
642461	0.0	4.0
642460	0.0	0.0
414777	1607.0	1896.0
414778	4.0	3.0
57231	3790.0	2060.0
400110	11.0	12.0
57232	194.0	597.0
654427	8.0	17.0
84826	0.0	0.0
654429	0.0	6.0
84833	2079.0	2768.0
84836	6634.0	2934.0
84830	1228.0	128.0
57234	255.0	149.0
84832	0.0	0.0
654433	297.0	1512.0
9001	35.0	22213.0
9002	887.0	424.0
642475	939.0	1071.0
84859	2539.0	7030.0
84867	36.0	4.0
84866	1283.0	1764.0
84869	913.0	1505.0
84868	3256.0	955.0
654463	7.0	11.0
84865	322.0	1953.0
84864	1187.0	2025.0
84861	1767.0	1071.0
9014	679.0	3136.0
9015	165.0	949.0
9013	2264.0	7548.0
9019	13121.0	15306.0
9016	353.0	668.0
341392	0.0	29.0
84848	11.0	112.0
84856	115.0	425.0
84858	1666.0	971.0
84852	196.0	125.0
102725176	0.0	1.0
84851	701.0	2594.0
642477	4.0	56.0
84850	3.0	2.0
105376946	0.0	4.0
9025	1090.0	1948.0
9026	2418.0	5485.0
9023	4034.0	128.0
113612	1420.0	1017.0
9024	22.0	18.0
642493	1.0	1.0
9027	5.0	6.0
9028	56.0	184.0
400165	2.0	2.0
9021	39102.0	2497.0
9022	2049.0	57.0
9020	2670.0	1132.0
84889	5.0	126.0
84888	5479.0	10641.0
654483	18.0	33.0
84885	2308.0	1702.0
654486	0.0	0.0
84886	9919.0	13160.0
84881	1063.0	3709.0
642489	31.0	25.0
84883	1308.0	2551.0
654480	0.0	5.0
9037	3295.0	3072.0
9034	1092.0	104.0
9038	0.0	0.0
9039	2647.0	4291.0
400156	4.0	7.0
9032	0.0	1.0
9033	145.0	17.0
9031	5899.0	17236.0
84878	932.0	1682.0
84879	8877.0	466.0
84874	667.0	3059.0
84873	0.0	0.0
84876	3046.0	1466.0
84875	5237.0	9030.0
84870	2673.0	179.0
84872	553.0	906.0
84871	9.0	142.0
9047	257.0	1129.0
9048	24.0	5510.0
9045	27261.0	22459.0
9046	5862.0	307.0
9049	4875.0	7167.0
106480985	4.0	1.0
9040	2855.0	5241.0
106480984	0.0	2.0
106480987	0.0	0.0
106480986	3.0	1.0
9043	8790.0	11377.0
400141	0.0	1.0
106480989	0.0	0.0
9044	2162.0	5021.0
106480988	0.0	0.0
57282	19.0	11.0
106480990	0.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	2.0	22.0
414753	0.0	0.0
414754	2.0	0.0
414751	0.0	0.0
414752	0.0	0.0
341359	5.0	173.0
341356	0.0	0.0
9058	22.0	11.0
9056	8140.0	1099.0
9057	1006.0	2284.0
341350	313.0	10.0
9050	698.0	550.0
106480996	0.0	0.0
9051	761.0	267.0
106480995	0.0	2.0
106480998	0.0	2.0
106480997	0.0	0.0
57291	1138.0	1536.0
9054	1071.0	3394.0
9055	426.0	22003.0
106480999	0.0	0.0
9052	50917.0	896.0
9053	1567.0	7079.0
84899	945.0	8199.0
282569	0.0	0.0
400129	5.0	16.0
84896	2843.0	4454.0
84895	1316.0	1910.0
400128	1.0	5.0
84898	12970.0	7722.0
84897	1930.0	2794.0
400126	42.0	201.0
654499	0.0	0.0
84892	1729.0	1833.0
414764	28.0	26.0
84891	6.0	13.0
414765	32.0	85.0
84894	112.0	634.0
84893	4690.0	5790.0
414760	1.0	7.0
414761	9.0	140.0
84890	1652.0	2209.0
341346	5.0	15.0
9069	1678.0	4050.0
414926	1.0	2.0
9068	810.0	99.0
106479979	0.0	5.0
729004	8.0	8.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	7.0	9.0
9061	5732.0	8243.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	2.0
106480962	0.0	0.0
106480965	0.0	1.0
106479972	0.0	0.0
9060	8426.0	5737.0
106480964	1.0	0.0
106479971	7.0	1.0
106479970	0.0	0.0
106480967	16.0	1.0
9066	862.0	2304.0
106480966	0.0	0.0
9063	1408.0	7656.0
729009	186.0	182.0
