id	5e010a9a-7f65-434b-ae4c-43948461187c	84f304ea-8b50-41e9-89c8-bfca6668b746
54580	0.0	16.0
54585	2539.0	1058.0
54584	393.0	1001.0
54583	4768.0	5100.0
54587	10880.0	3851.0
54586	2.0	4.0
8879	5847.0	11634.0
170371	2516.0	133.0
170370	4.0	0.0
8877	1728.0	2874.0
6218	30579.0	69317.0
6217	35413.0	62371.0
8878	20533.0	25623.0
6219	0.0	0.0
100506907	0.0	1.0
100506906	76.0	27.0
255649	1.0	0.0
6230	23822.0	28882.0
8893	3653.0	10487.0
8894	5703.0	9313.0
101928440	1.0	0.0
8891	1670.0	1973.0
6232	37289.0	42320.0
8892	2221.0	2936.0
6231	10967.0	13906.0
8897	1225.0	549.0
6234	12366.0	19014.0
8898	4370.0	5352.0
6233	25764.0	39833.0
8895	11254.0	16135.0
6236	5424.0	244.0
8896	2578.0	6510.0
6235	13925.0	20593.0
101928442	1.0	6.0
101928448	10.0	3.0
8890	2633.0	2874.0
280659	2.0	1.0
280657	1.0	0.0
280658	0.0	0.0
280655	4.0	2.0
253039	1966.0	1138.0
6227	12468.0	26984.0
6226	3.0	0.0
6229	38725.0	59408.0
8888	7676.0	3910.0
6228	34723.0	29224.0
6241	379.0	6437.0
6240	3753.0	17572.0
100421411	0.0	0.0
6242	1576.0	5328.0
100421413	6.0	6.0
101928455	8.0	1.0
6244	2.0	0.0
6247	360.0	3.0
100421415	7.0	8.0
6246	0.0	0.0
280644	0.0	206.0
253044	3.0	0.0
6238	26231.0	20376.0
6237	10969.0	4512.0
8899	5929.0	3481.0
6239	6391.0	3259.0
6252	2741.0	137.0
100421420	10.0	6.0
6251	9289.0	4155.0
100421422	9.0	20.0
6253	824.0	535.0
6256	12281.0	16126.0
100421424	0.0	0.0
6258	784.0	18.0
6257	4566.0	5078.0
100421428	0.0	0.0
101928469	6.0	36.0
100421429	7.0	4.0
280637	0.0	0.0
280636	3622.0	5555.0
253018	76.0	16.0
253017	0.0	0.0
253012	24.0	10.0
6249	10378.0	9290.0
6248	0.0	0.0
6263	103.0	324.0
100421431	3.0	3.0
6262	901.0	12.0
100421432	1.0	0.0
101928470	1.0	5.0
100421433	1.0	0.0
100421436	58.0	23.0
100421439	0.0	0.0
6261	770.0	1368.0
6260	0.0	2.0
6259	5108.0	6264.0
100421430	0.0	0.0
6274	998.0	399.0
6273	334.0	108183.0
6276	18.0	39.0
6275	21794.0	6635.0
6278	25.0	1919.0
6277	77517.0	82616.0
6279	2703.0	14142.0
6272	29714.0	3194.0
6271	149.0	39.0
6285	539.0	462.0
6284	3456.0	3261.0
100421455	0.0	0.0
6286	402.0	224.0
6289	225.0	31.0
6288	782.0	340.0
6281	36404.0	46776.0
6280	9996.0	24995.0
6283	304.0	442.0
6282	29487.0	99180.0
123920	6647.0	3288.0
100421451	0.0	0.0
6296	1236.0	50.0
6295	3.0	1.0
6297	1625.0	256.0
6299	0.0	752.0
101928420	0.0	0.0
6290	0.0	0.0
6291	8.0	2.0
6294	7423.0	8194.0
6293	4352.0	6076.0
100421478	0.0	0.0
100421479	0.0	1.0
280664	11.0	2.0
54505	3766.0	2052.0
280660	0.0	0.0
54504	6798.0	378.0
280661	12.0	9.0
54503	1025.0	2141.0
54502	7197.0	2713.0
54509	369.0	140.0
123904	0.0	0.0
54508	155.0	25.0
100421473	0.0	0.0
54507	8070.0	2371.0
100421487	0.0	0.0
133308	579.0	639.0
147945	3.0	2.0
123970	6.0	1.0
100421480	5.0	1.0
147947	1141.0	568.0
147948	299.0	70.0
147949	563.0	161.0
100421484	0.0	0.0
100421485	0.0	0.0
100421498	1.0	1.0
100421499	0.0	0.0
101060006	0.0	0.0
101060005	0.0	2.0
101060004	0.0	0.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	0.0	0.0
107126294	5.0	0.0
147965	856.0	1065.0
147968	82.0	425.0
107126289	0.0	0.0
107126287	0.0	167.0
101060039	0.0	0.0
121360	0.0	8.0
101060032	20.0	5.0
135924	0.0	0.0
135927	3.0	1.0
121355	74.0	15.0
147906	3083.0	445.0
135932	1547.0	12.0
101060045	0.0	0.0
135935	0.0	0.0
101060040	1.0	0.0
147912	873.0	716.0
135942	0.0	0.0
135941	2.0	0.0
121340	6.0	4.0
135946	0.0	0.0
135948	0.0	0.0
104326190	0.0	0.0
104326191	21.0	5.0
147923	756.0	374.0
147920	4.0	590.0
147929	222.0	212.0
104326192	1.0	0.0
104326193	0.0	1.0
375444	98.0	658.0
104326189	17.0	0.0
101060020	0.0	0.0
375449	6121.0	2562.0
104326188	0.0	1.0
121328	0.0	2.0
91653	1063.0	858.0
389762	0.0	0.0
351143	0.0	0.0
389761	0.0	0.0
390756	0.0	0.0
27087	181.0	8.0
27085	181.0	861.0
27086	10277.0	1314.0
389756	0.0	0.0
147429	53.0	2.0
27089	3572.0	4220.0
91646	14.0	11.0
91647	1058.0	1205.0
642968	23.0	3.0
135458	14.0	22.0
390766	0.0	1.0
27098	301.0	10.0
27099	1.0	4.0
27097	2794.0	2455.0
389741	103.0	101.0
27090	3108.0	2712.0
27091	0.0	0.0
27094	47.0	303.0
27095	3721.0	3882.0
27092	4530.0	215.0
642976	4.0	3.0
400629	1.0	2.0
27093	0.0	1.0
160428	1292.0	1560.0
375133	252.0	206.0
387122	0.0	0.0
390730	1.0	0.0
390732	0.0	113.0
390735	0.0	0.0
387119	842.0	254.0
27063	17605.0	8.0
387117	0.0	0.0
27069	13892.0	22003.0
400612	19.0	0.0
27067	3024.0	3411.0
27068	3018.0	2819.0
221908	457.0	1733.0
341799	0.0	0.0
400619	198.0	3717.0
642987	420.0	34.0
400618	33.0	30.0
400617	81.0	52.0
64065	8814.0	237664.0
91662	291.0	11.0
91663	63327.0	10995.0
64064	18.0	14.0
64067	97.0	28.0
64066	0.0	9.0
91661	959.0	862.0
91664	836.0	867.0
147463	4748.0	3079.0
387111	7.0	3.0
27076	188.0	24727.0
390748	1.0	0.0
27077	649.0	839.0
400604	52.0	32.0
27074	33989.0	1908.0
27075	26794.0	3536.0
389766	19.0	4.0
387103	135.0	2088.0
387104	21.0	5.0
27079	575.0	938.0
389763	0.0	0.0
341784	4.0	2.0
642996	0.0	0.0
27072	5887.0	5542.0
160419	2.0	1.0
64061	2977.0	753.0
400609	0.0	1.0
160418	2509.0	7949.0
64063	418.0	1989.0
27071	1215.0	857.0
64062	3261.0	3334.0
91695	272.0	465.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	104.0	596.0
100313770	0.0	0.0
64077	1699.0	1808.0
91694	2006.0	1857.0
100313771	0.0	0.0
390790	2.0	0.0
221927	3240.0	8091.0
390792	18.0	2.0
400680	50.0	1.0
27043	4809.0	4690.0
27044	16567.0	18177.0
27042	1445.0	3273.0
389799	456.0	6.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	1987.0	257.0
100313777	0.0	0.0
27040	39.0	9.0
100313774	0.0	0.0
64073	1866.0	5045.0
64087	4879.0	2726.0
221914	25.0	133.0
64089	649.0	785.0
100313781	0.0	0.0
91683	68.0	120.0
91689	2377.0	2050.0
100313780	0.0	0.0
245908	0.0	0.0
91687	322.0	941.0
245909	0.0	0.0
400673	326.0	415.0
389792	484.0	1745.0
389791	1.0	9.0
387129	0.0	28.0
400668	32.0	0.0
389787	23.0	7.0
64081	561.0	182.0
64080	456.0	234.0
64083	10588.0	11621.0
64084	558.0	688.0
64098	2617.0	238.0
64097	1602.0	129.0
400660	16.0	50.0
8909	26.0	50.0
27022	1.0	32.0
8907	7899.0	4445.0
341757	0.0	1.0
400658	14.0	32.0
8908	258.0	160.0
147407	0.0	0.0
27020	12839.0	11222.0
400657	788.0	1278.0
27023	3.0	2.0
400654	0.0	0.0
64090	4.0	11.0
64092	1080.0	215.0
64091	252.0	235.0
8900	247.0	2944.0
64094	4903.0	21171.0
8905	3289.0	1076.0
147409	0.0	148.0
64093	376.0	1533.0
8906	1574.0	2631.0
64096	0.0	0.0
8904	8664.0	10134.0
221935	3119.0	15509.0
221937	7008.0	16485.0
221938	0.0	0.0
400652	7.0	8.0
400650	3.0	5.0
27039	5.0	9.0
27032	14693.0	12162.0
27033	43.0	23.0
27030	1741.0	618.0
27031	623.0	473.0
27036	756.0	70.0
400645	0.0	0.0
27037	1481.0	2333.0
400644	4.0	0.0
27034	2280.0	813.0
400643	8.0	151.0
27035	61.0	47.0
8912	2883.0	145.0
100313769	0.0	1.0
8913	48.0	71.0
8910	4712.0	2804.0
8911	33.0	37.0
8916	4662.0	1690.0
8914	1465.0	3118.0
8915	2151.0	4453.0
245935	0.0	0.0
245936	0.0	0.0
245937	6.0	0.0
245938	0.0	0.0
8930	2707.0	2525.0
245939	0.0	0.0
221960	426.0	729.0
245930	0.0	0.0
245931	0.0	0.0
245932	0.0	0.0
245934	0.0	0.0
8929	0.0	1.0
8924	7232.0	3951.0
8927	271.0	58.0
8928	0.0	5.0
8925	8980.0	2629.0
8926	16.0	6.0
221955	2503.0	2728.0
8941	4.0	12.0
8942	1125.0	1689.0
375189	37.0	55.0
8940	41.0	42.0
245940	0.0	0.0
206338	14.0	16.0
375190	601.0	564.0
196446	20.0	7.0
8934	2827.0	1929.0
8935	8130.0	2663.0
196441	2206.0	1513.0
8932	6568.0	10178.0
8933	9952.0	7077.0
8938	1631.0	533.0
8939	5214.0	6085.0
8936	477.0	4911.0
326105	0.0	0.0
245913	0.0	0.0
245915	0.0	0.0
221981	740.0	55.0
245910	0.0	0.0
206358	1348.0	1125.0
245911	1.0	0.0
245912	0.0	0.0
196415	0.0	0.0
642909	1.0	13.0
642907	0.0	1.0
8945	2441.0	2449.0
54659	0.0	24.0
54658	2.0	22.0
8943	13494.0	12207.0
54657	0.0	11.0
8944	0.0	0.0
196410	156.0	30.0
245927	0.0	0.0
245928	0.0	0.0
6300	1007.0	3483.0
245929	0.0	0.0
6302	4788.0	2936.0
6301	12511.0	23329.0
160492	78.0	0.0
54662	4647.0	3989.0
54661	38.0	78.0
54660	66.0	18.0
54665	2816.0	2074.0
54664	4337.0	6487.0
54663	1270.0	2499.0
8970	55.0	131.0
8971	6280.0	11558.0
101928363	7.0	3.0
8974	11097.0	10276.0
6311	4689.0	2388.0
8975	2421.0	2044.0
6310	5651.0	3359.0
91612	5506.0	2143.0
100421601	0.0	0.0
8972	238.0	16.0
8973	6.0	8.0
245972	278.0	62.0
245973	105.0	71.0
54677	1611.0	1624.0
54676	4350.0	4685.0
54675	10648.0	4969.0
147468	0.0	0.0
54674	3549.0	19.0
6304	3325.0	728.0
6303	28659.0	24249.0
8968	0.0	18.0
6305	7814.0	8381.0
91603	1270.0	1381.0
91608	157.0	82.0
6307	8234.0	12109.0
642924	62.0	4.0
8969	29.0	113.0
6309	2896.0	4790.0
91607	7011.0	808.0
6320	1333.0	1053.0
6322	707.0	453.0
8985	6709.0	13576.0
8986	4462.0	6013.0
64002	0.0	0.0
101928378	67.0	51.0
6324	733.0	316.0
64005	4843.0	583.0
6323	386.0	1.0
101928376	10.0	5.0
54680	2079.0	2357.0
642938	56.0	18.0
54682	3500.0	2288.0
54681	3143.0	1079.0
196403	2377.0	1459.0
6315	0.0	0.0
6314	3446.0	849.0
6317	72.0	8414.0
8976	6886.0	4463.0
6319	49785.0	38303.0
6318	5.0	931.0
642935	29.0	5.0
8992	15264.0	11394.0
8993	9.0	4.0
6331	52.0	27.0
8991	23191.0	190.0
6330	6801.0	341.0
100421621	49.0	4.0
8996	1894.0	5850.0
101928388	2.0	9.0
6332	11969.0	11.0
8997	2585.0	562.0
8994	11835.0	1387.0
6335	744.0	6696.0
8995	60.0	146.0
6334	61.0	329.0
147495	4500.0	4395.0
100421629	0.0	0.0
8989	36.0	794.0
6326	91.0	16.0
8987	519.0	213.0
6328	94.0	4.0
91624	5633.0	271.0
6327	1099.0	24.0
8988	123.0	857.0
6329	35.0	18.0
642946	241.0	119.0
6340	4011.0	44.0
6342	11360.0	5245.0
6341	2980.0	2121.0
6344	1172.0	9.0
100421633	0.0	0.0
6343	26.0	14.0
100421634	14.0	1.0
6346	6.0	0.0
6345	446.0	5.0
100421638	0.0	0.0
642958	3.0	2.0
642959	0.0	0.0
6337	19824.0	7495.0
642952	0.0	0.0
6336	3.0	1.0
6339	73.0	327.0
91614	99.0	399.0
8999	681.0	115.0
6338	9221.0	122.0
642954	18.0	10.0
6351	1420.0	196.0
6352	8593.0	741.0
6355	574.0	132.0
6354	17.0	32.0
6357	1164.0	382.0
6356	88.0	335.0
100421528	0.0	0.0
6348	751.0	226.0
6347	7083.0	1470.0
196394	406.0	350.0
6362	5423.0	2002.0
6361	150.0	44.0
6364	267.0	68.0
6363	749.0	44.0
100421533	23.0	38.0
6366	9840.0	960.0
100421535	0.0	0.0
6368	334.0	10.0
6367	475.0	331.0
101928337	0.0	25.0
6360	11.0	0.0
255349	4.0	5.0
6359	38.0	1.0
6358	373.0	3.0
6373	798.0	186.0
101928340	5.0	0.0
6372	121.0	114.0
100421542	1.0	0.0
6375	197.0	14.0
6374	464.0	250.0
100421545	11.0	36.0
6376	28379.0	15897.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	4.0	13.0
255313	0.0	0.0
196374	3.0	341.0
6369	275.0	46.0
6383	8196.0	3342.0
6386	28524.0	11838.0
6385	31191.0	17268.0
6388	2936.0	1937.0
6387	13070.0	921.0
6389	8847.0	16437.0
255330	0.0	0.0
6382	31722.0	120762.0
102724246	9.0	5.0
255324	33.0	64.0
196385	1267.0	296.0
196383	5722.0	973.0
100421550	0.0	0.0
6397	22712.0	3250.0
100421565	0.0	0.0
6396	7145.0	5445.0
100421566	0.0	0.0
6399	1159.0	1013.0
6398	3873.0	1019.0
6391	6540.0	7136.0
6390	4266.0	5559.0
6392	5312.0	6776.0
282997	143.0	42.0
282996	157.0	62.0
100134229	475.0	1290.0
282991	2677.0	3680.0
100421560	0.0	0.0
100421577	25.0	29.0
100421579	4.0	4.0
255394	1515.0	727.0
102724224	3.0	67.0
54600	0.0	2.0
54602	3254.0	5727.0
282980	0.0	1.0
54606	3845.0	8445.0
100421572	0.0	0.0
100421588	1.0	2.0
100421589	64.0	7.0
282974	1143.0	508.0
282973	70.0	508.0
54619	786.0	207.0
100421581	4.0	3.0
196335	9.0	8.0
100421582	19.0	5.0
54617	4623.0	3314.0
100421598	0.0	0.0
100421599	0.0	0.0
255374	99.0	138.0
282969	857.0	964.0
102724201	0.0	0.0
282966	1.0	0.0
54622	2038.0	2809.0
100134259	63.0	35.0
54621	4011.0	2079.0
54620	1017.0	1285.0
54626	241.0	3330.0
54625	15198.0	4218.0
54623	5963.0	5540.0
54629	5256.0	1286.0
54627	165.0	15.0
27005	1903.0	2043.0
27006	5.0	1.0
27000	1427.0	3513.0
27004	4.0	3.0
27018	7264.0	6019.0
27019	534.0	2.0
400591	3.0	0.0
27010	1003.0	168.0
27012	2.0	0.0
27013	8916.0	4711.0
400581	16.0	0.0
400578	149.0	48.0
400569	1066.0	950.0
400566	409.0	173.0
389715	1.0	1.0
100313829	0.0	0.0
390729	0.0	2.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	34.0	15.0
389730	0.0	3.0
100038246	0.0	7.0
389727	0.0	0.0
91775	4444.0	3517.0
390872	0.0	0.0
390874	2.0	37.0
654835	1.0	0.0
400759	843.0	707.0
400757	41.0	0.0
125997	0.0	0.0
389874	0.0	0.0
389873	0.0	0.0
400752	47.0	45.0
137994	299.0	197.0
642843	3.0	15.0
91768	4633.0	248.0
64151	120.0	2199.0
64150	294.0	41.0
64168	674.0	31.0
64167	15118.0	2470.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	2189.0	2946.0
400746	1309.0	30.0
400745	4.0	806.0
389866	3.0	10.0
150962	764.0	408.0
64175	2706.0	4760.0
162968	118.0	87.0
64174	1628.0	37.0
162966	699.0	1070.0
162967	1650.0	1282.0
162962	632.0	505.0
162963	317.0	152.0
125981	5.0	71.0
149992	0.0	0.0
390856	0.0	0.0
390858	3.0	7.0
27187	1.0	1.0
390857	0.0	1.0
400736	0.0	0.0
400735	0.0	0.0
27185	830.0	119.0
149986	3388.0	2883.0
147323	1.0	11.0
326293	1.0	1.0
100313839	0.0	0.0
389898	1.0	0.0
100313837	0.0	0.0
326295	2.0	1.0
27189	4.0	0.0
100313838	0.0	0.0
326294	0.0	0.0
125972	2.0	2.0
642864	0.0	0.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	0.0
375260	249.0	332.0
27183	5156.0	5105.0
64170	648.0	125.0
642869	0.0	2.0
27180	932.0	132.0
27181	288.0	20.0
64172	490.0	853.0
100313830	0.0	0.0
375248	100.0	50.0
91782	4558.0	4206.0
27197	114.0	17.0
147339	2717.0	3458.0
27198	148.0	1.0
27195	0.0	0.0
125965	8.0	646.0
27196	0.0	0.0
125963	2.0	0.0
125962	0.0	0.0
27199	65.0	220.0
400720	795.0	573.0
149998	2.0	2.0
389884	0.0	1.0
326286	0.0	0.0
27190	32.0	11.0
64180	45.0	4.0
27193	0.0	0.0
100313842	0.0	0.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	14.0	26.0
64184	1.0	0.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	0.0	1.0
642891	7.0	17.0
387264	6.0	3.0
387263	2296.0	1767.0
206412	14.0	23.0
27164	3.0	4.0
27165	58.0	101.0
27163	2185.0	451.0
400799	1.0	2.0
400798	11.0	18.0
27166	2863.0	2807.0
400797	0.0	0.0
326272	0.0	0.0
326275	0.0	2.0
326277	0.0	1.0
326279	6.0	1.0
27160	1.0	1.0
27161	4256.0	5574.0
326278	4.0	3.0
100313895	0.0	0.0
642888	3.0	0.0
100313896	0.0	1.0
387254	0.0	0.0
400793	906.0	4238.0
150928	313.0	271.0
27175	1975.0	1417.0
149934	0.0	0.0
27173	14715.0	16909.0
150921	6.0	2.0
27179	0.0	19.0
27177	1.0	83.0
27178	3.0	1.0
341883	6.0	15.0
341880	1.0	0.0
27170	0.0	0.0
326269	0.0	2.0
137964	6253.0	4477.0
390892	0.0	0.0
375298	2048.0	343.0
149951	3641.0	1896.0
27148	1285.0	683.0
390895	0.0	0.0
206426	3.0	0.0
27143	7189.0	349.0
27141	133.0	135.0
27146	36.0	32.0
106029310	2.0	0.0
27147	5118.0	331.0
27145	4298.0	277.0
123355	1185.0	1983.0
137970	49.0	0.0
375287	1827.0	534.0
387276	0.0	0.0
27159	324.0	0.0
387273	3.0	1.0
150947	0.0	0.0
150946	462.0	1018.0
27153	1837.0	1682.0
27154	4694.0	3028.0
400769	0.0	0.0
27151	5754.0	22.0
27152	737.0	260.0
123346	1.0	2.0
27158	1004.0	1150.0
400765	0.0	2.0
100293516	537.0	375.0
387266	0.0	0.0
27156	246.0	93.0
149954	1.0	2.0
387267	0.0	0.0
375295	33.0	468.0
100313886	0.0	0.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	19.0	0.0
160365	72.0	12.0
160364	1040.0	31.0
102724316	1884.0	1274.0
54754	2.0	18.0
54753	1826.0	207.0
54752	11.0	21.0
54751	7484.0	8078.0
54758	1780.0	653.0
54757	2694.0	974.0
54756	329.0	330.0
101928290	80.0	64.0
6401	1844.0	6.0
6400	16250.0	9322.0
102724307	1.0	0.0
54760	129.0	124.0
54765	12597.0	4927.0
54764	2091.0	1424.0
54763	0.0	6.0
54762	798.0	294.0
54769	34.0	582.0
54768	994.0	20.0
54766	31.0	16.0
159371	690.0	2620.0
100421700	0.0	0.0
100421701	7.0	3.0
100421702	1.0	0.0
100421704	11.0	7.0
100421705	0.0	0.0
100421706	0.0	0.0
100421707	2.0	0.0
100421708	2.0	0.0
100421709	0.0	0.0
54776	7841.0	2423.0
91703	48.0	27.0
6403	4558.0	33.0
6402	2132.0	114.0
6405	6441.0	4952.0
54778	3623.0	2290.0
6404	10906.0	592.0
54777	433.0	44.0
6407	0.0	2.0
6406	0.0	0.0
64100	0.0	1.0
64102	1.0	0.0
6421	15369.0	21938.0
100421710	0.0	0.0
64101	1314.0	2380.0
6423	4473.0	14382.0
6422	940.0	28.0
64106	103.0	32.0
64105	71.0	465.0
64108	805.0	707.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	22.0	2.0
54780	1667.0	1503.0
54785	910.0	487.0
54784	759.0	1090.0
6414	29673.0	8797.0
6416	3369.0	3620.0
54788	6036.0	4468.0
6415	19757.0	16184.0
6418	20103.0	42883.0
6419	1242.0	501.0
6430	12344.0	8026.0
64111	0.0	0.0
162989	2533.0	3785.0
64110	2948.0	8871.0
6432	8449.0	7971.0
6431	10109.0	9882.0
64112	4657.0	2326.0
64115	13607.0	5997.0
6434	9153.0	22014.0
101928243	36.0	371.0
6433	2943.0	2979.0
64114	38224.0	44105.0
101928244	1.0	0.0
100421724	24.0	6.0
64116	41683.0	1189.0
64118	3708.0	5173.0
101928248	14.0	3.0
100421728	0.0	0.0
54790	2433.0	1472.0
100421729	0.0	0.0
104548973	1.0	0.0
104548972	1.0	1.0
54793	2666.0	5423.0
400713	682.0	175.0
104548971	5.0	4.0
104548970	0.0	0.0
54798	236.0	119.0
255411	10.0	0.0
54797	1240.0	1399.0
54796	1661.0	301.0
54795	6042.0	5118.0
6425	444.0	5.0
6424	2971.0	1305.0
150992	0.0	0.0
6427	7645.0	7949.0
54799	1610.0	1065.0
6426	10774.0	9868.0
6429	8561.0	7634.0
6428	16981.0	22949.0
162979	114.0	435.0
6441	53199.0	173.0
64122	1393.0	484.0
64121	2219.0	2910.0
6440	984952.0	79.0
100421731	0.0	2.0
6443	6431.0	2780.0
101928256	0.0	0.0
6442	2655.0	17.0
64123	3666.0	414.0
100421733	0.0	0.0
6445	534.0	5.0
100421734	0.0	0.0
6444	2696.0	441.0
160313	0.0	2.0
100421736	0.0	0.0
64127	926.0	2088.0
162972	651.0	626.0
64129	12122.0	7768.0
255426	5.0	0.0
642818	0.0	0.0
642819	467.0	373.0
400709	412.0	27.0
6439	685656.0	1414.0
642812	6.0	5.0
64131	3658.0	577.0
654817	345.0	88.0
6450	315.0	152.0
91750	1239.0	1231.0
64130	246.0	379.0
654816	245.0	31.0
6452	5940.0	3424.0
100421741	0.0	0.0
64132	2857.0	3393.0
6451	17952.0	3811.0
64135	3231.0	718.0
91754	10603.0	5036.0
6453	3972.0	1537.0
6456	385.0	2.0
91752	129.0	20.0
64137	21.0	42.0
6455	6050.0	12836.0
147372	3289.0	113.0
6447	74.0	144.0
6446	34720.0	25276.0
91748	8118.0	3756.0
6449	5990.0	6567.0
135398	68.0	432.0
91746	6909.0	5447.0
6448	4406.0	1634.0
91749	331.0	430.0
6461	1440.0	899.0
6462	21.0	8.0
6465	2.0	0.0
100421754	0.0	0.0
64146	100.0	123.0
64145	5311.0	1272.0
6464	10777.0	24170.0
162998	12.0	4.0
100421756	1.0	1.0
101928276	0.0	0.0
64147	648.0	222.0
160335	4477.0	562.0
6466	2.0	1.0
162993	438.0	242.0
64149	1025.0	2059.0
147381	0.0	253.0
255403	513.0	594.0
6458	33.0	28.0
6457	618.0	347.0
91734	0.0	0.0
6459	6.0	2.0
6472	4210.0	15660.0
6471	0.0	0.0
6474	25.0	914.0
6473	1.0	1.0
6476	0.0	0.0
6478	1936.0	10595.0
6477	1083.0	1942.0
101928200	9.0	1.0
100421648	1.0	0.0
6470	1773.0	1848.0
6469	600.0	122.0
6468	7629.0	4857.0
6483	5476.0	1317.0
6482	10262.0	8566.0
100421652	2.0	0.0
6484	4818.0	3248.0
6487	1654.0	1329.0
196294	489.0	486.0
6489	776.0	434.0
497661	816.0	565.0
100421657	1.0	0.0
6480	14401.0	2470.0
102724386	7.0	53.0
6494	7996.0	2365.0
6493	127.0	112.0
6496	35.0	109.0
6495	342.0	1025.0
6498	7049.0	8473.0
101928223	63.0	0.0
6497	24295.0	6324.0
6499	3962.0	5080.0
6490	118.0	68.0
6492	1.0	0.0
6491	209.0	1035.0
101928232	0.0	10.0
100124700	0.0	1.0
102724368	9.0	2.0
196264	1542.0	1587.0
54700	3514.0	2365.0
54707	2481.0	2654.0
497634	0.0	0.0
54704	2903.0	2689.0
54708	2951.0	3837.0
160287	17.0	5.0
54714	4.0	54.0
54718	447.0	117.0
100421681	0.0	0.0
54716	2568.0	9.0
54715	7.0	6.0
100421695	1.0	2.0
100421697	0.0	0.0
100421698	0.0	1.0
100421699	0.0	0.0
102724349	1.0	9.0
102724341	0.0	0.0
159296	7.0	51.0
54729	0.0	0.0
54726	5862.0	1665.0
100421694	0.0	0.0
255480	3795.0	134.0
54732	13001.0	10463.0
54734	84.0	16.0
54733	1261.0	1441.0
54739	1134.0	187.0
54738	0.0	0.0
54737	5993.0	2318.0
160298	9.0	2.0
102724321	0.0	0.0
255488	10186.0	2318.0
54742	38.0	574.0
54741	17713.0	8289.0
54749	5011.0	2095.0
137902	116.0	84.0
27128	3653.0	600.0
27129	3085.0	67.0
29789	3602.0	14763.0
27127	3.0	12.0
27120	33.0	42.0
27121	0.0	5.0
29781	3247.0	4874.0
29780	6048.0	1955.0
27124	495.0	268.0
27125	10168.0	3290.0
27122	31510.0	12655.0
29785	2180.0	14230.0
27123	2916.0	15.0
125919	627.0	701.0
29799	699.0	48.0
390800	0.0	0.0
27131	8788.0	12458.0
654790	448.0	5.0
27132	104.0	336.0
27130	1188.0	1655.0
29798	128.0	181.0
27136	1.0	0.0
29797	0.0	0.0
27133	3.0	2.0
29796	4198.0	5843.0
27134	1761.0	10.0
27106	3351.0	1220.0
27107	2430.0	2380.0
29768	14.0	6.0
29767	2400.0	1200.0
29766	13710.0	9034.0
27109	2315.0	1788.0
29761	6755.0	3313.0
29760	658.0	745.0
389813	252.0	255.0
389812	4.0	1.0
27102	10602.0	17020.0
29765	0.0	0.0
29763	1418.0	5534.0
27101	3401.0	7554.0
389816	5.0	2.0
27115	696.0	122.0
29778	0.0	2.0
29777	2361.0	2465.0
27113	739.0	543.0
29775	2697.0	3782.0
27111	1006.0	4793.0
29774	70.0	28.0
27112	42.0	87.0
390831	0.0	0.0
390834	3.0	3.0
390836	0.0	0.0
100313938	0.0	0.0
125950	2283.0	2078.0
125958	0.0	0.0
377841	5.0	171.0
390843	0.0	0.0
390844	6.0	0.0
389827	4.0	0.0
652170	1.0	0.0
389860	1.0	0.0
390811	0.0	0.0
389857	0.0	0.0
390816	5.0	4.0
389856	762.0	248.0
125931	8.0	0.0
389852	0.0	0.0
100313914	0.0	0.0
389844	3.0	1.0
389840	77.0	14.0
100313923	0.0	0.0
100313921	0.0	0.0
389849	18.0	73.0
91893	252.0	169.0
91894	31.0	0.0
147670	25.0	17.0
147664	0.0	5.0
642721	0.0	0.0
64285	4385.0	1994.0
64284	2445.0	57.0
64288	1552.0	2250.0
147685	22.0	35.0
121026	0.0	0.0
123688	247.0	192.0
341568	5.0	10.0
341567	3.0	2.0
642737	3.0	6.0
64283	2371.0	1311.0
64282	1713.0	928.0
389541	3813.0	8597.0
147694	1141.0	757.0
389537	134.0	440.0
147686	307.0	47.0
147687	580.0	296.0
121014	0.0	0.0
642741	38.0	23.0
159686	315.0	46.0
642746	1.0	1.0
642762	0.0	0.0
390502	1.0	0.0
390501	0.0	0.0
390503	0.0	0.0
121006	13.0	12.0
389524	573.0	366.0
147699	91.0	111.0
133060	0.0	15.0
100313962	0.0	0.0
135644	5.0	0.0
27285	596.0	16.0
27286	1367.0	1083.0
27283	0.0	1.0
27284	615.0	17.0
389558	592.0	18.0
27289	2314.0	36.0
27287	202.0	22.0
27288	9.0	0.0
135656	445.0	0.0
390561	9.0	6.0
27296	88.0	37.0
389549	7.0	20.0
27297	3256.0	5606.0
27294	79.0	84.0
27295	6001.0	2744.0
27299	185.0	82.0
642776	2.0	4.0
