id	306df79f-3f2c-4631-b527-7d79336bc573	d1b9c517-43bc-47c3-b533-a21c1f2d5fff
100873642	0.0	0.0
10562	16.0	27.0
100873641	0.0	0.0
10565	4468.0	4185.0
100873648	3.0	1.0
10564	3682.0	6068.0
100873647	1.0	0.0
10567	6780.0	2737.0
100873646	0.0	3.0
10566	212.0	694.0
100873645	0.0	0.0
102466734	0.0	2.0
102466733	0.0	0.0
102466732	2.0	1.0
102466731	4.0	2.0
116369	52.0	47.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	2.0	2.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	0.0
116372	8.0	654.0
574036	354.0	228.0
574038	0.0	0.0
83479	1237.0	1954.0
116379	13.0	12.0
100128092	3.0	11.0
83478	3720.0	290.0
83473	346.0	1469.0
83475	890.0	1373.0
100128098	6.0	1481.0
102466745	1.0	1.0
102466744	0.0	0.0
102466743	2.0	1.0
102466742	0.0	0.0
128344	4867.0	358.0
102466741	1.0	0.0
102466740	0.0	0.0
128346	4193.0	820.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	162.0	170.0
100128083	1.0	1.0
83468	546.0	109.0
100128081	5.0	3.0
83461	54.0	3504.0
128338	3515.0	3008.0
83464	2009.0	1384.0
83463	243.0	1592.0
83460	180.0	299.0
100189028	9.0	12.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	0.0
102466751	3.0	4.0
102466750	0.0	0.0
153339	5701.0	4926.0
116349	334.0	969.0
102466759	0.0	0.0
102466758	0.0	0.0
102466757	0.0	0.0
100128071	278.0	537.0
346562	0.0	1.0
647415	7.0	2.0
128322	0.0	0.0
1809	7319.0	87875.0
116337	1.0	9.0
153328	0.0	16.0
1800	5.0	22.0
100128061	0.0	1.0
100128060	19.0	37.0
100128062	0.0	0.0
1808	28093.0	7608.0
83483	1002.0	1643.0
1807	36.0	27.0
1806	5563.0	924.0
1805	3453.0	310.0
83480	559.0	703.0
1804	376.0	273.0
1803	2361.0	271.0
1802	874.0	3383.0
83482	6.0	9.0
1801	1153.0	1877.0
83481	765.0	1116.0
131965	550.0	735.0
1811	4.0	9.0
1810	3975.0	5137.0
143941	19.0	21.0
1819	1653.0	2608.0
1818	0.0	0.0
1817	0.0	0.0
1816	8.0	158.0
1815	45.0	48.0
100128054	7.0	0.0
1814	0.0	2.0
285084	0.0	334.0
1813	11.0	510.0
1812	155.0	40.0
100128055	4.0	2.0
647436	3.0	3.0
128387	862.0	943.0
131973	0.0	0.0
1822	13181.0	21911.0
1821	10.0	848.0
1820	1017.0	3916.0
100128041	0.0	0.0
1829	5001.0	17744.0
1828	0.0	32.0
1827	6748.0	2029.0
285093	9.0	21.0
1826	12.0	9.0
100128043	0.0	0.0
1825	108.0	568.0
100128042	0.0	0.0
1824	2386.0	4739.0
1823	2.0	32.0
100128044	1.0	1.0
407977	4.0	0.0
407975	31.0	2046.0
128370	1.0	0.0
128371	0.0	0.0
128372	4.0	0.0
1833	2.0	5.0
1832	7386.0	43742.0
1831	43403.0	6186.0
1830	1.0	30.0
574016	3.0	2.0
100128036	2.0	0.0
1839	7132.0	257.0
1838	1102.0	1770.0
346528	3.0	3.0
1837	836.0	3783.0
1836	2403.0	2499.0
346525	0.0	0.0
1834	2.0	1.0
100128033	0.0	0.0
346524	0.0	0.0
128366	0.0	0.0
100128029	2.0	1.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	0.0	1.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	256.0	2047.0
1843	76900.0	4818.0
1842	1568.0	162.0
1841	994.0	4881.0
1840	114.0	800.0
574028	2.0	0.0
574029	3.0	6.0
100128025	37.0	100.0
1849	2456.0	1205.0
346517	1.0	0.0
1848	11279.0	1861.0
1847	993.0	1177.0
100128020	0.0	0.0
1846	824.0	2000.0
100128023	0.0	0.0
1845	9383.0	2386.0
153396	1246.0	1182.0
1855	4934.0	5862.0
1854	2605.0	7228.0
100131671	2.0	3.0
1852	6.0	3447.0
1850	2285.0	3655.0
100131678	0.0	0.0
1859	5042.0	9085.0
1857	4418.0	24995.0
1856	2224.0	4255.0
724068	0.0	0.0
724067	0.0	0.0
202781	588.0	1096.0
1861	2479.0	7694.0
100131688	0.0	0.0
1869	643.0	8440.0
724094	0.0	7.0
1880	488.0	405.0
1877	1473.0	3354.0
100131691	245.0	196.0
1876	607.0	3005.0
1875	495.0	940.0
83417	0.0	1082.0
100131693	6.0	11.0
100327036	0.0	0.0
83416	27.0	24499.0
200132	461.0	17.0
1874	3515.0	5585.0
1872	7.0	23.0
1871	537.0	8817.0
1870	72.0	1713.0
1879	393.0	56.0
724087	10.0	16.0
1891	9352.0	5560.0
1890	7271.0	5035.0
83401	80.0	47.0
1889	11535.0	25112.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	1.0
724030	0.0	0.0
58473	5271.0	8339.0
58472	5167.0	1430.0
200149	0.0	1.0
58475	10456.0	1534.0
724038	0.0	0.0
83439	2123.0	1387.0
1896	557.0	290.0
58477	2383.0	5444.0
58476	3248.0	4658.0
1894	711.0	12776.0
1893	1170.0	706.0
1892	6210.0	8307.0
58478	2258.0	3086.0
200150	15.0	14.0
724022	0.0	0.0
58484	1336.0	210.0
724026	2.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	1567.0	3208.0
724024	0.0	0.0
58486	2729.0	8025.0
58485	6530.0	5405.0
724023	0.0	0.0
58480	4435.0	1552.0
724029	0.0	2.0
200159	4.0	11.0
724028	0.0	0.0
724027	1.0	1.0
58488	2198.0	2300.0
58487	3684.0	10211.0
200162	1207.0	8.0
58489	3035.0	3120.0
58495	618.0	2155.0
724059	0.0	0.0
58494	3427.0	252.0
58497	1906.0	18441.0
58496	224.0	286.0
58491	591.0	2109.0
58490	2510.0	8961.0
58493	1759.0	5701.0
58492	268.0	806.0
58499	1218.0	4744.0
58498	0.0	0.0
200172	187.0	90.0
83451	1490.0	7537.0
83450	2262.0	521.0
83452	1313.0	842.0
153364	546.0	487.0
83448	822.0	2520.0
200186	3558.0	5164.0
83447	0.0	0.0
200185	1086.0	2197.0
83449	43.0	79.0
83444	184.0	221.0
83443	4612.0	5541.0
83446	0.0	0.0
83445	6.0	8.0
83440	5788.0	5267.0
83442	14329.0	12736.0
114984	1524.0	2166.0
114987	601.0	1722.0
391603	3.0	1.0
10657	9547.0	32254.0
126969	2344.0	580.0
10656	847.0	249.0
10659	11763.0	3160.0
10658	6682.0	21521.0
114990	1926.0	2511.0
114991	1154.0	7500.0
10651	1565.0	3893.0
10650	105.0	720.0
10653	28619.0	26375.0
10652	4692.0	10510.0
342667	21.0	52.0
10655	94.0	2015.0
643812	0.0	0.0
342666	35.0	7.0
10654	4362.0	4502.0
136306	127.0	20.0
126961	0.0	25.0
10668	923.0	561.0
10667	1501.0	1433.0
643827	16.0	5.0
10669	20.0	63.0
10660	26.0	6.0
10661	4.0	32.0
731220	16.0	30.0
138971	0.0	0.0
10664	3991.0	8112.0
10663	411.0	837.0
10666	459.0	427.0
731223	13.0	7.0
10665	9.0	1.0
136319	11969.0	13273.0
163933	9.0	94.0
317691	0.0	0.0
339005	208.0	107.0
10635	154.0	4775.0
10634	2321.0	898.0
10637	21.0	43.0
10636	1190.0	1423.0
10638	0.0	0.0
114971	1675.0	2001.0
10631	1350.0	2969.0
643836	1086.0	2847.0
10630	7236.0	790.0
643837	630.0	1100.0
10633	48.0	40.0
643834	0.0	0.0
10632	9105.0	9755.0
100124394	0.0	0.0
10645	4682.0	3819.0
10648	0.0	4.0
10647	0.0	306.0
148304	205.0	895.0
114960	1.0	3.0
10640	4435.0	4543.0
136332	197.0	42.0
10642	1.0	79.0
643847	0.0	0.0
10641	1181.0	1638.0
10644	1360.0	3119.0
10643	41.0	83.0
317671	134.0	38.0
643862	1.0	2.0
391642	0.0	0.0
10609	568.0	3742.0
391647	3.0	6.0
10613	3297.0	3127.0
10612	1244.0	831.0
10615	255.0	12753.0
10614	3468.0	3692.0
10617	2567.0	4237.0
401525	0.0	1.0
10616	6592.0	6930.0
10618	26128.0	25439.0
643854	3.0	3.0
643853	144.0	131.0
643859	0.0	0.0
10611	4493.0	1222.0
10610	5935.0	109.0
643872	7.0	6.0
643873	178.0	142.0
643870	9.0	3.0
317684	0.0	2.0
391655	0.0	0.0
391657	0.0	0.0
391656	7.0	5.0
317687	0.0	1.0
10623	1646.0	3304.0
10626	1070.0	652.0
10625	6208.0	22132.0
10628	116398.0	25416.0
10627	36237.0	16077.0
10629	796.0	1870.0
342618	31.0	16.0
643865	0.0	0.0
643866	161.0	133.0
10620	687.0	346.0
10622	151.0	228.0
10621	827.0	1936.0
101954275	0.0	1.0
101954276	1.0	4.0
643880	0.0	0.0
101954273	1.0	6.0
643884	0.0	0.0
101954277	0.0	7.0
101954278	9.0	16.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	179.0	132.0
83606	8893.0	5778.0
101954271	2.0	2.0
83605	2858.0	3009.0
101954272	1.0	84.0
83608	739.0	1587.0
83607	1945.0	2942.0
151903	3092.0	2433.0
401507	0.0	0.0
317649	4708.0	1488.0
391627	0.0	0.0
401505	902.0	2208.0
388007	0.0	0.0
317648	1256.0	937.0
100419709	3.0	122.0
100419705	0.0	0.0
643875	0.0	1.0
401509	61.0	138.0
401508	0.0	0.0
101954264	0.0	7.0
138948	120.0	455.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	3.0	13.0
102464827	0.0	0.0
391630	0.0	32.0
102464828	1.0	0.0
317662	1795.0	1638.0
100419711	4.0	34.0
102464825	0.0	0.0
56000	478.0	17.0
391632	1.0	0.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	71.0	113.0
102464824	1.0	0.0
56005	5306.0	5685.0
10602	4439.0	6499.0
56006	2541.0	4458.0
83604	3305.0	206.0
10603	300.0	813.0
10606	2146.0	9562.0
100419717	0.0	1.0
56001	0.0	0.0
10605	3150.0	10964.0
10608	8581.0	7831.0
10607	2676.0	4302.0
10600	3667.0	3360.0
101929254	0.0	16.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	0.0	2.0
100419724	0.0	0.0
391686	0.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	2.0	0.0
102464837	0.0	0.0
102464834	0.0	0.0
102464835	0.0	0.0
148362	3655.0	5357.0
102464832	0.0	0.0
100271849	11.0	21.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	0.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	0.0	1.0
112399	397.0	3335.0
112398	2797.0	2069.0
100419735	0.0	0.0
391697	0.0	0.0
391696	1.0	0.0
100419733	0.0	0.0
388021	0.0	3123.0
100419734	0.0	0.0
391698	0.0	1.0
100419731	0.0	0.0
100271836	69.0	173.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	0.0	0.0
388015	0.0	7.0
101954204	0.0	0.0
199953	721.0	7056.0
161357	1.0	0.0
100420734	14.0	4.0
100420737	0.0	0.0
100419742	0.0	0.0
100419743	1.0	1.0
731275	23.0	58.0
199920	750.0	31.0
222826	4.0	3.0
101929286	1.0	2.0
391670	0.0	1.0
391672	0.0	1.0
161342	0.0	13.0
148398	124.0	1402.0
100419758	63.0	48.0
100419751	3.0	0.0
124359	549.0	868.0
101929293	12.0	42.0
100420752	0.0	0.0
100420754	0.0	0.0
10691	1232.0	4499.0
10690	0.0	3.0
101929212	81.0	20.0
101929218	0.0	0.0
388076	0.0	0.0
388077	0.0	0.0
100419764	0.0	0.0
199900	0.0	0.0
151963	764.0	647.0
10693	165.0	414.0
10692	11.0	32.0
10695	5133.0	12514.0
10694	8529.0	21335.0
10699	824.0	36.0
101929221	2.0	5.0
100420763	0.0	5.0
101929225	5.0	7.0
101929222	1.0	1.0
100419777	0.0	0.0
100419776	0.0	0.0
148327	850.0	6508.0
101929239	0.0	0.0
100419788	0.0	0.0
148345	60.0	49.0
101929238	0.0	1.0
220213	5954.0	1051.0
10678	5297.0	11952.0
151987	3088.0	4967.0
10671	1972.0	1250.0
10670	6028.0	8372.0
10673	1082.0	1091.0
10672	4207.0	8323.0
10675	140.0	218.0
10677	281.0	8316.0
100419793	0.0	0.0
100420784	1.0	3.0
100420786	0.0	1.0
101929247	0.0	7.0
100420787	3.0	2.0
101929244	1.0	0.0
220202	2.0	48.0
222865	828.0	229.0
10682	4063.0	11007.0
10681	1247.0	2203.0
10683	1.0	293.0
10686	263.0	99.0
136371	0.0	0.0
643803	0.0	0.0
10687	1684.0	269.0
100419682	0.0	0.0
100420678	13.0	63.0
222894	0.0	0.0
100419687	0.0	2.0
283807	73.0	121.0
653194	0.0	0.0
83598	9.0	1.0
83597	1.0	0.0
653199	71.0	79.0
83594	1364.0	913.0
83593	5070.0	2278.0
83596	643.0	1759.0
83595	776.0	82.0
83590	2178.0	2457.0
653190	243.0	30.0
653192	0.0	0.0
83592	91.0	7.0
83591	397.0	1094.0
1909	2281.0	170.0
100420689	3.0	6.0
1908	88.0	28.0
161291	5282.0	4524.0
653188	0.0	0.0
653189	65.0	135.0
1907	20.0	609.0
1906	4378.0	379.0
197258	1792.0	2654.0
1903	720.0	6138.0
197259	1648.0	495.0
1902	1205.0	907.0
1901	7001.0	429.0
100420681	0.0	0.0
197257	1262.0	96.0
449491	0.0	0.0
100420695	0.0	0.0
449493	0.0	0.0
449492	0.0	2.0
1910	9257.0	198.0
1917	37.0	13597.0
1915	298846.0	182469.0
1912	8837.0	21268.0
1911	687.0	2278.0
101929202	0.0	0.0
101929203	1.0	1.0
199899	1.0	15.0
148281	4.0	45.0
219287	4.0	849.0
161253	25.0	98.0
219285	4623.0	2014.0
283849	665.0	223.0
283848	605.0	233.0
1932	2.0	2.0
283847	2.0	13.0
256227	19.0	9.0
256223	0.0	0.0
1939	3650.0	2883.0
1938	115077.0	96414.0
1937	22.0	16.0
1936	7238.0	6382.0
1934	6.0	10.0
1933	13855.0	11332.0
161247	38.0	9.0
219293	327.0	164.0
1943	0.0	3.0
1942	13247.0	11092.0
256236	2288.0	1042.0
1949	543.0	1341.0
199870	1508.0	1441.0
1948	7835.0	10541.0
1947	4579.0	2676.0
1946	916.0	416.0
1945	338.0	2774.0
1944	43.0	1166.0
161271	0.0	0.0
1954	3338.0	6018.0
1953	4926.0	2811.0
1952	882.0	12666.0
1951	119.0	918.0
1950	102.0	108.0
283820	821.0	1239.0
1959	1812.0	602.0
1958	34785.0	2749.0
1956	9441.0	2482.0
1955	7108.0	8405.0
1965	3423.0	5655.0
1964	6449.0	12396.0
199857	665.0	586.0
1962	1068.0	4091.0
1961	2.0	2.0
1960	358.0	141.0
220296	2.0	0.0
1969	4917.0	1179.0
1968	10199.0	35133.0
1967	2887.0	6452.0
114904	373.0	1687.0
114905	1239.0	41.0
114907	1098.0	3560.0
114908	18869.0	26591.0
340094	0.0	0.0
643783	166.0	204.0
114900	30.0	21.0
653108	0.0	0.0
401450	0.0	1.0
114902	0.0	0.0
1975	19473.0	17265.0
1974	24306.0	24483.0
1973	441.0	593.0
283888	1.0	12.0
401447	0.0	2.0
653113	234.0	361.0
1979	12930.0	17547.0
1978	933.0	3804.0
1977	1780.0	2315.0
643790	4.0	17.0
1990	11.0	5.0
256281	2422.0	1298.0
1987	0.0	4.0
1986	1.0	6.0
1984	13766.0	21823.0
1983	13381.0	15339.0
1982	61393.0	51095.0
283876	184.0	170.0
1981	22307.0	58425.0
1980	47.0	4.0
283871	915.0	1823.0
283870	205.0	870.0
105375616	0.0	0.0
340075	343.0	149.0
340073	0.0	0.0
653125	9.0	9.0
401431	81.0	338.0
83528	3.0	4.0
1998	2553.0	3604.0
1997	5661.0	5569.0
283869	6.0	51.0
1996	16.0	794.0
401428	30.0	43.0
83538	1585.0	625.0
1995	10.0	2242.0
401427	33.0	39.0
283867	18.0	5.0
1994	4356.0	13676.0
1993	5.0	1387.0
1992	11821.0	3055.0
1991	24.0	1.0
283860	7.0	47.0
83530	6.0	5.0
340069	1.0	0.0
1999	10412.0	15236.0
105375606	5.0	1.0
340061	11540.0	3137.0
653115	35.0	121.0
653121	877.0	721.0
653122	41.0	92.0
283854	0.0	4.0
653123	1.0	0.0
401491	52.0	2010.0
100124412	1.0	0.0
653147	77.0	17.0
401498	4.0	5.0
653149	3.0	1.0
401497	0.0	0.0
401494	5137.0	1549.0
401492	0.0	1.0
83550	0.0	0.0
83552	0.0	0.0
83551	0.0	0.0
114932	4919.0	9246.0
83539	3465.0	712.0
83547	2396.0	249.0
83546	0.0	91.0
653140	54.0	7.0
83549	2107.0	7254.0
83548	2094.0	2180.0
83543	2381.0	11107.0
653145	1128.0	56.0
83544	2726.0	1333.0
83541	1454.0	3245.0
83540	50.0	7820.0
126917	1593.0	2160.0
340037	15.0	58.0
114926	2076.0	3302.0
114928	959.0	777.0
339044	2.0	5.0
256297	1.0	3.0
401474	1544.0	1620.0
653174	0.0	0.0
653175	1.0	6.0
340024	0.0	15.0
114915	943.0	594.0
401466	1491.0	3941.0
653162	39.0	57.0
653163	0.0	0.0
283899	3109.0	3022.0
653166	0.0	0.0
283897	890.0	1636.0
339145	2095.0	6.0
391723	35.0	5.0
391722	12.0	37.0
10778	1822.0	3529.0
10777	1.0	1.0
10772	5381.0	15901.0
340120	2.0	31.0
10771	7583.0	3614.0
10773	885.0	3901.0
10776	12119.0	12572.0
10775	1819.0	3214.0
10788	2169.0	1496.0
391739	0.0	2.0
10781	2533.0	4265.0
10780	508.0	810.0
10783	2423.0	2941.0
10782	2034.0	2825.0
10785	446.0	1051.0
10787	10171.0	13905.0
10786	13.0	1.0
102606463	13.0	379.0
731308	0.0	2.0
339122	207.0	186.0
339123	3131.0	3865.0
102606462	20.0	1.0
391701	0.0	0.0
391703	0.0	2.0
151827	510.0	138.0
126826	3.0	2.0
643719	65.0	66.0
10755	9547.0	13504.0
151825	0.0	0.0
10758	2066.0	3236.0
126823	487.0	712.0
126820	948.0	12.0
10750	147.0	62.0
10752	991.0	1574.0
10751	0.0	0.0
10753	1703.0	172.0
643714	1.0	1.0
138864	0.0	0.0
391712	22.0	6.0
391714	0.0	0.0
114836	369.0	580.0
10767	2328.0	6312.0
10766	6938.0	3210.0
151835	29.0	13.0
10769	2313.0	1506.0
391718	0.0	0.0
10768	10384.0	10390.0
126811	0.0	0.0
643723	13.0	16.0
10761	0.0	1.0
10763	6922.0	1766.0
10762	3083.0	6564.0
10765	3425.0	12166.0
101929179	2.0	0.0
388112	0.0	1.0
339105	59.0	113.0
83707	1030.0	2159.0
83706	5816.0	2425.0
10734	245.0	742.0
10733	146.0	1749.0
83714	448.0	600.0
10736	177.0	474.0
401648	2.0	1.0
643739	0.0	0.0
10735	7215.0	4068.0
401647	272.0	285.0
10738	1.0	2.0
401646	0.0	0.0
10737	7.0	127.0
10739	11.0	45.0
376132	0.0	0.0
10730	8391.0	16188.0
101929184	20.0	0.0
10732	697.0	3219.0
138804	1.0	1.0
138805	0.0	5.0
138802	0.0	0.0
138803	0.0	1.0
643751	22.0	25.0
124221	28.0	31.0
124222	452.0	5243.0
114897	1313.0	585.0
114898	357.0	42.0
124220	194.0	128.0
114899	256.0	664.0
391777	15.0	8.0
10745	1311.0	1623.0
56104	53.0	126.0
83700	2734.0	3334.0
401638	0.0	0.0
10744	3.0	2.0
56105	73.0	66.0
10747	132.0	213.0
401637	3.0	2.0
56106	218.0	1384.0
10746	4182.0	4569.0
56107	130.0	30.0
10749	29804.0	5384.0
56100	200.0	54.0
401634	0.0	0.0
10748	143.0	681.0
56101	329.0	18.0
56102	34.0	37.0
56103	122.0	55.0
643744	7.0	34.0
10741	2204.0	1806.0
56108	63.0	41.0
10740	13.0	13.0
643749	182.0	307.0
56109	165.0	182.0
10743	3141.0	6390.0
342732	1.0	1.0
10742	3185.0	412.0
101929198	41.0	1.0
101929196	2.0	3.0
100420811	2.0	42.0
114884	1451.0	545.0
317774	1.0	0.0
114885	3246.0	4787.0
401630	0.0	0.0
317772	3.0	48.0
100419821	2.0	1.0
56110	96.0	29.0
317778	0.0	0.0
83729	16.0	11.0
317775	1.0	1.0
83734	690.0	1415.0
10712	1658.0	4898.0
83733	67.0	71.0
10714	1904.0	5538.0
126868	22.0	106.0
317769	0.0	0.0
100419829	0.0	0.0
10713	3197.0	6548.0
317768	2.0	0.0
10716	0.0	13.0
100419827	0.0	0.0
56111	108.0	69.0
10715	9.0	122.0
56112	53.0	10.0
56113	121.0	47.0
83732	1161.0	1968.0
10718	167.0	152.0
10717	984.0	1385.0
56114	30.0	108.0
388125	142.0	200.0
401629	0.0	0.0
317781	1715.0	3272.0
388122	0.0	0.0
83719	5686.0	5729.0
56120	3.0	12.0
56121	264.0	48.0
114876	4334.0	3899.0
388121	598.0	681.0
83716	2154.0	1952.0
83715	370.0	3172.0
114879	2696.0	2680.0
100420829	0.0	0.0
10723	5026.0	19240.0
56126	109.0	419.0
83723	2.0	531.0
126859	22.0	62.0
56127	93.0	512.0
10725	3218.0	1280.0
56128	31.0	10.0
56129	264.0	30.0
10724	10024.0	9839.0
114880	2017.0	84.0
56122	203.0	547.0
388115	2930.0	878.0
401613	8.0	21.0
114881	1263.0	1587.0
10726	9224.0	16253.0
56123	93.0	73.0
401612	212.0	568.0
114882	4071.0	4287.0
56124	111.0	54.0
10728	17434.0	40523.0
114883	7691.0	7406.0
56125	123.0	22.0
643766	0.0	0.0
10721	66.0	2588.0
10720	0.0	6.0
100420830	3.0	1.0
136259	5.0	5.0
100420834	0.0	0.0
317751	16.0	4.0
124274	0.0	0.0
388152	286.0	117.0
317754	0.0	0.0
317753	1.0	0.0
317749	771.0	490.0
342705	1.0	6.0
151888	62.0	145.0
151887	2526.0	2777.0
136263	14.0	7.0
100420841	0.0	0.0
101929145	546.0	316.0
100420843	1.0	0.0
100293090	3796.0	2230.0
148254	474.0	1229.0
317762	1779.0	2008.0
317761	8.0	16.0
100419854	0.0	0.0
317760	19.0	14.0
317767	4.0	1.0
100271715	89.0	30.0
148252	17.0	245.0
100271722	382.0	451.0
199834	0.0	0.0
388135	280.0	68.0
101929152	27.0	0.0
100420854	0.0	0.0
222950	18.0	659.0
100419867	0.0	0.0
148266	342.0	538.0
100419868	6.0	3.0
148268	470.0	757.0
100419866	0.0	1.0
100420859	0.0	0.0
124245	3148.0	5101.0
317729	0.0	1.0
136288	675.0	3.0
199800	67.0	105.0
101930150	0.0	0.0
163882	2897.0	2039.0
388165	92.0	79.0
100419873	1.0	0.0
100271700	64.0	104.0
100271703	0.0	0.0
100271702	13.0	33.0
100420875	0.0	0.0
100420877	3.0	2.0
388199	0.0	6.0
22794	7998.0	19181.0
22795	350.0	154.0
22796	2047.0	2697.0
22797	1301.0	717.0
22798	12.0	14.0
317705	3.0	8.0
317703	0.0	0.0
317702	2.0	0.0
138882	1.0	2.0
138883	0.0	0.0
138881	15.0	12.0
100420881	0.0	0.0
388181	0.0	8.0
100419893	13.0	2.0
222967	73.0	12.0
219333	4408.0	3149.0
136227	61.0	64.0
222962	264.0	1151.0
148213	301.0	1368.0
388182	62.0	242.0
100419895	0.0	0.0
317716	0.0	0.0
148203	285.0	1786.0
317719	11.0	24.0
148206	566.0	973.0
163859	2091.0	2362.0
101929110	16.0	41.0
101929111	0.0	0.0
219348	1828.0	87.0
219347	86.0	436.0
100420898	0.0	1.0
148223	1697.0	3641.0
10799	129.0	467.0
136242	1.0	1.0
10791	4653.0	1310.0
10794	121.0	181.0
10793	514.0	1041.0
10795	1652.0	3626.0
10798	0.0	0.0
10797	1215.0	3442.0
101929121	0.0	4.0
101929120	0.0	0.0
101929127	28.0	1.0
317701	3.0	4.0
220323	695.0	876.0
148231	0.0	0.0
148229	116.0	117.0
151877	12.0	5.0
151871	2.0	0.0
93035	393.0	5.0
161176	1743.0	2221.0
56097	14.0	21.0
56098	16.0	72.0
56099	653.0	64.0
93034	16.0	38.0
283927	282.0	160.0
220359	19.0	455.0
653073	0.0	1.0
653075	1.0	3.0
256302	2675.0	3215.0
105373144	0.0	234.0
81050	0.0	0.0
199786	27.0	34.0
256309	41.0	30.0
100420792	0.0	1.0
95681	781.0	1667.0
283914	0.0	0.0
81047	0.0	0.0
197131	2685.0	2324.0
197135	272.0	308.0
653061	3.0	2.0
93058	658.0	550.0
161198	5959.0	553.0
283902	3.0	8.0
220382	10.0	38.0
81078	0.0	0.0
81079	0.0	0.0
81075	0.0	5.0
81076	0.0	0.0
100114903	0.0	3.0
199777	676.0	553.0
81061	0.0	0.0
653082	2229.0	966.0
81090	0.0	0.0
100271649	0.0	0.0
199746	538.0	631.0
100271655	5.0	15.0
81099	0.0	0.0
100271650	19.0	37.0
199745	321.0	646.0
148170	415.0	60.0
256364	3711.0	3134.0
163786	208.0	1177.0
220388	325.0	27.0
100271639	0.0	0.0
163782	488.0	138.0
100271646	13.0	26.0
283953	0.0	3.0
256355	47.0	75.0
100271644	1.0	0.0
283951	552.0	2657.0
256356	1626.0	4562.0
100271643	1.0	0.0
100271640	0.0	0.0
81081	0.0	0.0
161159	4.0	4.0
148189	477.0	953.0
93099	3984.0	730.0
100271627	4.0	28.0
283948	775.0	109.0
256329	313.0	222.0
100271634	0.0	0.0
100271636	0.0	1.0
100271630	0.0	4.0
100271633	0.0	0.0
100271632	6.0	2.0
199720	25.0	78.0
93082	61.0	113.0
161145	538.0	553.0
100271617	0.0	0.0
100271616	0.0	0.0
161142	12.0	15.0
100271619	0.0	0.0
148198	7.0	177.0
100271618	0.0	0.0
100271624	0.0	0.0
100271623	0.0	1.0
283933	57.0	48.0
100271625	0.0	1.0
93081	324.0	2548.0
100271620	1.0	1.0
283932	138.0	659.0
100271622	0.0	7.0
100271621	1.0	1.0
199731	1094.0	5567.0
100124332	0.0	6.0
643664	4.0	3.0
256394	0.0	19.0
83637	7426.0	9843.0
83636	1371.0	1672.0
401565	6.0	52.0
401563	41.0	105.0
401562	71.0	10.0
401561	5.0	994.0
283999	1.0	4.0
283994	0.0	2.0
643668	1.0	4.0
283991	3037.0	5516.0
340198	13.0	4.0
643669	12.0	53.0
340192	0.0	4.0
643680	52.0	12.0
197196	1.0	2.0
56033	0.0	447.0
401551	2036.0	8.0
83657	869.0	119.0
83656	22.0	6.0
83659	3806.0	17.0
283989	1764.0	3588.0
83658	8517.0	9572.0
401548	10561.0	9338.0
56034	1686.0	487.0
283987	2469.0	4084.0
256369	1.0	0.0
401546	1755.0	1673.0
83655	0.0	0.0
283985	0.0	57.0
283982	4.0	2.0
283981	41.0	29.0
643677	4.0	27.0
83650	10.0	11.0
197187	107.0	147.0
449520	4.0	6.0
401541	228.0	1424.0
401540	1.0	2.0
83639	6.0	10266.0
83638	2517.0	2841.0
256380	155.0	90.0
449518	0.0	0.0
83648	7179.0	2871.0
401537	3.0	0.0
83647	0.0	0.0
83641	15200.0	6536.0
401535	3.0	185.0
83643	997.0	745.0
401533	0.0	3.0
643689	5.0	11.0
283971	4.0	0.0
83640	521.0	1222.0
283970	7.0	9.0
114826	1254.0	1973.0
114827	2258.0	320.0
378706	1.0	1.0
378707	0.0	0.0
378708	224.0	856.0
339184	1.0	0.0
339186	3.0	0.0
56052	1143.0	1152.0
114821	256.0	552.0
114822	1189.0	2047.0
114823	8908.0	10183.0
114824	8.0	3.0
114825	1407.0	1515.0
643699	134.0	51.0
340168	0.0	1.0
114815	11.0	2.0
114817	0.0	0.0
114818	1141.0	135.0
114819	341.0	575.0
339175	847.0	1632.0
56063	750.0	1297.0
653017	0.0	0.0
56061	2641.0	8790.0
56062	117.0	10.0
114814	89.0	180.0
83667	1052.0	1226.0
83666	7376.0	13084.0
