id	5cf4c664-9f98-4e1e-a623-317660ee7f6a	e81fc37c-f65b-4e69-b03a-e522fc76ec08
643646	77.0	63.0
10840	29.0	489.0
10842	22.0	2.0
101929093	0.0	7.0
10841	7.0	6.0
643648	0.0	0.0
101929010	8.0	4.0
100420950	5.0	7.0
100420952	0.0	0.0
100419964	0.0	0.0
100419962	0.0	0.0
100271605	0.0	1.0
100419963	3.0	1.0
100271613	0.0	0.0
100271611	0.0	0.0
100419968	0.0	0.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	0.0	0.0
100419978	0.0	0.0
100420968	0.0	0.0
100419974	0.0	1.0
391458	0.0	2.0
100419971	0.0	0.0
100419972	5.0	0.0
100271601	1.0	0.0
100419979	0.0	2.0
100420972	0.0	1.0
100420975	0.0	0.0
100419989	0.0	0.0
391428	1.0	0.0
100419995	0.0	0.0
100419996	0.0	6.0
391436	0.0	0.0
161582	68.0	30.0
124599	397.0	134.0
101929052	0.0	0.0
391485	1.0	0.0
222611	2.0	145.0
100187716	0.0	0.0
391490	0.0	0.0
391496	1.0	0.0
22899	5078.0	368.0
391462	0.0	0.0
22891	316.0	1073.0
22893	3459.0	2947.0
22894	3112.0	4781.0
22895	11.0	3.0
148581	0.0	0.0
22897	2435.0	2413.0
22898	5699.0	3668.0
22890	2175.0	1932.0
391470	0.0	0.0
391472	0.0	0.0
391475	2.0	1.0
101929008	23.0	106.0
222659	3.0	10.0
440894	62.0	24.0
222658	6797.0	7668.0
102724035	2.0	0.0
100271575	0.0	1.0
100271577	2.0	5.0
100271571	0.0	0.0
81175	13.0	7.0
81176	4.0	9.0
100271570	0.0	1.0
93145	716.0	2855.0
440888	0.0	0.0
222642	15.0	4.0
222643	875.0	136.0
401289	28.0	1.0
401288	45.0	66.0
401285	0.0	1.0
81166	0.0	0.0
100271564	22.0	25.0
81168	0.0	0.0
100271566	1.0	3.0
81169	0.0	0.0
81162	2.0	3.0
81163	0.0	0.0
100271563	1.0	0.0
81164	0.0	0.0
81160	0.0	0.0
391387	0.0	0.0
102724018	1.0	0.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	3.0	3.0
100271551	0.0	0.0
81198	0.0	0.0
81191	3.0	0.0
81192	0.0	0.0
81193	1.0	0.0
81194	0.0	0.0
450232	1.0	1.0
401260	1.0	1.0
220001	215.0	63.0
222662	0.0	8.0
401265	25.0	87.0
222663	205.0	87.0
220002	2726.0	3762.0
93166	890.0	887.0
401264	385.0	444.0
220004	268.0	143.0
100271539	0.0	0.0
401262	19.0	8.0
93164	378.0	248.0
100271547	0.0	0.0
100271549	5.0	5.0
81188	0.0	0.0
100271543	2.0	1.0
102724000	0.0	0.0
100271545	0.0	1.0
401258	164.0	34.0
81185	0.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	1155.0	1458.0
440854	27.0	39.0
222698	54.0	30.0
222696	46.0	72.0
161497	5.0	10.0
100271529	0.0	3.0
222699	11.0	54.0
100271536	1.0	0.0
100271538	4.0	4.0
100271537	0.0	0.0
93190	63.0	0.0
283601	0.0	0.0
100271531	7.0	12.0
283600	3.0	0.0
220042	206.0	262.0
93183	1293.0	1216.0
100271518	0.0	1.0
100271517	0.0	0.0
93185	2723.0	6280.0
100271525	0.0	0.0
100271526	16.0	9.0
100271521	1.0	0.0
100271520	0.0	0.0
220032	6.0	2.0
100271523	0.0	0.0
100271522	0.0	0.0
100271507	0.0	0.0
100271506	1.0	0.0
100271516	0.0	0.0
100271510	3.0	3.0
220064	1031.0	680.0
220047	1.0	0.0
100271503	0.0	0.0
10808	6080.0	9887.0
56130	86.0	589.0
10807	2676.0	2012.0
56131	257.0	221.0
56132	101.0	61.0
10809	2201.0	2903.0
220081	24.0	39.0
83756	112.0	190.0
10811	418.0	190.0
56137	186.0	2.0
10810	1410.0	448.0
83755	0.0	0.0
56138	63.0	15.0
83758	545.0	371.0
10813	1435.0	1525.0
56139	221.0	60.0
401207	239.0	286.0
220082	0.0	53.0
83757	0.0	0.0
83752	5076.0	5689.0
56133	660.0	308.0
10815	223.0	29.0
10814	1.0	1.0
56134	146.0	18.0
10817	471.0	513.0
56135	86.0	6.0
10816	0.0	0.0
283643	728.0	415.0
56136	7.0	2.0
643535	0.0	3.0
643536	0.0	0.0
22800	2078.0	1445.0
22801	3022.0	28663.0
643550	2.0	0.0
22802	2.0	1674.0
22803	6648.0	9724.0
440804	3.0	1.0
22806	1545.0	1136.0
22807	555.0	1039.0
10819	113.0	26.0
56140	8.0	2.0
10818	1878.0	1763.0
56141	21.0	30.0
56142	28.0	28.0
56143	25.0	37.0
83737	3980.0	5716.0
220070	1.0	0.0
10822	4.0	0.0
283638	5537.0	9589.0
83744	395.0	370.0
10821	16.0	28.0
10824	23.0	7.0
83746	3163.0	2340.0
10823	0.0	0.0
83741	0.0	1.0
283635	4245.0	2567.0
10826	2748.0	717.0
220074	554.0	469.0
56144	93.0	63.0
10825	795.0	1075.0
56145	86.0	29.0
83740	0.0	0.0
83743	3867.0	4177.0
56146	27.0	11.0
10828	0.0	4.0
10827	2079.0	1234.0
83742	4841.0	11612.0
56147	4.0	1.0
283631	1.0	0.0
10820	4.0	1.0
440836	2290.0	1693.0
643563	0.0	0.0
56154	4.0	1.0
81109	0.0	0.0
283629	99.0	77.0
56159	13.0	88.0
81115	0.0	0.0
81116	0.0	0.0
56155	77.0	50.0
283624	835.0	628.0
102724097	24.0	1.0
256006	24.0	22.0
56156	0.0	3.0
81113	0.0	0.0
56157	0.0	0.0
56158	5.0	1.0
81114	0.0	1.0
81110	0.0	0.0
440829	1.0	0.0
440823	820.0	2196.0
440822	25.0	1.0
56163	0.0	5.0
56164	38.0	579.0
256021	27.0	47.0
56165	9.0	0.0
83759	820.0	915.0
56160	1258.0	1039.0
10800	546.0	166.0
283617	0.0	0.0
81104	0.0	0.0
10802	2611.0	3889.0
10801	20479.0	20029.0
10804	40.0	36577.0
10803	6.0	0.0
56167	0.0	0.0
10806	1589.0	1763.0
56168	0.0	0.0
56169	50.0	1502.0
643582	0.0	0.0
643586	1.0	12.0
256076	1056.0	440.0
401253	2.0	0.0
56171	223.0	34.0
401251	23.0	9.0
56172	4448.0	9692.0
401250	0.0	1.0
81137	0.0	0.0
81138	0.0	0.0
83795	0.0	1.0
102724076	0.0	0.0
102724077	11.0	8.0
283688	0.0	2.0
401247	7.0	10.0
81136	0.0	0.0
283687	414.0	370.0
283685	0.0	14.0
93109	1048.0	1164.0
283682	10.0	61.0
100126825	0.0	0.0
93107	4.0	0.0
643596	29.0	15.0
56180	621.0	764.0
93100	2086.0	3903.0
401242	0.0	0.0
256085	0.0	1.0
56181	2554.0	2175.0
81126	0.0	0.0
81127	0.0	0.0
83787	1560.0	1842.0
283677	2.0	5.0
401237	295.0	560.0
83786	3517.0	5345.0
401236	61.0	2.0
283673	4.0	2.0
93134	1838.0	1603.0
401233	0.0	0.0
401232	106.0	116.0
256051	517.0	674.0
81159	0.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	0.0	0.0
283663	184.0	202.0
81153	0.0	1.0
100271596	0.0	0.0
100271595	0.0	0.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	691.0	1040.0
283659	489.0	123.0
100271587	2.0	2.0
100271589	0.0	0.0
81140	0.0	1.0
100271583	0.0	0.0
283652	2.0	0.0
283651	128.0	118.0
100271585	0.0	0.0
100271584	0.0	0.0
100271581	0.0	0.0
22998	14641.0	5289.0
22999	42.0	16.0
100151676	1.0	1.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	4997.0	4312.0
100151671	0.0	0.0
100151672	4.0	5.0
22992	10153.0	11413.0
22993	3922.0	4643.0
100151674	0.0	0.0
22994	775.0	1015.0
83903	72.0	167.0
22995	247.0	490.0
83902	0.0	0.0
22996	947.0	146.0
22997	198.0	35.0
100151670	0.0	0.0
100151686	1.0	0.0
100151687	0.0	1.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	7.0	8.0
100151684	1.0	3.0
100151685	0.0	2.0
100151681	0.0	0.0
56302	0.0	1.0
83901	0.0	0.0
342538	2.0	2.0
83900	0.0	0.0
56300	1.0	705.0
56301	4.0	6.0
124411	894.0	1196.0
22976	911.0	1001.0
22977	24.0	33.0
22978	2034.0	2318.0
22979	793.0	127.0
22970	27.0	19.0
22971	215.0	159.0
22974	424.0	3352.0
83932	632.0	892.0
10998	228.0	205.0
83931	7836.0	4501.0
342527	435.0	32.0
148418	24.0	23.0
83933	532.0	721.0
124404	0.0	5.0
10999	2811.0	3090.0
124401	1185.0	1457.0
124402	1783.0	1558.0
83930	2637.0	2451.0
56311	6.0	5.0
10990	2095.0	698.0
100126693	2.0	2.0
10992	15679.0	13281.0
606500	0.0	0.0
10991	3.0	23.0
10994	3089.0	2048.0
10993	565.0	788.0
22987	7.0	34.0
22989	113.0	28.0
22980	8523.0	6475.0
22981	826.0	1073.0
22982	2104.0	3585.0
22983	9.0	24.0
22984	4465.0	4849.0
22985	11040.0	10272.0
22986	0.0	0.0
58986	6990.0	12346.0
148423	1036.0	1354.0
58985	39.0	492.0
342510	3914.0	771.0
283694	0.0	0.0
283693	16.0	16.0
283692	2.0	9.0
22954	1284.0	1188.0
22955	3167.0	3069.0
112487	867.0	771.0
22950	1989.0	2683.0
391524	1.0	0.0
22952	8.0	4.0
22953	82.0	1.0
391526	1.0	0.0
10975	3091.0	2007.0
83953	23.0	3.0
10978	749.0	678.0
83955	10.0	9.0
10979	9012.0	3948.0
112495	2134.0	2071.0
10970	16548.0	29563.0
56339	2437.0	1583.0
10972	20280.0	25072.0
10971	12133.0	22820.0
10974	0.0	0.0
10973	4453.0	6204.0
401409	50.0	5.0
112479	454.0	970.0
112476	391.0	222.0
391530	0.0	0.0
83939	4591.0	7551.0
56341	41.0	4.0
391533	19.0	0.0
124460	1370.0	686.0
83935	380.0	378.0
83938	774.0	495.0
391538	1.0	6.0
83937	4458.0	3725.0
10987	2748.0	3150.0
83943	319.0	461.0
83942	0.0	0.0
10989	4860.0	5093.0
10988	5727.0	4135.0
56342	527.0	239.0
124454	2264.0	2502.0
56344	0.0	0.0
83941	1450.0	2034.0
83940	656.0	733.0
643503	0.0	0.0
10981	2492.0	2261.0
112483	2316.0	1451.0
10980	4460.0	4983.0
10983	21774.0	22525.0
10982	4055.0	3599.0
643507	7.0	24.0
10985	9986.0	13421.0
10984	392.0	533.0
22932	243.0	321.0
22933	3845.0	5230.0
22934	1423.0	890.0
22936	4436.0	9823.0
22937	6673.0	5702.0
22938	3932.0	3379.0
112464	1868.0	2297.0
22930	5092.0	5313.0
22931	4164.0	5470.0
81309	0.0	0.0
391504	0.0	0.0
10954	2807.0	4690.0
10953	2091.0	2280.0
10956	18353.0	28029.0
81315	0.0	0.0
10955	12004.0	18076.0
391508	0.0	1.0
81316	0.0	0.0
10957	6882.0	7641.0
124446	5628.0	4904.0
81310	0.0	0.0
10959	17189.0	20129.0
22929	2539.0	2583.0
10950	4636.0	2704.0
10952	5770.0	3911.0
10951	3004.0	4141.0
22943	623.0	27.0
22944	800.0	776.0
22945	0.0	0.0
22947	0.0	0.0
22948	9891.0	14975.0
22949	1360.0	1771.0
83957	0.0	4.0
22941	1116.0	1305.0
83959	171.0	411.0
10965	759.0	439.0
391518	0.0	0.0
10964	1080.0	1179.0
81304	0.0	0.0
10966	591.0	519.0
10969	4178.0	3450.0
81300	0.0	0.0
10961	8405.0	7353.0
10960	10845.0	13032.0
643529	232.0	228.0
10963	9599.0	8675.0
10962	626.0	2365.0
148479	2036.0	3215.0
197407	946.0	534.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	2.0	0.0
124491	1711.0	1054.0
391548	0.0	0.0
767588	0.0	0.0
767589	0.0	1.0
767583	0.0	0.0
767585	0.0	0.0
767580	1.0	0.0
767582	1.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	1.0	0.0
391552	1.0	0.0
474383	0.0	0.0
474382	0.0	0.0
222701	0.0	0.0
767569	0.0	0.0
391559	0.0	1.0
767577	0.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	20.0	18.0
207107	1951.0	34.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	1.0	1.0
474345	3.0	1.0
474344	4549.0	1208.0
474343	108.0	109.0
246717	0.0	0.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	5.0	11.0
161406	21.0	27.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	0.0	1.0
100151640	8.0	6.0
100151641	0.0	0.0
246715	2.0	18.0
767557	24.0	16.0
606553	2.0	0.0
606551	27.0	59.0
474354	60.0	2.0
100151657	0.0	0.0
100151658	1.0	0.0
100151654	0.0	0.0
161436	30.0	60.0
100151655	0.0	1.0
391584	0.0	0.0
100151656	2.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	62.0	81.0
100151652	0.0	0.0
100151668	0.0	0.0
391592	0.0	1.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	3093.0	2528.0
100151667	0.0	1.0
391598	0.0	0.0
100151661	1.0	3.0
100151663	0.0	0.0
474338	8.0	21.0
474337	0.0	0.0
197370	2479.0	2538.0
220112	0.0	0.0
246744	0.0	0.0
220115	2.0	1.0
93273	12.0	241.0
100271459	1.0	2.0
100271458	0.0	0.0
81298	0.0	1.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	0.0
100271451	1.0	0.0
81295	1.0	0.0
100271452	1.0	0.0
220108	441.0	96.0
220107	40.0	146.0
100271448	9.0	3.0
100271447	1.0	1.0
100271449	0.0	0.0
100271444	3.0	0.0
100271445	0.0	5.0
81285	1.0	2.0
81282	0.0	0.0
197350	12.0	13.0
246720	3.0	6.0
401399	46.0	49.0
401398	71.0	165.0
246721	0.0	0.0
220134	47.0	239.0
401397	1444.0	1956.0
246723	18.0	16.0
220136	134.0	54.0
401393	0.0	0.0
100271437	0.0	0.0
100271439	0.0	0.0
100271438	4.0	1.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	863.0	625.0
246731	1.0	3.0
401387	3.0	4.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	39.0	105.0
100271420	0.0	0.0
197358	568.0	397.0
199990	2095.0	2981.0
246785	21.0	23.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	0.0
220158	0.0	2.0
283726	186.0	30.0
100271414	0.0	0.0
100887075	0.0	0.0
439990	94.0	181.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	389.0	506.0
100271413	0.0	0.0
197320	843.0	508.0
439996	5.0	1.0
100887074	0.0	0.0
439992	19.0	13.0
100887073	0.0	0.0
197322	1775.0	1338.0
439994	145.0	160.0
102724105	328.0	278.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	15.0	3.0
102724101	0.0	0.0
100271406	0.0	0.0
100271405	0.0	6.0
100271400	0.0	0.0
283711	1.0	2.0
100271402	0.0	0.0
197331	8.0	5.0
197335	1395.0	2244.0
440993	1335.0	1426.0
440992	29.0	23.0
161394	75.0	77.0
199964	49.0	1.0
8000	88.0	164.0
8001	1.0	102.0
246777	39.0	46.0
246778	52.0	16.0
606495	182.0	140.0
199974	39.0	3.0
8013	7954.0	458.0
22911	1241.0	1782.0
439949	235.0	419.0
22913	12224.0	11347.0
643421	1.0	0.0
22914	62.0	22.0
22915	4887.0	145.0
439945	0.0	0.0
22916	5161.0	5532.0
731605	6.0	1.0
22917	12.0	23.0
10929	2982.0	2416.0
10928	4624.0	9730.0
56252	5711.0	5413.0
56253	141.0	62.0
401331	171.0	103.0
81207	0.0	0.0
83869	196.0	52.0
81208	0.0	0.0
81209	0.0	0.0
83877	3700.0	22679.0
56259	3189.0	3840.0
83876	51.0	18.0
81215	0.0	0.0
83879	178.0	687.0
10934	1.0	4.0
83878	958.0	92.0
283768	2.0	8.0
10933	14143.0	18691.0
10936	90.0	80.0
56254	3041.0	2685.0
83873	5.0	9.0
256148	0.0	0.0
81210	5.0	1.0
283767	0.0	4.0
56255	5059.0	3300.0
83872	7938.0	5408.0
10935	5369.0	5884.0
81211	0.0	0.0
56256	718.0	418.0
10938	11334.0	4815.0
83875	158.0	117.0
83874	1447.0	2947.0
56257	4047.0	2808.0
22907	6795.0	4353.0
643414	0.0	200.0
439953	4.0	14.0
22908	3343.0	2210.0
83871	4958.0	4759.0
22909	955.0	1654.0
283761	0.0	4.0
439954	1.0	1.0
643418	34.0	45.0
10930	188.0	3.0
439950	2.0	0.0
22921	1464.0	1577.0
8022	0.0	1.0
440926	67.0	133.0
22924	1387.0	1970.0
440925	70.0	4.0
8028	2321.0	2210.0
22925	660.0	2575.0
8029	223.0	114.0
22926	5796.0	7504.0
439934	0.0	0.0
22927	1034.0	689.0
8027	1980.0	2342.0
22928	4099.0	3864.0
439936	5.0	50.0
56261	10996.0	5991.0
56262	7242.0	6672.0
10939	3287.0	3295.0
401321	309.0	366.0
8021	5190.0	4272.0
83858	1025.0	1099.0
22920	2293.0	4520.0
56260	158.0	211.0
10943	2188.0	2333.0
56269	0.0	2.0
83866	0.0	0.0
81203	0.0	0.0
10942	86.0	463.0
81204	0.0	0.0
10945	11731.0	19012.0
83868	0.0	0.0
81205	0.0	0.0
10944	6882.0	6334.0
83867	0.0	3.0
10947	1582.0	1838.0
56265	3293.0	4023.0
83862	2079.0	2229.0
401316	10.0	12.0
83861	1294.0	1930.0
283755	21.0	33.0
10946	4799.0	4643.0
56267	1162.0	1182.0
10949	11373.0	8908.0
81201	0.0	0.0
10948	3365.0	3507.0
256158	4381.0	700.0
83863	0.0	0.0
81202	0.0	0.0
22918	27310.0	7891.0
22919	8708.0	11586.0
439941	0.0	0.0
83860	1404.0	1248.0
8019	2232.0	1998.0
10941	0.0	8.0
643427	28.0	27.0
10940	650.0	349.0
8036	3513.0	3335.0
8034	1422.0	1116.0
440957	428.0	255.0
440956	1.0	0.0
440955	3.0	3.0
8038	1679.0	18953.0
10907	2515.0	2470.0
10906	4501.0	2681.0
440952	50.0	64.0
10908	13433.0	4601.0
93210	3453.0	3914.0
8031	15011.0	15939.0
256130	1.0	0.0
56270	5567.0	7572.0
56271	2181.0	2371.0
8030	5608.0	4498.0
10910	2833.0	2788.0
83899	0.0	0.0
81236	0.0	0.0
283748	11.0	90.0
10912	767.0	297.0
283747	0.0	0.0
10911	122.0	210.0
10914	11334.0	12033.0
256126	31.0	19.0
83895	1.0	4.0
10913	18.0	137.0
83894	64.0	1.0
10916	8552.0	11340.0
83897	1.0	0.0
401303	69.0	220.0
10915	3306.0	2678.0
283742	2216.0	2309.0
83896	0.0	0.0
83891	2630.0	891.0
83890	17.0	40.0
83893	0.0	0.0
81230	0.0	0.0
83892	8942.0	7308.0
22900	3590.0	2149.0
93202	0.0	0.0
22901	487.0	556.0
22902	2396.0	1798.0
8045	2935.0	1739.0
22903	2424.0	2503.0
22904	12841.0	13051.0
22905	3042.0	2365.0
8048	0.0	0.0
440944	677.0	478.0
22906	5935.0	3984.0
256144	0.0	0.0
10917	1.0	0.0
10919	3069.0	4819.0
83888	313.0	4.0
10921	7038.0	6424.0
283738	0.0	0.0
83887	9.0	13.0
10920	2466.0	3307.0
81226	0.0	0.0
10923	6504.0	8563.0
10922	4056.0	6356.0
83889	1.0	1.0
81228	0.0	0.0
83884	5.0	1.0
56287	9.0	6.0
81221	0.0	0.0
56288	2843.0	4666.0
10924	1325.0	2331.0
10927	5271.0	4576.0
83886	78.0	1085.0
81223	0.0	0.0
10926	417.0	564.0
81224	0.0	0.0
643447	0.0	0.0
643445	0.0	0.0
83882	108.0	382.0
83881	32.0	57.0
439965	25.0	25.0
643446	3.0	14.0
93233	226.0	23.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	0.0
8050	1421.0	1775.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	12.0	46.0
106481975	3.0	2.0
106481978	1.0	0.0
106481979	0.0	0.0
106481980	0.0	1.0
100271499	0.0	0.0
100271498	5.0	5.0
106481981	0.0	0.0
100271495	0.0	0.0
643459	0.0	0.0
81251	7.0	0.0
100271491	4.0	0.0
100271493	0.0	3.0
643470	0.0	0.0
643471	0.0	1.0
8061	2860.0	1025.0
8065	2474.0	2077.0
81248	3.0	0.0
10901	773.0	441.0
10900	31.0	265.0
10903	1019.0	7450.0
81243	1.0	0.0
10902	2885.0	2436.0
81244	0.0	0.0
100271487	3.0	3.0
10905	4001.0	5139.0
10904	4844.0	11475.0
81246	0.0	0.0
283796	3.0	1.0
100271483	0.0	0.0
81240	0.0	0.0
342574	23.0	0.0
100271486	0.0	0.0
100271485	0.0	1.0
81242	2.0	3.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	11338.0	10635.0
440917	5.0	7.0
439927	0.0	1.0
440915	0.0	0.0
8078	5572.0	6052.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	1.0	1.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	7023.0	2589.0
106481959	0.0	0.0
8073	15568.0	11293.0
106481956	0.0	0.0
8074	2.0	2.0
106481957	1.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	7.0	5.0
106481962	5.0	0.0
81278	0.0	0.0
100271478	1.0	0.0
106481960	0.0	0.0
439931	79.0	126.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	0.0	0.0
643479	0.0	0.0
81270	2.0	0.0
100271470	0.0	0.0
440905	1.0	1.0
439916	0.0	1.0
8089	427.0	438.0
440902	0.0	2.0
643499	1.0	0.0
439915	0.0	0.0
440900	0.0	1.0
8082	1429.0	2558.0
106481965	0.0	0.0
106481966	3.0	1.0
106481963	0.0	0.0
106481964	1.0	0.0
8086	2233.0	2214.0
106481969	0.0	0.0
8087	4498.0	9172.0
106481967	14.0	17.0
8085	9814.0	9476.0
106481968	4.0	3.0
102724167	1.0	6.0
100271469	0.0	0.0
100271466	1.0	0.0
106481972	0.0	0.0
283777	1.0	5.0
401337	1.0	273.0
106481973	0.0	0.0
100271465	0.0	0.0
106481970	0.0	0.0
401335	0.0	42.0
100271467	3.0	3.0
106481971	0.0	0.0
100271462	2.0	2.0
81261	0.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	5270.0	6577.0
81264	0.0	0.0
100271460	1.0	2.0
731688	2.0	2.0
728034	0.0	0.0
8099	3339.0	4497.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	1.0
8091	6.0	156.0
106481930	0.0	0.0
8092	2.0	5.0
106481931	0.0	0.0
106481936	0.0	0.0
728039	110.0	197.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	0.0	1.0
56413	131.0	458.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	3.0	3.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	1.0
106481947	0.0	0.0
106481948	1.0	3.0
106481945	0.0	0.0
106481946	2.0	1.0
106481950	0.0	0.0
106481951	0.0	0.0
283358	2059.0	420.0
344838	4.0	1.0
106481918	0.0	0.0
106481919	4.0	5.0
106481916	2.0	3.0
106481917	0.0	0.0
572558	17.0	0.0
106481910	0.0	0.0
106481911	0.0	1.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	6.0	0.0
106481913	0.0	0.0
283349	4118.0	1647.0
100126572	0.0	0.0
106481929	5.0	0.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	2.0	4.0
728042	0.0	0.0
106481921	3.0	2.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	1.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	0.0	1.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	5.0	5.0
101234262	9.0	3.0
767612	0.0	0.0
767611	0.0	0.0
283337	1903.0	2563.0
344813	1.0	0.0
114548	592.0	436.0
81406	0.0	0.0
81407	0.0	0.0
344807	4.0	0.0
126526	1257.0	1651.0
767600	0.0	0.0
344805	3.0	8.0
106481907	1.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	37.0	57.0
102800446	4.0	0.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	0.0	0.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	4.0	7.0
728013	116.0	105.0
283392	80.0	0.0
728012	0.0	0.0
728015	0.0	1.0
728010	2.0	4.0
81428	0.0	0.0
728019	1.0	1.0
56478	2086.0	1817.0
56479	34.0	47.0
126506	0.0	0.0
56474	907.0	852.0
81430	0.0	1.0
56475	60.0	9.0
81431	0.0	0.0
56476	2.0	29.0
56477	316.0	323.0
93408	0.0	1.0
283385	124.0	63.0
283383	4675.0	237.0
728005	13.0	8.0
81419	0.0	0.0
81421	0.0	0.0
283377	1027.0	674.0
643401	47.0	2.0
283375	8.0	6.0
283373	4272.0	5057.0
151525	399.0	294.0
126567	76.0	35.0
391211	0.0	0.0
151534	379.0	290.0
151531	5.0	13.0
114569	9743.0	9098.0
126549	41.0	32.0
114571	0.0	0.0
100527978	26.0	32.0
126541	0.0	0.0
126536	0.0	0.0
151556	787.0	1233.0
391242	0.0	0.0
728075	0.0	0.0
440699	7.0	0.0
440695	0.0	103.0
728072	0.0	0.0
100527960	6.0	13.0
391253	0.0	0.0
728064	0.0	0.0
100527963	74.0	55.0
728066	4.0	1.0
440689	31.0	59.0
391257	3.0	0.0
391256	9.0	14.0
440686	0.0	0.0
728062	0.0	0.0
728097	2.0	3.0
728096	0.0	0.0
151507	8.0	29.0
728090	0.0	0.0
728088	0.0	0.0
100527943	3.0	4.0
114599	9.0	8.0
126581	0.0	0.0
151516	141.0	98.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	1.0	2.0
100527947	0.0	1.0
100527948	5.0	33.0
100527949	0.0	0.0
643384	0.0	0.0
391160	1.0	0.0
643382	6.0	5.0
391162	0.0	1.0
692312	1.0	0.0
163479	1.0	1.0
391169	0.0	0.0
100271332	0.0	0.0
391171	0.0	0.0
391174	3.0	38.0
643394	1.0	1.0
391175	0.0	0.0
391179	0.0	0.0
93380	2638.0	3175.0
100271323	0.0	0.0
100271322	1.0	0.0
100271325	11.0	0.0
100271321	0.0	0.0
401036	0.0	0.0
440672	1.0	0.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	15.0	60.0
391155	1.0	0.0
401024	55.0	146.0
163486	1101.0	2462.0
401022	2957.0	525.0
425054	0.0	4.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	2.0	2.0
401018	1.0	0.0
100271303	2.0	0.0
100271302	2.0	0.0
401093	896.0	164.0
401097	153.0	1100.0
151449	65.0	14.0
401082	0.0	31.0
8100	889.0	688.0
440606	0.0	1.0
8106	5104.0	4317.0
440603	168.0	29.0
401089	0.0	183.0
391183	0.0	0.0
8110	122.0	26.0
8111	1345.0	6887.0
391189	0.0	0.0
8115	13.0	4.0
401074	16.0	66.0
222484	2511.0	1493.0
391190	0.0	0.0
391192	1.0	4.0
391191	0.0	0.0
391194	0.0	0.0
8123	50.0	54.0
391196	0.0	0.0
391195	0.0	0.0
