id	045e2535-012c-4cec-b386-9d6f62b91829	085bdf94-a24f-4511-8d3f-d0c91f7e6947
64122	3375.0	472.0
64121	3202.0	2454.0
6440	3826288.0	5629.0
100421731	0.0	1.0
6443	6602.0	2011.0
101928256	0.0	1.0
6442	4392.0	165.0
64123	5866.0	497.0
100421733	0.0	0.0
6445	653.0	6.0
100421734	0.0	0.0
6444	2562.0	270.0
160313	2.0	0.0
100421736	0.0	0.0
64127	1068.0	552.0
162972	621.0	451.0
64129	14917.0	6266.0
255426	0.0	0.0
642818	0.0	0.0
642819	741.0	244.0
400709	377.0	22.0
6439	2670813.0	174487.0
642812	7.0	5.0
64131	1115.0	351.0
654817	561.0	80.0
6450	479.0	99.0
91750	1508.0	1169.0
64130	485.0	144.0
654816	251.0	33.0
6452	9164.0	2221.0
100421741	0.0	0.0
64132	5053.0	2817.0
6451	20118.0	4524.0
64135	9000.0	1169.0
91754	13143.0	4232.0
6453	4950.0	1246.0
6456	273.0	2.0
91752	131.0	14.0
64137	29.0	10.0
6455	10379.0	7368.0
147372	7286.0	70.0
6447	138.0	145.0
6446	73636.0	32197.0
91748	24337.0	2201.0
6449	10177.0	4091.0
135398	155.0	25.0
91746	10882.0	3423.0
6448	7042.0	1063.0
91749	822.0	448.0
6461	2966.0	2564.0
6462	64.0	15.0
6465	1.0	0.0
100421754	0.0	0.0
64146	171.0	117.0
64145	9053.0	1324.0
6464	18396.0	28132.0
162998	6.0	0.0
100421756	7.0	2.0
101928276	1.0	0.0
64147	1088.0	233.0
160335	5746.0	2056.0
6466	14.0	4.0
162993	690.0	143.0
64149	1750.0	1852.0
147381	4.0	7.0
255403	518.0	206.0
6458	94.0	5.0
6457	460.0	83.0
91734	8.0	0.0
6459	20.0	0.0
6472	4868.0	16967.0
6471	5.0	0.0
6474	30.0	86.0
6473	1.0	4.0
6476	0.0	0.0
6478	2718.0	8409.0
6477	2121.0	1033.0
101928200	33.0	0.0
100421648	1.0	0.0
6470	3082.0	1965.0
6469	1733.0	32.0
6468	13287.0	2091.0
6483	7301.0	676.0
6482	16443.0	4126.0
100421652	0.0	0.0
6484	4178.0	974.0
6487	2564.0	1219.0
196294	626.0	370.0
6489	604.0	185.0
497661	1517.0	263.0
100421657	1.0	0.0
6480	17582.0	2963.0
102724386	8.0	17.0
6494	10737.0	1819.0
6493	162.0	315.0
6496	6.0	26.0
6495	133.0	974.0
6498	11150.0	5503.0
101928223	107.0	7.0
6497	42999.0	2698.0
6499	6266.0	3753.0
6490	244.0	84.0
6492	1.0	0.0
6491	259.0	1531.0
101928232	1.0	1.0
100124700	1.0	0.0
102724368	17.0	6.0
196264	4465.0	1109.0
54700	4995.0	4200.0
54707	3444.0	939.0
497634	0.0	0.0
54704	3927.0	2185.0
54708	4474.0	2766.0
160287	40.0	1.0
54714	11.0	17.0
54718	308.0	41.0
100421681	1.0	1.0
54716	1904.0	33.0
54715	7.0	8.0
100421695	2.0	2.0
100421697	0.0	0.0
100421698	1.0	1.0
100421699	7.0	2.0
102724349	3.0	23.0
102724341	1.0	1.0
159296	16.0	2.0
54729	0.0	0.0
54726	8667.0	2315.0
100421694	0.0	0.0
255480	4230.0	127.0
54732	20511.0	9702.0
54734	28.0	11.0
54733	2259.0	910.0
54739	6754.0	342.0
54738	8.0	0.0
54737	9289.0	1527.0
160298	14.0	1.0
102724321	0.0	0.0
255488	18985.0	1147.0
54742	42.0	330.0
54741	26028.0	8831.0
54749	9289.0	1771.0
137902	133.0	15.0
27128	2190.0	616.0
27129	2599.0	84.0
29789	4449.0	7452.0
27127	36.0	6.0
27120	68.0	36.0
27121	8.0	8.0
29781	6746.0	3077.0
29780	6484.0	1759.0
27124	1692.0	141.0
27125	19252.0	3763.0
27122	25920.0	8896.0
29785	4373.0	21446.0
27123	812.0	110.0
125919	955.0	415.0
29799	745.0	43.0
390800	0.0	0.0
27131	13006.0	8514.0
654790	855.0	329.0
27132	241.0	45.0
27130	1599.0	1036.0
29798	291.0	161.0
27136	0.0	0.0
29797	0.0	0.0
27133	18.0	1.0
29796	6185.0	3387.0
27134	4156.0	451.0
27106	7668.0	686.0
27107	2687.0	3804.0
29768	22.0	3.0
29767	3126.0	394.0
29766	20794.0	9573.0
27109	4427.0	1260.0
29761	8070.0	2462.0
29760	858.0	359.0
389813	484.0	222.0
389812	9.0	1.0
27102	15544.0	11733.0
29765	0.0	0.0
29763	3807.0	2100.0
27101	4183.0	9163.0
389816	2.0	0.0
27115	1262.0	60.0
29778	3.0	0.0
29777	4243.0	2651.0
27113	912.0	275.0
29775	3626.0	1602.0
27111	1077.0	2742.0
29774	137.0	22.0
27112	95.0	173.0
390831	0.0	0.0
390834	2.0	2.0
390836	0.0	0.0
100313938	1.0	0.0
125950	4263.0	1556.0
125958	0.0	0.0
377841	29.0	26.0
390843	0.0	0.0
390844	9.0	0.0
389827	7.0	3.0
652170	0.0	1.0
389860	1.0	0.0
390811	0.0	0.0
389857	0.0	0.0
390816	34.0	1.0
389856	3470.0	136.0
125931	4.0	0.0
389852	1.0	0.0
100313914	1.0	0.0
389844	2.0	0.0
389840	264.0	4.0
100313923	0.0	0.0
100313921	0.0	0.0
389849	29.0	83.0
91893	277.0	86.0
91894	29.0	0.0
147670	33.0	2.0
147664	1.0	0.0
642721	0.0	1.0
64285	7678.0	1111.0
64284	8121.0	313.0
64288	1776.0	1873.0
147685	65.0	13.0
121026	0.0	0.0
123688	405.0	242.0
341568	9.0	2.0
341567	27.0	0.0
642737	6.0	3.0
64283	3804.0	1062.0
64282	2860.0	1049.0
389541	4861.0	2957.0
147694	2780.0	704.0
389537	390.0	429.0
147686	295.0	15.0
147687	751.0	203.0
121014	1.0	0.0
642741	55.0	34.0
159686	165.0	8.0
642746	1.0	2.0
642762	0.0	0.0
390502	101.0	0.0
390501	0.0	0.0
390503	0.0	0.0
121006	27.0	9.0
389524	1264.0	197.0
147699	94.0	56.0
133060	0.0	0.0
100313962	0.0	0.0
135644	5.0	0.0
27285	269.0	10.0
27286	461.0	726.0
27283	0.0	4.0
27284	383.0	22.0
389558	915.0	20.0
27289	32518.0	2142.0
27287	207.0	15.0
27288	9.0	0.0
135656	1392.0	9.0
390561	11.0	1.0
27296	226.0	7.0
389549	3.0	23.0
27297	5280.0	2863.0
27294	301.0	79.0
27295	16910.0	947.0
27299	100.0	1124.0
642776	21.0	3.0
27292	3070.0	1368.0
27293	1758.0	342.0
27290	11.0	0.0
642778	26.0	3.0
27291	1738.0	559.0
160622	11197.0	243.0
390531	251.0	261.0
147650	673.0	37.0
390530	43.0	113.0
390535	0.0	0.0
390539	0.0	0.0
147646	23.0	7.0
390538	0.0	0.0
654783	0.0	0.0
147645	567.0	651.0
341511	1.0	0.0
6500	27849.0	10497.0
133015	1225.0	673.0
400410	174.0	229.0
147660	49.0	4.0
121054	1.0	0.0
121053	441.0	481.0
147657	1540.0	803.0
147658	16.0	1.0
400406	2684.0	5.0
642799	0.0	0.0
642796	0.0	0.0
133022	329.0	53.0
642797	492.0	75.0
101928165	0.0	0.0
6511	6.0	35.0
390595	662.0	46.0
6510	13340.0	24807.0
390594	2.0	0.0
100421803	2.0	0.0
100421804	10.0	2.0
390598	285.0	16.0
100421805	28.0	3.0
100421806	35.0	1.0
100421807	3.0	0.0
6509	3198.0	14248.0
54870	10958.0	3147.0
54875	1386.0	863.0
54874	8931.0	2541.0
54873	11692.0	998.0
389599	1.0	0.0
54872	6178.0	2629.0
102724430	2.0	0.0
54879	1173.0	386.0
6502	1047.0	1909.0
54878	6035.0	3876.0
6504	501.0	194.0
54877	6070.0	678.0
91801	1273.0	320.0
6503	4760.0	810.0
54876	5664.0	1471.0
6506	642.0	52.0
6505	11754.0	456.0
91807	156.0	9.0
6508	359.0	362.0
6507	1591.0	832.0
101928176	0.0	1.0
6520	21157.0	30382.0
6522	20796.0	3041.0
221717	0.0	1.0
6521	50.0	0.0
221718	1.0	2.0
100421813	22.0	0.0
64207	12831.0	3445.0
100421816	34.0	2.0
221711	59.0	2.0
64208	59.0	1056.0
221710	1739.0	1541.0
54882	830.0	173.0
54881	2824.0	3587.0
54880	6813.0	1289.0
54886	1282.0	2105.0
54885	1393.0	1093.0
54884	13222.0	3068.0
54883	4932.0	1314.0
6513	2512.0	268583.0
6512	489.0	21.0
54888	7573.0	7819.0
6515	37203.0	4556.0
54887	4828.0	1566.0
6514	8.0	0.0
6517	283.0	54.0
6519	34.0	0.0
6518	223.0	639.0
221749	16415.0	1832.0
64210	8568.0	2467.0
6531	345.0	7.0
100421820	4.0	0.0
64211	2.0	279.0
6530	14.0	160.0
6533	27440.0	5303.0
6532	45429.0	84.0
100421823	4.0	1.0
390572	17.0	4.0
64216	1186.0	1576.0
64215	5966.0	1889.0
100421825	1.0	0.0
64218	10539.0	4432.0
100421827	0.0	0.0
100421828	5.0	1.0
64219	3928.0	2227.0
100421829	50.0	13.0
54893	6363.0	1416.0
54892	1065.0	2586.0
54891	3026.0	831.0
54890	16603.0	8203.0
54897	8391.0	883.0
54896	2228.0	525.0
54894	3018.0	1358.0
6524	251.0	6.0
6523	2624.0	46.0
170062	0.0	0.0
101928190	0.0	0.0
54899	2677.0	663.0
6526	2775.0	2903.0
6525	10396.0	2077.0
54898	112.0	52.0
6528	28.0	8.0
91828	546.0	20.0
170067	2.0	1.0
6527	537.0	2.0
6529	436.0	24.0
6540	161.0	9.0
64221	2186.0	116.0
64220	42.0	435.0
6542	8502.0	927.0
64223	4337.0	2198.0
6541	4944.0	4561.0
64222	5444.0	4092.0
390581	1.0	0.0
64225	7689.0	6369.0
6543	48.0	23.0
64224	6478.0	2513.0
105376261	2.0	3.0
6535	3339.0	13427.0
6534	10.0	2.0
6536	4183.0	2395.0
6539	558.0	48.0
6538	24.0	47.0
64232	0.0	0.0
6551	5.0	0.0
6550	50.0	58.0
64231	4134.0	1915.0
6553	558.0	58.0
91851	11333.0	147.0
64236	16437.0	1667.0
6555	23.0	3.0
101928122	2.0	1.0
6554	124.0	1.0
6546	2715.0	419.0
6545	316.0	12.0
6548	14149.0	2471.0
6547	45.0	13.0
6549	170.0	395.0
6560	20930.0	1576.0
64241	8.0	3.0
64240	38.0	4.0
6561	0.0	0.0
6564	15.0	86.0
6563	1351.0	12.0
100421854	95.0	30.0
101928136	84.0	13.0
6566	1664.0	9845.0
6565	9311.0	1230.0
100421859	7.0	0.0
101928138	0.0	0.0
221756	1646.0	125.0
6557	2.0	0.0
6556	9293.0	642.0
6559	28.0	4.0
91833	2979.0	1146.0
6558	11152.0	1814.0
133083	0.0	1.0
6571	103.0	74.0
101928142	3.0	11.0
100421860	4.0	1.0
6570	7.0	0.0
100421861	1.0	0.0
6573	15984.0	1290.0
6572	1.0	364.0
101928141	0.0	0.0
91875	1720.0	1011.0
6575	8453.0	13774.0
6574	5871.0	3863.0
101928147	0.0	0.0
100421865	38.0	8.0
6576	8642.0	6484.0
221785	3015.0	942.0
245711	94.0	19.0
169044	58.0	65.0
221786	684.0	613.0
6568	1.0	0.0
6567	3798.0	431.0
91869	3444.0	2170.0
6569	0.0	2.0
6582	0.0	0.0
91860	393.0	222.0
101928153	442.0	55.0
6581	6552.0	436.0
101928154	21.0	12.0
6584	1876.0	687.0
101928151	0.0	0.0
6583	287.0	196.0
6586	21254.0	950.0
6585	97.0	12.0
101928158	5.0	2.0
91862	672.0	1323.0
6588	27.0	16.0
6580	101.0	29.0
169026	162.0	22.0
6579	1054.0	324.0
6578	54389.0	981.0
6595	19310.0	6818.0
6594	6986.0	2038.0
30817	784.0	503.0
6597	21181.0	6822.0
6596	2683.0	4091.0
30816	41.0	1.0
30819	147.0	12.0
6599	12487.0	7307.0
100421767	0.0	0.0
6598	7268.0	5334.0
30818	503.0	129.0
100421768	4.0	0.0
100421769	9.0	0.0
6591	1462.0	3356.0
6590	92062.0	19330.0
30820	138.0	11.0
100421774	2.0	0.0
100421776	0.0	0.0
100421779	5.0	0.0
282706	0.0	0.0
255104	3575.0	589.0
255101	304.0	0.0
54802	1457.0	1573.0
30813	4.0	7.0
30812	117.0	16.0
54801	1485.0	1598.0
54800	8635.0	5528.0
30815	17329.0	2165.0
30814	8.0	0.0
54806	2210.0	800.0
54805	3147.0	591.0
30811	1645.0	188.0
100421771	0.0	0.0
54809	7195.0	3531.0
100421784	13.0	13.0
54808	5655.0	2141.0
54807	1274.0	959.0
29802	123.0	203.0
29801	8346.0	1927.0
29800	3540.0	928.0
101928104	68.0	6.0
29803	12135.0	5489.0
54813	1446.0	834.0
54812	3887.0	4391.0
54811	3963.0	1499.0
54810	1048.0	16.0
54816	4711.0	1228.0
54815	13308.0	5136.0
54814	1555.0	833.0
100421794	8.0	3.0
54819	1846.0	785.0
100421796	1055.0	117.0
100421797	1.0	0.0
101928113	89.0	7.0
100421799	0.0	0.0
54820	3194.0	4848.0
54823	994.0	203.0
54822	4716.0	1886.0
54821	52.0	500.0
54828	5668.0	2509.0
54827	6.0	5.0
54826	536.0	206.0
54825	23.0	5.0
54829	3901.0	1727.0
282756	0.0	0.0
54831	7.0	2.0
54830	77.0	133.0
282754	0.0	0.0
102724473	0.0	0.0
54834	2217.0	777.0
54832	11921.0	3233.0
54839	865.0	196.0
54838	15487.0	2475.0
54836	2214.0	952.0
54842	12959.0	5320.0
54841	1754.0	451.0
54840	2576.0	5024.0
54845	7317.0	9852.0
54843	3229.0	736.0
54849	6831.0	1159.0
54848	1349.0	145.0
54847	1297.0	363.0
100359394	11.0	0.0
100359397	0.0	0.0
100359396	12.0	1.0
255119	45.0	2.0
54853	3991.0	1440.0
54852	4122.0	338.0
54851	1083.0	435.0
54850	3972.0	948.0
54857	17.0	264.0
54856	5543.0	2921.0
54855	14077.0	2410.0
54854	3822.0	546.0
54859	2105.0	981.0
54858	6304.0	762.0
255130	23.0	0.0
54860	0.0	0.0
100134015	60.0	14.0
54863	8012.0	744.0
54862	6045.0	2715.0
54861	13640.0	1568.0
54868	3827.0	1411.0
54867	14067.0	5957.0
54866	14.0	10.0
54865	2632.0	2964.0
54869	2860.0	1372.0
255180	4.0	0.0
27249	7597.0	7891.0
27247	2666.0	1544.0
27248	11193.0	5630.0
100431168	0.0	0.0
400360	8.0	2.0
107161163	0.0	0.0
27241	1872.0	622.0
27242	8461.0	11490.0
27240	196.0	131.0
27245	6222.0	2517.0
400359	6.0	2.0
27246	6424.0	2852.0
27243	11337.0	5956.0
27244	4520.0	537.0
678655	1525.0	561.0
642687	5.0	1.0
282791	24.0	4.0
282790	4.0	1.0
107161154	0.0	0.0
27258	3510.0	2356.0
100431177	0.0	0.0
255193	40.0	3.0
27252	3355.0	1713.0
27253	17421.0	1241.0
27250	7447.0	3070.0
100431173	0.0	0.0
27257	1575.0	1446.0
100431172	0.0	0.0
255189	16995.0	114.0
27254	913.0	114.0
282786	0.0	0.0
27255	1170.0	52.0
123606	3208.0	1873.0
107161144	161.0	115.0
29889	5757.0	3593.0
29888	14487.0	5916.0
103344929	1.0	0.0
29887	2616.0	933.0
103344928	9.0	1.0
107161145	0.0	0.0
27229	2322.0	736.0
353500	64.0	38.0
29882	6180.0	1955.0
29881	82.0	12.0
29880	3823.0	1780.0
103344932	28.0	0.0
29886	5800.0	1806.0
282776	0.0	0.0
282775	0.0	0.0
29883	8846.0	8293.0
282770	0.0	0.0
103344930	0.0	27.0
353515	0.0	0.0
27238	3829.0	924.0
27239	1080.0	74.0
29899	1331.0	1375.0
27236	4112.0	2156.0
27237	2156.0	929.0
353513	0.0	0.0
353514	1119.0	129.0
353511	976.0	89.0
27230	25148.0	22587.0
29893	377.0	232.0
27231	15.0	0.0
282769	0.0	0.0
29890	14511.0	4172.0
29896	8055.0	3278.0
27235	1061.0	942.0
27232	206.0	8.0
29895	11.0	5.0
255167	113.0	18.0
29894	7738.0	2378.0
27233	1458.0	34.0
282763	4.0	0.0
27201	53.0	5.0
27202	733.0	95.0
27200	4.0	0.0
30849	5777.0	3165.0
30851	4166.0	2696.0
30850	6759.0	1693.0
400389	7.0	0.0
29844	1546.0	519.0
29843	2326.0	1905.0
400385	6.0	7.0
29842	9020.0	1404.0
29841	710.0	3119.0
30846	76364.0	6916.0
30845	3081.0	1010.0
30848	6.0	1115.0
30847	0.0	0.0
30844	19559.0	3932.0
30827	6061.0	1311.0
29855	10916.0	5655.0
123624	347.0	23.0
29851	329.0	107.0
29850	57.0	2.0
30835	397.0	289.0
30834	1283.0	961.0
30837	5526.0	1441.0
30836	8668.0	8669.0
30833	1997.0	1479.0
30832	912.0	203.0
64395	2712.0	2828.0
64397	20605.0	2221.0
64396	0.0	1.0
64399	10619.0	377.0
64398	7838.0	1494.0
390634	0.0	0.0
390637	622.0	327.0
389634	47.0	8.0
389633	8.0	2.0
400511	4.0	0.0
389631	0.0	0.0
64393	5476.0	2727.0
389630	0.0	0.0
390643	1.0	1.0
400506	1538.0	1281.0
390649	0.0	0.0
390648	0.0	0.0
389626	1.0	6.0
400500	5.0	1.0
642612	0.0	0.0
160518	1744.0	592.0
341689	0.0	2.0
400508	10.0	16.0
642614	0.0	0.0
389662	45.0	7.0
390610	15.0	5.0
377677	1788.0	170.0
390612	1.0	1.0
390616	50.0	1.0
389658	122.0	1.0
389655	40.0	5.0
341674	0.0	0.0
642623	0.0	0.0
642627	2.0	0.0
341676	411.0	20.0
642641	29.0	49.0
389652	1.0	56.0
389649	2.0	1.0
390627	336.0	58.0
389644	5.0	3.0
389643	352.0	72.0
642633	2.0	0.0
642631	0.0	0.0
642636	3.0	1.0
101928085	137.0	59.0
642652	0.0	0.0
375035	12080.0	7735.0
221806	74.0	163.0
338017	1.0	2.0
389677	1063.0	572.0
389676	0.0	0.0
101928099	9.0	16.0
642663	0.0	0.0
389674	22.0	16.0
389672	26.0	27.0
338002	2.0	0.0
400550	14197.0	84.0
338004	0.0	0.0
390688	12.0	8.0
338005	3.0	0.0
389668	15.0	92.0
375033	7286.0	167.0
341640	4552.0	7066.0
642659	262.0	175.0
642658	118.0	19.0
221823	1.0	1.0
6610	1320.0	603.0
375057	220.0	0.0
390650	0.0	0.0
375056	10743.0	3079.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	2.0	0.0
6609	8807.0	1675.0
147525	231.0	61.0
6608	2136.0	3652.0
387039	0.0	0.0
387036	77.0	9.0
6601	15219.0	2735.0
6603	9676.0	6526.0
6602	9150.0	5277.0
6605	9726.0	3929.0
6604	4154.0	546.0
375061	3674.0	1744.0
6607	451.0	234.0
6606	498.0	284.0
6621	2631.0	814.0
6620	3.0	5.0
642683	0.0	0.0
390660	19.0	3.0
390664	4.0	0.0
387032	254.0	259.0
389692	31.0	23.0
390667	17.0	0.0
123591	405.0	65.0
389690	213.0	0.0
6619	2801.0	1125.0
6612	15415.0	11032.0
6611	4727.0	5242.0
6614	9230.0	793.0
6613	13173.0	12859.0
6616	468.0	28.0
6615	3767.0	302.0
6618	2331.0	644.0
6617	1219.0	1421.0
6632	3247.0	14416.0
6631	5374.0	4724.0
387066	3456.0	1006.0
387065	0.0	0.0
64319	18540.0	4629.0
64318	1360.0	1121.0
387063	8.0	3.0
245812	1778.0	596.0
54991	1440.0	296.0
54996	5525.0	425.0
54995	600.0	534.0
54994	9206.0	6896.0
54993	491.0	227.0
6623	1593.0	96.0
6622	403.0	520.0
6625	17061.0	6448.0
54998	6485.0	2270.0
6624	15001.0	31165.0
54997	1900.0	66.0
6627	2179.0	2414.0
6626	5657.0	3631.0
6629	4560.0	4197.0
6628	13947.0	20271.0
64320	2483.0	1395.0
6641	7252.0	991.0
6640	1911.0	814.0
64321	3060.0	33.0
64324	13764.0	2727.0
6643	11425.0	2592.0
221838	6587.0	745.0
6642	23328.0	6029.0
64326	5010.0	6204.0
387055	1.0	0.0
64328	5740.0	1665.0
64327	5528.0	3165.0
221833	3.0	2.0
221830	2730.0	2150.0
6634	8945.0	5618.0
6633	8540.0	10943.0
6636	2448.0	3228.0
6635	2424.0	2287.0
6638	8393.0	752.0
6637	2443.0	3458.0
101928062	12.0	2.0
6650	6488.0	2271.0
64333	1240.0	350.0
6652	745.0	1089.0
64332	57031.0	3144.0
6651	41815.0	15928.0
6654	7914.0	2735.0
100421943	4.0	0.0
6653	7475.0	2809.0
387082	7.0	2.0
102724536	50.0	14.0
78987	6300.0	833.0
78986	191.0	18.0
78989	123.0	66.0
6645	8095.0	3232.0
78988	4137.0	1609.0
6644	0.0	0.0
6647	14164.0	12370.0
6646	6925.0	2560.0
6649	19192.0	887.0
91949	4247.0	2028.0
6648	95377.0	40924.0
91947	4495.0	1360.0
91948	37.0	15.0
64342	6823.0	1699.0
6661	0.0	1.0
6660	1380.0	251.0
245806	3.0	0.0
6663	0.0	0.0
64344	5071.0	18.0
4000	116083.0	51098.0
4001	1157.0	3092.0
6662	2942.0	5655.0
64343	2972.0	1130.0
91942	973.0	513.0
6665	327.0	3618.0
6664	58.0	10.0
101928079	149.0	44.0
387074	8.0	0.0
387071	0.0	0.0
245802	21.0	2.0
196549	75.0	3.0
6656	0.0	0.0
6655	6162.0	1563.0
6658	1.0	0.0
6657	225.0	12902.0
6659	11031.0	9785.0
196541	5.0	0.0
91937	22.0	15.0
6670	9436.0	6667.0
6672	19298.0	3588.0
6671	1801.0	552.0
4010	7.0	31.0
6674	1333.0	598.0
4012	8364.0	9411.0
91975	345.0	153.0
6676	509.0	367.0
4013	4596.0	977.0
101928001	7.0	0.0
6675	5923.0	7378.0
4014	2.0	20.0
64359	16414.0	5776.0
221883	0.0	11.0
100271927	14.0	0.0
102724515	547.0	126.0
196513	1695.0	420.0
4004	10.0	110.0
6667	16212.0	7456.0
4005	6492.0	483.0
6666	2608.0	3364.0
4007	1472.0	768.0
6668	7943.0	1956.0
91966	1547.0	750.0
4008	110824.0	4546.0
4009	1.0	3.0
6683	2154.0	6841.0
4023	24663.0	669.0
100421975	0.0	0.0
6687	8985.0	1654.0
4025	6.0	7.0
100271918	3.0	1.0
101928017	19.0	4.0
78990	229.0	124.0
78992	4821.0	2489.0
78991	1759.0	575.0
78994	5353.0	1385.0
78996	5257.0	3011.0
78995	166.0	882.0
196527	21720.0	4587.0
78998	141.0	49.0
78997	7.0	1.0
196528	4050.0	1746.0
4015	2634.0	2687.0
6678	277633.0	66467.0
6677	0.0	0.0
4016	3010.0	2388.0
78999	1129.0	1330.0
4017	2726.0	3064.0
4018	10.0	1.0
6692	24877.0	12102.0
6691	50.0	2.0
101928022	0.0	0.0
6694	1.0	2.0
64375	3614.0	348.0
64374	6877.0	2699.0
6693	10948.0	389.0
4033	778.0	216.0
6696	1526.0	55475.0
64377	73.0	2.0
4034	3621.0	417.0
64376	3124.0	815.0
6695	46.0	686.0
4035	81166.0	22421.0
6698	88.0	20453.0
4036	1321.0	271.0
6697	3241.0	2279.0
6690	382.0	99.0
4026	20621.0	6778.0
6689	194.0	178.0
6688	9863.0	1181.0
4040	8968.0	1518.0
4041	24374.0	4289.0
64386	389.0	73.0
4043	24140.0	6473.0
64388	683.0	24.0
4045	4806.0	983.0
4046	11137.0	4849.0
4047	15872.0	4424.0
221895	2464.0	479.0
4037	4307.0	987.0
91978	884.0	78.0
4038	1896.0	971.0
6699	188.0	32599.0
91977	317.0	9.0
196500	238.0	13.0
101928040	0.0	6.0
4051	42.0	15065.0
54908	548.0	602.0
4052	17428.0	5024.0
4053	101789.0	4566.0
54906	5633.0	4282.0
4054	40223.0	4105.0
4055	15448.0	9370.0
4056	16.0	0.0
4057	868.0	33849.0
4058	5372.0	26.0
29945	2607.0	1554.0
255220	1.0	4.0
29944	34.0	10.0
29943	20.0	176.0
29942	32.0	3.0
29949	3.0	10.0
29948	2011.0	2352.0
29947	0.0	0.0
29946	8627.0	1576.0
4050	544.0	288.0
29941	4472.0	702.0
29940	4748.0	3104.0
4048	31730.0	7899.0
4049	41.0	32.0
54910	7085.0	2429.0
54916	1949.0	2738.0
54915	8887.0	5051.0
54914	4508.0	2131.0
54913	1579.0	1985.0
4062	20.0	4.0
4063	566.0	163.0
54919	3925.0	2339.0
54918	13905.0	8908.0
4064	456.0	427.0
4065	663.0	295.0
4066	1511.0	100.0
4067	10689.0	10020.0
4068	214.0	91.0
4069	62035.0	9732.0
29956	33803.0	12874.0
255231	759.0	264.0
29954	2621.0	765.0
29953	535.0	0.0
29959	12851.0	9236.0
29958	87.0	29.0
4060	85105.0	27625.0
29957	5643.0	2124.0
4061	95632.0	11794.0
29952	17319.0	4831.0
29951	394.0	9.0
29950	23018.0	1006.0
4059	90905.0	19303.0
54923	247.0	50.0
54922	13899.0	199.0
54921	13195.0	5607.0
54920	1570.0	1069.0
54927	4847.0	3471.0
54926	9412.0	10712.0
54925	244.0	118.0
4074	9874.0	7649.0
54929	3525.0	2275.0
29929	1070.0	1441.0
54928	13169.0	7501.0
4076	23818.0	21092.0
29928	2561.0	1519.0
4077	22375.0	8374.0
29923	930.0	3397.0
29922	990.0	839.0
29920	6578.0	7917.0
29927	42897.0	21273.0
29926	3666.0	2112.0
4070	51843.0	77495.0
4071	82615.0	53245.0
29925	3440.0	1026.0
29924	25450.0	7243.0
4072	19079.0	14320.0
54930	3028.0	1374.0
54934	2811.0	2345.0
54933	244.0	787.0
54932	2282.0	435.0
54931	2215.0	5440.0
54938	430.0	243.0
54937	1.0	1.0
54936	5477.0	2750.0
54935	2781.0	1859.0
4084	4193.0	5833.0
4085	291.0	2101.0
4086	2445.0	1335.0
54939	4738.0	3610.0
4087	14633.0	5839.0
4088	12818.0	11382.0
4089	11007.0	3916.0
29934	7704.0	5152.0
29933	1087.0	179.0
282809	1902.0	1855.0
282808	9.0	1.0
29937	5619.0	2463.0
4081	5.0	0.0
4082	14534.0	29970.0
29935	28.0	1.0
282801	2.0	0.0
54941	2007.0	105.0
29930	26.0	3.0
54940	10860.0	7030.0
54944	194.0	80.0
54943	146.0	61.0
54942	1911.0	2917.0
54949	1740.0	1128.0
54948	3310.0	1805.0
54947	2700.0	3481.0
255208	0.0	1.0
54946	6939.0	2394.0
29909	194.0	60.0
29907	131.0	23.0
4097	8130.0	5655.0
29906	18.0	1.0
4099	27.0	1.0
29901	741.0	750.0
4090	7331.0	3649.0
4091	14773.0	363.0
4092	9118.0	685.0
29904	8513.0	3731.0
4093	4920.0	212.0
29903	1905.0	491.0
4094	4254.0	3122.0
29902	411.0	170.0
54952	1886.0	699.0
54951	1006.0	1656.0
102724594	63.0	10.0
54956	1593.0	921.0
54955	1171.0	1649.0
54954	1772.0	421.0
100271893	2.0	0.0
54953	2803.0	1309.0
196472	1.0	0.0
196477	0.0	8.0
54959	408.0	7.0
54958	505.0	150.0
196475	441.0	0.0
54957	967.0	977.0
29919	5183.0	6140.0
255275	5.0	1.0
29911	3771.0	1678.0
29916	2972.0	2391.0
29915	1852.0	706.0
29914	4006.0	1093.0
54963	4322.0	1558.0
100271884	0.0	1.0
54962	474.0	719.0
54961	6140.0	2374.0
54960	2494.0	390.0
54967	4.0	0.0
54965	1755.0	4904.0
196483	860.0	544.0
54964	769.0	420.0
54969	1526.0	748.0
54968	3912.0	1263.0
54970	2166.0	322.0
255239	132.0	34.0
54974	1706.0	527.0
100271873	5.0	0.0
54973	10167.0	2712.0
54972	3061.0	5428.0
54971	1352.0	403.0
100271874	15.0	1.0
54978	10147.0	4019.0
54977	4460.0	1773.0
54976	3912.0	3291.0
100271871	26.0	6.0
100271870	2.0	0.0
54979	204.0	130.0
255252	3836.0	1200.0
54981	2933.0	2656.0
54980	904.0	418.0
54985	6683.0	2099.0
54984	674.0	635.0
102724560	1.0	5.0
54982	5058.0	3335.0
54989	2546.0	2017.0
196463	13243.0	5733.0
54988	439.0	33.0
54987	4530.0	1511.0
54986	911.0	329.0
642569	0.0	1.0
642580	15.0	1.0
642585	11.0	4.0
642592	8.0	11.0
