id	93b1f14d-cdb5-474f-aeda-b20e3ea8f2fb	c021cbb0-388a-4c5d-8cf3-edc5335a0113
6591	637.0	1547.0
6590	32895.0	839.0
30820	90.0	149.0
100421774	0.0	0.0
100421776	0.0	0.0
100421779	3.0	0.0
282706	0.0	0.0
255104	1501.0	1237.0
255101	95.0	37.0
54802	678.0	1214.0
30813	3.0	4.0
30812	25.0	1102.0
54801	643.0	1196.0
54800	3796.0	5161.0
30815	9024.0	973.0
30814	0.0	0.0
54806	813.0	1265.0
54805	803.0	2209.0
30811	278.0	1584.0
100421771	0.0	0.0
54809	1128.0	596.0
100421784	7.0	10.0
54808	1871.0	2328.0
54807	290.0	415.0
29802	3.0	23.0
29801	2564.0	3923.0
29800	806.0	689.0
101928104	4.0	15.0
29803	3468.0	3626.0
54813	709.0	1218.0
54812	1595.0	2693.0
54811	1040.0	945.0
54810	435.0	554.0
54816	1690.0	2461.0
54815	4072.0	6821.0
54814	492.0	1837.0
100421794	0.0	1.0
54819	544.0	365.0
100421796	212.0	117.0
100421797	1.0	0.0
101928113	23.0	5.0
100421799	0.0	0.0
54820	830.0	2341.0
54823	360.0	334.0
54822	1940.0	3259.0
54821	20.0	449.0
54828	1872.0	2514.0
54827	2.0	0.0
54826	228.0	139.0
54825	7.0	8.0
54829	383.0	504.0
282756	0.0	0.0
54831	0.0	24.0
54830	24.0	282.0
282754	0.0	0.0
102724473	0.0	3.0
54834	786.0	1010.0
54832	4357.0	3202.0
54839	245.0	380.0
54838	4147.0	2702.0
54836	807.0	874.0
54842	5044.0	5159.0
54841	609.0	1055.0
54840	969.0	551.0
54845	2116.0	3987.0
54843	1002.0	169.0
54849	2484.0	2228.0
54848	354.0	53.0
54847	276.0	356.0
100359394	4.0	12.0
100359397	0.0	0.0
100359396	5.0	6.0
255119	13.0	10.0
54853	1382.0	793.0
54852	2324.0	877.0
54851	470.0	545.0
54850	1024.0	802.0
54857	4.0	18.0
54856	2047.0	2856.0
54855	1381.0	241.0
54854	1732.0	611.0
54859	781.0	519.0
54858	2152.0	2251.0
255130	2.0	14.0
54860	0.0	7.0
100134015	10.0	19.0
54863	1743.0	762.0
54862	2227.0	1449.0
54861	4175.0	980.0
54868	1309.0	2078.0
54867	4269.0	8071.0
54866	4.0	25.0
54865	1018.0	1456.0
54869	1234.0	780.0
255180	0.0	10.0
27249	2415.0	3425.0
27247	1026.0	934.0
27248	4416.0	3761.0
100431168	1.0	0.0
400360	3.0	2.0
107161163	0.0	0.0
27241	758.0	921.0
27242	1962.0	2430.0
27240	68.0	76.0
27245	1898.0	2823.0
400359	0.0	0.0
27246	2326.0	2302.0
27243	4646.0	4765.0
27244	3991.0	559.0
678655	631.0	406.0
642687	3.0	1.0
282791	15.0	3.0
282790	2.0	0.0
107161154	1.0	0.0
27258	1451.0	941.0
100431177	0.0	0.0
255193	2.0	6.0
27252	1327.0	1193.0
27253	2082.0	2706.0
27250	2735.0	2226.0
100431173	0.0	0.0
27257	539.0	1002.0
100431172	0.0	0.0
255189	6588.0	230.0
27254	295.0	467.0
282786	0.0	0.0
27255	1438.0	25.0
123606	1429.0	1586.0
107161144	54.0	103.0
29889	2016.0	5853.0
29888	4677.0	9700.0
103344929	0.0	0.0
29887	1920.0	1578.0
103344928	5.0	6.0
107161145	0.0	0.0
27229	616.0	1005.0
353500	11.0	45.0
29882	2252.0	2247.0
29881	9.0	42.0
29880	1208.0	869.0
103344932	11.0	11.0
29886	1735.0	2668.0
282776	0.0	0.0
282775	0.0	0.0
29883	2874.0	1912.0
282770	0.0	0.0
103344930	0.0	19.0
353515	0.0	0.0
27238	1128.0	1337.0
27239	300.0	881.0
29899	466.0	1841.0
27236	1555.0	1134.0
27237	650.0	1938.0
353513	0.0	0.0
353514	531.0	25.0
353511	431.0	874.0
27230	8139.0	15276.0
29893	160.0	393.0
27231	3.0	26.0
282769	0.0	0.0
29890	3253.0	2960.0
29896	2511.0	2286.0
27235	490.0	490.0
27232	79.0	24.0
29895	4.0	3.0
255167	58.0	2089.0
29894	2866.0	6834.0
27233	672.0	531.0
282763	0.0	17.0
27201	2.0	20.0
27202	245.0	112.0
27200	0.0	4.0
30849	1713.0	2049.0
30851	1738.0	519.0
30850	1856.0	1395.0
400389	2.0	3.0
29844	614.0	1105.0
29843	837.0	1923.0
400385	5.0	6.0
29842	2507.0	1914.0
29841	143.0	1301.0
30846	25338.0	5542.0
30845	1558.0	958.0
30848	0.0	77.0
30847	0.0	0.0
30844	4095.0	3887.0
30827	2231.0	4007.0
29855	3621.0	4560.0
123624	83.0	11.0
29851	85.0	15.0
29850	2.0	82.0
30835	231.0	121.0
30834	487.0	1102.0
30837	1171.0	2717.0
30836	2754.0	2960.0
30833	920.0	897.0
30832	321.0	434.0
64395	1042.0	3169.0
64397	9069.0	4318.0
64396	0.0	8.0
64399	4013.0	96.0
64398	3652.0	1669.0
390634	0.0	0.0
390637	180.0	288.0
389634	23.0	94.0
389633	5.0	5.0
400511	0.0	3.0
389631	0.0	0.0
64393	1058.0	1970.0
389630	0.0	0.0
390643	0.0	2.0
400506	455.0	2290.0
390649	0.0	0.0
390648	0.0	0.0
389626	0.0	0.0
400500	0.0	1.0
642612	0.0	17.0
160518	503.0	1593.0
341689	0.0	1.0
400508	9.0	16.0
642614	0.0	0.0
389662	39.0	11.0
390610	1.0	2.0
377677	346.0	224.0
390612	1.0	1.0
390616	2.0	7.0
389658	0.0	21.0
389655	15.0	139.0
341674	0.0	0.0
642623	0.0	0.0
642627	0.0	0.0
341676	121.0	84.0
642641	11.0	10.0
389652	0.0	3.0
389649	0.0	1.0
390627	296.0	386.0
389644	4.0	2.0
389643	31.0	6.0
642633	0.0	0.0
642631	0.0	0.0
642636	0.0	6.0
101928085	47.0	160.0
642652	0.0	0.0
375035	3474.0	3101.0
221806	73.0	1585.0
338017	1.0	0.0
389677	415.0	1229.0
389676	1.0	0.0
101928099	5.0	507.0
642663	0.0	0.0
389674	13.0	11.0
389672	2.0	14.0
338002	1.0	31.0
400550	4218.0	176.0
338004	0.0	111.0
390688	0.0	0.0
338005	1.0	0.0
389668	37.0	139.0
375033	2511.0	1659.0
341640	969.0	8516.0
642659	92.0	147.0
642658	25.0	277.0
221823	0.0	0.0
6610	449.0	426.0
375057	140.0	327.0
390650	0.0	0.0
375056	3809.0	5628.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	0.0	0.0
6609	3467.0	1064.0
147525	96.0	336.0
6608	272.0	2218.0
387039	0.0	0.0
387036	41.0	86.0
6601	5634.0	4803.0
6603	4353.0	5664.0
6602	2554.0	4769.0
6605	3316.0	2767.0
6604	1261.0	1074.0
375061	1300.0	761.0
6607	78.0	6.0
6606	174.0	205.0
6621	950.0	1886.0
6620	0.0	94.0
642683	0.0	0.0
390660	13.0	23.0
390664	0.0	4.0
387032	209.0	340.0
389692	5.0	292.0
390667	7.0	4.0
123591	92.0	177.0
389690	1.0	44.0
6619	1408.0	1178.0
6612	5849.0	5479.0
6611	2044.0	2225.0
6614	1476.0	217.0
6613	4646.0	4907.0
6616	8.0	224.0
6615	197.0	383.0
6618	773.0	889.0
6617	426.0	707.0
6632	971.0	2212.0
6631	2086.0	3350.0
387066	2912.0	1846.0
387065	0.0	0.0
64319	4424.0	5671.0
64318	593.0	1418.0
387063	7.0	14.0
245812	555.0	446.0
54991	520.0	663.0
54996	2429.0	668.0
54995	285.0	201.0
54994	2767.0	4851.0
54993	208.0	635.0
6623	377.0	115.0
6622	484.0	630.0
6625	8353.0	9655.0
54998	2215.0	2927.0
6624	2312.0	24514.0
54997	300.0	107.0
6627	929.0	2011.0
6626	2040.0	3888.0
6629	1548.0	2203.0
6628	5158.0	10801.0
64320	929.0	1738.0
6641	2703.0	2340.0
6640	1051.0	1602.0
64321	1682.0	24.0
64324	3511.0	4365.0
6643	5160.0	2147.0
221838	680.0	343.0
6642	10756.0	5684.0
64326	1912.0	1758.0
387055	0.0	10.0
64328	2237.0	1715.0
64327	1853.0	1149.0
221833	0.0	534.0
221830	898.0	1228.0
6634	2961.0	6353.0
6633	3006.0	7228.0
6636	887.0	1392.0
6635	879.0	1844.0
6638	2691.0	3438.0
6637	988.0	1594.0
101928062	7.0	4.0
6650	1797.0	4224.0
64333	774.0	410.0
6652	273.0	2231.0
64332	2112.0	358.0
6651	13208.0	14418.0
6654	2315.0	2336.0
100421943	0.0	3.0
6653	2912.0	8786.0
387082	3.0	12.0
102724536	28.0	10.0
78987	2041.0	570.0
78986	97.0	685.0
78989	74.0	419.0
6645	2817.0	1910.0
78988	1460.0	1891.0
6644	0.0	0.0
6647	5223.0	3468.0
6646	2397.0	1915.0
6649	4445.0	242.0
91949	1149.0	1490.0
6648	25022.0	5045.0
91947	2237.0	508.0
91948	8.0	54.0
64342	2099.0	1594.0
6661	0.0	0.0
6660	470.0	417.0
245806	0.0	149.0
6663	0.0	0.0
64344	3011.0	1984.0
4000	23647.0	10880.0
4001	407.0	3865.0
6662	195.0	9337.0
64343	1063.0	660.0
91942	388.0	198.0
6665	47.0	47.0
6664	0.0	2465.0
101928079	34.0	81.0
387074	0.0	0.0
387071	1.0	2.0
245802	2.0	2.0
196549	22.0	24.0
6656	0.0	124.0
6655	2573.0	1392.0
6658	1.0	118.0
6657	35.0	2061.0
6659	3454.0	6185.0
196541	9.0	0.0
91937	22.0	3.0
6670	3426.0	7740.0
6672	5479.0	1321.0
6671	560.0	1131.0
4010	3.0	1128.0
6674	570.0	509.0
4012	3558.0	1192.0
91975	118.0	254.0
6676	109.0	114.0
4013	2272.0	703.0
101928001	0.0	0.0
6675	2953.0	3113.0
4014	0.0	4.0
64359	6799.0	2795.0
221883	1.0	934.0
100271927	2.0	0.0
102724515	309.0	601.0
196513	688.0	886.0
4004	0.0	159.0
6667	5410.0	5508.0
4005	2361.0	4375.0
6666	471.0	3472.0
4007	408.0	667.0
6668	2280.0	1822.0
91966	430.0	367.0
4008	42922.0	2556.0
4009	1.0	175.0
6683	1034.0	1886.0
4023	12726.0	863.0
100421975	0.0	0.0
6687	3256.0	3924.0
4025	2.0	88.0
100271918	1.0	1.0
101928017	11.0	24.0
78990	43.0	273.0
78992	1633.0	3151.0
78991	471.0	409.0
78994	1995.0	2040.0
78996	1426.0	538.0
78995	53.0	688.0
196527	11107.0	3160.0
78998	23.0	216.0
78997	5.0	8.0
196528	1518.0	2509.0
4015	1175.0	1980.0
6678	78533.0	23543.0
6677	0.0	0.0
4016	550.0	1601.0
78999	291.0	1460.0
4017	840.0	1787.0
4018	7.0	16.0
6692	10382.0	10660.0
6691	3.0	58.0
101928022	0.0	0.0
6694	0.0	1.0
64375	782.0	567.0
64374	2027.0	867.0
6693	5642.0	813.0
4033	493.0	62.0
6696	121.0	7026.0
64377	11.0	326.0
4034	1388.0	555.0
64376	1235.0	1431.0
6695	94.0	1853.0
4035	50760.0	21007.0
6698	1.0	8.0
4036	807.0	243.0
6697	1046.0	551.0
6690	6.0	14.0
4026	7813.0	6099.0
6689	23.0	35.0
6688	6928.0	222.0
4040	2897.0	4985.0
4041	7736.0	10693.0
64386	341.0	848.0
4043	9184.0	3231.0
64388	413.0	99.0
4045	2016.0	945.0
4046	6182.0	740.0
4047	5701.0	5742.0
221895	1141.0	897.0
4037	874.0	2799.0
91978	131.0	58.0
4038	1122.0	2612.0
6699	0.0	40.0
91977	128.0	467.0
196500	52.0	1239.0
101928040	0.0	147.0
4051	82.0	13.0
54908	261.0	666.0
4052	3573.0	9030.0
4053	21390.0	15298.0
54906	1929.0	3757.0
4054	11764.0	14026.0
4055	5579.0	4279.0
4056	8.0	0.0
4057	413.0	579.0
4058	236.0	1215.0
29945	1192.0	730.0
255220	0.0	0.0
29944	32.0	516.0
29943	0.0	4.0
29942	29.0	46.0
29949	0.0	0.0
29948	1869.0	97.0
29947	1.0	1.0
29946	1585.0	1407.0
4050	215.0	137.0
29941	1032.0	895.0
29940	2129.0	1674.0
4048	16092.0	4811.0
4049	9.0	7.0
54910	1866.0	3517.0
54916	654.0	1289.0
54915	2634.0	3548.0
54914	1111.0	1725.0
54913	517.0	1637.0
4062	4.0	1073.0
4063	106.0	12.0
54919	1121.0	3284.0
54918	4487.0	3845.0
4064	74.0	34.0
4065	570.0	1521.0
4066	538.0	120.0
4067	3815.0	821.0
4068	163.0	8.0
4069	29532.0	772.0
29956	10391.0	4259.0
255231	341.0	542.0
29954	774.0	1335.0
29953	717.0	871.0
29959	4656.0	3761.0
29958	32.0	19.0
4060	21118.0	6990.0
29957	2713.0	3168.0
4061	14629.0	9040.0
29952	5835.0	4653.0
29951	110.0	7.0
29950	1305.0	372.0
4059	24748.0	10236.0
54923	87.0	75.0
54922	2409.0	3618.0
54921	4131.0	4369.0
54920	555.0	546.0
54927	1706.0	1440.0
54926	3452.0	8304.0
54925	93.0	124.0
4074	3620.0	4313.0
54929	1350.0	1372.0
29929	338.0	539.0
54928	5358.0	7022.0
4076	7712.0	12741.0
29928	1152.0	536.0
4077	8946.0	8850.0
29923	720.0	586.0
29922	417.0	867.0
29920	2589.0	3275.0
29927	10075.0	21388.0
29926	1238.0	2350.0
4070	16767.0	3767.0
4071	16008.0	2485.0
29925	1062.0	946.0
29924	7940.0	13033.0
4072	7313.0	6959.0
54930	1334.0	1384.0
54934	1267.0	1602.0
54933	47.0	100.0
54932	958.0	525.0
54931	603.0	935.0
54938	157.0	852.0
54937	0.0	112.0
54936	2002.0	1692.0
54935	1142.0	790.0
4084	1308.0	1191.0
4085	95.0	2674.0
4086	532.0	852.0
54939	2113.0	1747.0
4087	4713.0	5039.0
4088	4624.0	3478.0
4089	4339.0	4260.0
29934	2621.0	2540.0
29933	251.0	254.0
282809	689.0	595.0
282808	1.0	4.0
29937	2210.0	1260.0
4081	7.0	244.0
4082	5760.0	7584.0
29935	6.0	7.0
282801	0.0	2.0
54941	783.0	487.0
29930	6.0	9.0
54940	4489.0	4429.0
54944	48.0	343.0
54943	53.0	40.0
54942	661.0	1230.0
54949	547.0	648.0
54948	1197.0	1295.0
54947	1129.0	1035.0
255208	0.0	0.0
54946	2237.0	2519.0
29909	116.0	6.0
29907	52.0	67.0
4097	2322.0	1718.0
29906	5.0	149.0
4099	64.0	6.0
29901	212.0	482.0
4090	2451.0	1741.0
4091	4232.0	1454.0
4092	4329.0	1187.0
29904	2745.0	4192.0
4093	1749.0	1124.0
29903	702.0	1117.0
4094	2154.0	1426.0
29902	139.0	237.0
54952	775.0	835.0
54951	637.0	968.0
102724594	1.0	1.0
54956	487.0	904.0
54955	539.0	1384.0
54954	477.0	450.0
100271893	0.0	0.0
54953	1171.0	1045.0
196472	0.0	2.0
196477	0.0	0.0
54959	184.0	8.0
54958	224.0	131.0
196475	132.0	6.0
54957	420.0	944.0
29919	1495.0	740.0
255275	0.0	16.0
29911	1592.0	1356.0
29916	1161.0	679.0
29915	1027.0	791.0
29914	978.0	1671.0
54963	1745.0	2272.0
100271884	0.0	0.0
54962	143.0	508.0
54961	2395.0	1278.0
54960	684.0	449.0
54967	2.0	66.0
54965	814.0	1806.0
196483	277.0	687.0
54964	174.0	335.0
54969	676.0	700.0
54968	808.0	527.0
54970	446.0	370.0
255239	30.0	30.0
54974	476.0	474.0
100271873	1.0	0.0
54973	3846.0	6167.0
54972	848.0	2818.0
54971	518.0	918.0
100271874	4.0	18.0
54978	2784.0	2214.0
54977	1972.0	768.0
54976	1248.0	2322.0
100271871	4.0	5.0
100271870	0.0	0.0
54979	26.0	7.0
255252	1588.0	1283.0
54981	1576.0	615.0
54980	313.0	367.0
54985	2993.0	1225.0
54984	278.0	278.0
102724560	27.0	76.0
54982	1719.0	3249.0
54989	779.0	3043.0
196463	4231.0	3903.0
54988	171.0	7.0
54987	1475.0	1063.0
54986	329.0	187.0
642569	0.0	1.0
642580	4.0	7.0
642585	5.0	5.0
642592	2.0	10.0
642597	0.0	2.0
27348	1168.0	1390.0
27349	467.0	1112.0
27346	1071.0	3215.0
27347	850.0	1627.0
27340	986.0	1977.0
27341	1743.0	2816.0
27344	27.0	104.0
27345	1488.0	522.0
27342	267.0	468.0
400456	122.0	11.0
27343	1438.0	1286.0
642587	14.0	163.0
282890	84.0	201.0
100124541	0.0	0.0
400451	4946.0	834.0
27351	2495.0	1552.0
27352	2894.0	3908.0
27350	1588.0	3067.0
100124540	0.0	0.0
338091	0.0	1.0
338094	15.0	32.0
100124537	0.0	0.0
100124536	1.0	5.0
100124535	0.0	0.0
100124534	0.0	2.0
29989	2.0	2.0
338099	37.0	17.0
27327	2837.0	2714.0
29988	916.0	271.0
27324	23.0	669.0
100124539	0.0	0.0
29986	0.0	17.0
100124538	0.0	0.0
27328	18.0	5.0
27329	2.0	5.0
29980	177.0	897.0
29985	666.0	487.0
29984	509.0	766.0
27320	5.0	1.0
29982	789.0	1012.0
29999	6.0	2.0
27338	173.0	1590.0
29998	979.0	1894.0
27335	5785.0	7755.0
27336	3262.0	6169.0
29997	13229.0	14542.0
390601	3.0	4.0
27339	3421.0	13118.0
29992	1473.0	57.0
27330	114.0	329.0
29991	5.0	2.0
29990	144.0	183.0
27333	4311.0	11917.0
29995	8909.0	1651.0
27334	38.0	4.0
29994	2379.0	1780.0
27332	3457.0	5666.0
29993	9.0	1372.0
27304	337.0	791.0
29967	642.0	1291.0
377630	0.0	1.0
29966	1299.0	1728.0
29965	2009.0	1502.0
27302	1.0	0.0
27303	3031.0	270.0
100124516	0.0	0.0
27309	1971.0	791.0
29969	2703.0	1139.0
27306	553.0	15.0
29968	40.0	3068.0
102388891	0.0	45.0
389616	0.0	0.0
27300	639.0	2227.0
27301	1157.0	1628.0
389611	0.0	0.0
389610	10.0	276.0
29960	984.0	1476.0
30968	2074.0	11138.0
389618	0.0	0.0
27315	1242.0	1023.0
29978	2528.0	2416.0
27316	5839.0	10376.0
27314	755.0	296.0
338069	6.0	4.0
27319	85.0	44.0
29979	5331.0	7047.0
29970	186.0	76.0
29974	1.0	12.0
54901	883.0	1361.0
54900	97.0	49.0
54905	4.0	234.0
54904	3541.0	5915.0
54903	567.0	1289.0
54902	2571.0	830.0
503519	0.0	0.0
100288687	0.0	0.0
202374	96.0	94.0
442038	0.0	0.0
253959	986.0	997.0
100132803	4.0	7.0
100132808	0.0	1.0
100616299	2.0	0.0
100616298	0.0	0.0
100616295	0.0	1.0
100616294	3.0	30.0
100616291	0.0	0.0
100616292	0.0	0.0
253962	10.0	17.0
100132815	603.0	353.0
100616288	0.0	0.0
100616289	0.0	0.0
442060	0.0	1.0
100288667	0.0	0.0
100616286	0.0	0.0
100616287	0.0	0.0
100616284	4.0	1.0
100616285	16.0	1.0
100616282	0.0	0.0
100616283	0.0	1.0
100288661	0.0	0.0
100616280	0.0	0.0
100616281	0.0	0.0
503538	115.0	252.0
503543	2.0	1.0
100616290	0.0	0.0
503542	94.0	371.0
253933	0.0	0.0
253935	33.0	6.0
100616277	0.0	0.0
100288659	1.0	0.0
100616278	0.0	0.0
100616275	0.0	0.0
100616276	1.0	0.0
100288654	1.0	1.0
100616274	1.0	0.0
100616271	0.0	0.0
100616272	0.0	0.0
100616270	0.0	0.0
100132832	0.0	0.0
253943	2898.0	3438.0
6708	1.0	0.0
6707	0.0	11.0
6709	31472.0	9932.0
100132841	0.0	1.0
6700	0.0	44.0
6702	0.0	0.0
6701	0.0	1.0
6704	0.0	10.0
6703	1.0	65.0
6706	2.0	3.0
6705	1.0	7.0
6720	5816.0	5977.0
6719	0.0	1.0
6718	0.0	0.0
167465	610.0	55.0
6711	101043.0	21995.0
6710	192.0	543.0
102467077	1.0	0.0
6713	1519.0	7409.0
6712	216.0	5940.0
102467075	0.0	0.0
6715	421.0	1129.0
102467074	0.0	0.0
6714	3535.0	3124.0
6717	3744.0	3124.0
6716	21.0	31.0
6731	3815.0	5909.0
6730	4182.0	5144.0
442013	11.0	13.0
6729	1938.0	5129.0
503583	0.0	0.0
100132863	0.0	7.0
253970	5623.0	177.0
6722	4405.0	3475.0
6721	12248.0	29616.0
503582	0.0	0.0
6723	1307.0	3598.0
6726	3746.0	5158.0
6725	29.0	373.0
6728	697.0	479.0
6727	7984.0	6796.0
6742	1624.0	1235.0
6741	2842.0	4486.0
100288613	1.0	0.0
503569	41.0	19.0
253986	11.0	9.0
100132871	0.0	0.0
253980	604.0	466.0
442006	0.0	0.0
253982	56.0	249.0
6733	1601.0	1521.0
6732	1166.0	2368.0
6734	7160.0	16138.0
6737	1482.0	610.0
6736	1.0	4.0
6738	1467.0	2298.0
100616228	0.0	0.0
100616229	0.0	0.0
64430	1811.0	3117.0
100616226	0.0	0.0
100616227	0.0	0.0
64432	1538.0	758.0
6751	1604.0	66.0
100616224	0.0	0.0
64431	815.0	2097.0
6750	0.0	0.0
100129227	0.0	2.0
100616225	0.0	0.0
64434	1052.0	965.0
100616222	0.0	0.0
6753	1.0	152.0
6752	65.0	557.0
100129229	0.0	0.0
100616223	0.0	0.0
64433	7.0	0.0
100616220	0.0	0.0
100616221	0.0	0.0
100130211	13.0	6.0
6744	14620.0	8082.0
6746	8629.0	7438.0
6745	5128.0	8110.0
6748	4421.0	4080.0
6747	5326.0	11128.0
6749	5777.0	13934.0
100616217	0.0	0.0
100616218	0.0	0.0
6760	3261.0	3262.0
100616215	0.0	0.0
100616216	0.0	0.0
650983	0.0	0.0
100616213	0.0	0.0
4100	1.0	3773.0
6764	3600.0	4042.0
100130204	0.0	0.0
100616211	0.0	0.0
4101	0.0	32.0
4102	0.0	3715.0
100616212	0.0	1.0
64446	71.0	51.0
100616210	1.0	3.0
6755	0.0	210.0
100129213	0.0	0.0
6754	4.0	15.0
6757	0.0	0.0
6756	0.0	3.0
6759	0.0	0.0
6758	1.0	0.0
100616219	0.0	0.0
100616206	0.0	2.0
100616207	0.0	0.0
6771	0.0	0.0
100616204	0.0	0.0
6770	7.0	12.0
100616205	0.0	0.0
6773	3941.0	5377.0
4110	0.0	2084.0
100616202	0.0	0.0
6772	7100.0	9742.0
4111	0.0	2323.0
100616203	0.0	0.0
6775	306.0	355.0
4112	0.0	202.0
4113	0.0	4237.0
6774	15275.0	12777.0
100616201	0.0	0.0
346171	1.0	2.0
100048912	36.0	74.0
4103	0.0	20943.0
4104	1.0	54.0
100129201	2.0	0.0
6768	4654.0	8305.0
4105	0.0	2428.0
6767	8692.0	14369.0
4106	0.0	0.0
4107	1.0	1254.0
4108	0.0	2.0
6769	1449.0	84.0
4109	1.0	2375.0
100616209	0.0	0.0
6780	6144.0	5788.0
6782	1314.0	3313.0
6781	1624.0	1808.0
4121	4879.0	2693.0
100048924	1.0	0.0
6783	18.0	6.0
4122	5013.0	3082.0
4123	4145.0	3060.0
6786	4601.0	2351.0
4124	1969.0	1028.0
6785	13.0	626.0
100048922	0.0	0.0
100048923	1.0	0.0
6777	5029.0	3611.0
4114	0.0	42.0
4115	0.0	1.0
6776	2832.0	1704.0
6779	1.0	0.0
4116	952.0	1639.0
4117	73.0	98.0
6778	13124.0	6224.0
4118	773.0	58.0
6791	1.0	10.0
6790	113.0	1216.0
6793	4290.0	1129.0
4130	378.0	1099.0
6792	2304.0	862.0
346157	214.0	522.0
4131	1289.0	1796.0
6795	46.0	30.0
100616268	0.0	4.0
4133	4182.0	3567.0
6794	2550.0	2241.0
100616269	6.0	4.0
4134	24145.0	6276.0
64478	25.0	110.0
100616266	0.0	1.0
4135	727.0	205.0
100616267	0.0	0.0
100616264	0.0	0.0
100616262	3.0	4.0
100616260	0.0	0.0
100616261	1.0	1.0
6788	1370.0	1537.0
4125	7563.0	2400.0
4126	2591.0	1296.0
6787	699.0	922.0
6789	3520.0	2187.0
4128	12094.0	737.0
4129	3385.0	475.0
4140	3672.0	4722.0
4141	2941.0	5862.0
100616259	0.0	0.0
4142	1.0	2.0
4143	22.0	76.0
4144	7383.0	2553.0
100616258	0.0	0.0
4145	459.0	476.0
4146	5.0	41.0
100616256	0.0	0.0
100616253	0.0	0.0
100616251	0.0	0.0
100616252	0.0	0.0
100616250	0.0	0.0
6799	861.0	84.0
4137	152.0	2473.0
4139	166.0	1076.0
4150	1475.0	5021.0
4151	4.0	13.0
64493	35.0	131.0
4152	2872.0	3566.0
100616248	0.0	0.0
4153	0.0	3.0
100616249	0.0	2.0
4154	10870.0	9241.0
348793	267.0	868.0
100616246	0.0	0.0
4155	4487.0	1537.0
100616247	1.0	2.0
100616244	0.0	0.0
64499	2556.0	112.0
4157	164.0	277.0
100616245	0.0	0.0
100616242	0.0	2.0
100616243	0.0	0.0
100616241	1.0	0.0
4147	2065.0	1665.0
4148	3373.0	288.0
4149	2856.0	2686.0
4161	0.0	32.0
100616239	0.0	0.0
4162	7380.0	7474.0
4163	2208.0	2164.0
100616237	0.0	0.0
100616235	0.0	0.0
4166	27.0	1864.0
100616236	0.0	1.0
100616233	0.0	0.0
4168	3.0	237.0
100616231	0.0	0.0
100616232	0.0	0.0
100616230	0.0	0.0
4160	0.0	10.0
100288695	0.0	0.0
100288690	40.0	20.0
100288691	0.0	0.0
4158	0.0	0.0
4159	0.0	0.0
88455	4628.0	1731.0
346116	0.0	3.0
4172	2724.0	7570.0
4173	610.0	9564.0
4174	1965.0	18207.0
4175	692.0	5810.0
4176	3493.0	7913.0
4179	13668.0	7500.0
118429	2863.0	2322.0
131405	281.0	242.0
118426	368.0	830.0
118427	1.0	55.0
4170	30125.0	7428.0
131408	970.0	1831.0
4171	572.0	11899.0
118432	2.0	1.0
118430	0.0	0.0
118433	168.0	159.0
4184	0.0	0.0
4185	19.0	550.0
4188	253.0	4044.0
4189	1755.0	587.0
100130289	5.0	6.0
4182	0.0	1.0
118421	0.0	1.0
118424	1811.0	2697.0
118425	0.0	0.0
649925	0.0	0.0
100129298	0.0	0.0
4194	1913.0	3251.0
4199	967.0	613.0
100130279	0.0	0.0
100130277	0.0	1.0
4190	4010.0	10196.0
100130275	3.0	72.0
4191	6148.0	15297.0
100130274	0.0	3.0
4192	1502.0	10294.0
4193	3717.0	2879.0
100129283	0.0	0.0
100129288	1.0	0.0
100130265	0.0	0.0
100129271	0.0	0.0
100130260	0.0	0.0
100129272	2.0	5.0
100129279	1.0	0.0
100129278	0.0	16.0
649946	128.0	54.0
100129277	0.0	0.0
647302	0.0	0.0
100616305	0.0	0.0
100616306	6.0	4.0
100616304	0.0	0.0
100616301	0.0	0.0
100616302	0.0	0.0
100130259	0.0	9.0
100616300	0.0	1.0
100130253	0.0	0.0
100130251	1.0	0.0
100129260	0.0	0.0
100129269	18.0	46.0
118471	7.0	586.0
100616309	0.0	0.0
118472	526.0	840.0
100616307	0.0	0.0
100616308	0.0	14.0
100048907	10.0	5.0
100048908	0.0	0.0
348840	2.0	1.0
100048909	0.0	4.0
647310	8.0	20.0
100048903	3.0	3.0
100048904	1.0	0.0
64400	1959.0	789.0
100130247	0.0	0.0
64403	413.0	1020.0
64405	2.0	43.0
64407	217.0	16.0
64409	482.0	3044.0
100130240	3.0	1.0
100129251	0.0	0.0
100129250	162.0	51.0
100129256	0.0	0.0
100129259	1.0	1.0
118460	1490.0	1957.0
118461	0.0	3.0
647307	9.0	1.0
647309	2.0	1.0
64410	431.0	1110.0
100130239	4.0	7.0
64412	805.0	1443.0
64411	3437.0	1117.0
100130235	0.0	0.0
100130234	1.0	1.0
100130233	2.0	1.0
64418	1200.0	1217.0
100130231	114.0	13.0
64417	345.0	1107.0
64419	3010.0	923.0
348825	9.0	30.0
100129248	1.0	1.0
647317	0.0	0.0
647319	1.0	0.0
100129243	14.0	9.0
64421	351.0	533.0
100129239	0.0	0.0
64420	756.0	955.0
64423	12229.0	6255.0
101060544	1.0	1.0
64422	1927.0	1939.0
64425	780.0	4262.0
64427	1261.0	2067.0
64426	2049.0	3100.0
64429	1383.0	1174.0
64428	1195.0	921.0
118442	3.0	79.0
