id	dde579e0-d792-456b-a66b-f7ec72969680	856b6c07-2b53-4a35-9722-fd9925793778
106480734	0.0	0.0
106480733	0.0	0.0
729238	1189592.0	439265.0
106480736	18.0	21.0
106480735	2.0	1.0
100113391	0.0	1.0
106480738	12.0	1.0
100113392	0.0	1.0
100113393	7.0	34.0
106480737	0.0	0.0
57633	187.0	100.0
341208	19.0	193.0
150726	430.0	1237.0
57634	1903.0	6080.0
57636	1843.0	7223.0
57630	1923.0	2902.0
57631	375.0	155.0
106480741	7.0	18.0
106480740	2.0	3.0
57639	451.0	155.0
106479719	6.0	3.0
730213	6.0	2.0
106480707	0.0	0.0
106480706	0.0	0.0
106480709	0.0	0.0
106480708	2.0	1.0
106479759	1.0	1.0
106479758	0.0	0.0
729262	9.0	13.0
106479757	0.0	0.0
106479756	0.0	0.0
729264	1.0	0.0
106479755	0.0	0.0
106479754	0.0	0.0
100113383	7.0	8.0
106479753	0.0	0.0
100113384	0.0	3.0
106480701	0.0	0.0
106479752	2.0	3.0
106479751	0.0	0.0
106480700	0.0	0.0
100113386	94.0	114.0
106480703	0.0	0.0
106479750	0.0	0.0
106480702	0.0	0.0
100113380	0.0	0.0
106480705	0.0	0.0
100113381	0.0	0.0
106480704	0.0	1.0
100113382	0.0	0.0
57644	98.0	162.0
57645	2173.0	3421.0
644809	22.0	13.0
150737	335.0	244.0
57646	804.0	1573.0
57647	627.0	2318.0
100188945	7.0	7.0
57642	1.0	5.0
100113389	1.0	1.0
57643	314.0	200.0
100188949	192.0	36.0
135112	18789.0	6034.0
730249	13.0	40.0
57648	3597.0	12400.0
57649	2007.0	2088.0
730246	5.0	23.0
106480718	0.0	0.0
113746	0.0	6.0
106480717	0.0	0.0
106479749	0.0	0.0
729258	7.0	9.0
106479748	0.0	0.0
106480719	0.0	0.0
106479747	0.0	0.0
729252	2.0	65.0
135114	2020.0	1870.0
106479746	0.0	0.0
106479745	1.0	0.0
106479744	0.0	0.0
106480710	0.0	0.0
106479743	0.0	0.0
106479742	0.0	0.0
100113373	24.0	27.0
106480712	0.0	0.0
106479741	0.0	0.0
57650	204.0	858.0
106479740	0.0	0.0
106480711	0.0	0.0
106480714	0.0	0.0
729259	2.0	0.0
106480713	0.0	0.0
106480716	0.0	0.0
106480715	0.0	0.0
353238	0.0	6.0
57655	4314.0	3481.0
100418708	0.0	0.0
100188954	39.0	17.0
57657	106.0	310.0
57658	6607.0	5525.0
100418709	0.0	0.0
100418706	1.0	1.0
57654	641.0	1182.0
100113379	0.0	1.0
729250	0.0	0.0
730239	3.0	4.0
57659	6272.0	7423.0
644815	474.0	3957.0
100188953	51.0	16.0
729201	0.0	0.0
729209	0.0	0.0
100418711	0.0	0.0
57661	1742.0	4007.0
55003	536.0	853.0
57666	1440.0	4905.0
55002	2153.0	2525.0
100418718	0.0	0.0
55001	294.0	2449.0
57669	2550.0	2352.0
55000	3631.0	9191.0
57662	849.0	2280.0
55007	1439.0	2834.0
100418715	0.0	0.0
57663	0.0	1.0
55006	425.0	554.0
57664	973.0	836.0
55005	757.0	1204.0
55004	4650.0	6992.0
57665	557.0	442.0
55009	1046.0	1513.0
644820	122.0	110.0
55008	650.0	389.0
57670	296.0	902.0
390201	0.0	1.0
392862	69.0	31.0
100418724	1.0	0.0
390203	0.0	0.0
55010	105.0	318.0
390205	302.0	77.0
100418720	7.0	3.0
55014	712.0	1050.0
57677	329.0	170.0
55013	872.0	2146.0
57678	1010.0	985.0
57679	1035.0	1923.0
55012	1034.0	651.0
55011	1618.0	1476.0
55018	1.0	0.0
57673	169.0	796.0
57674	8735.0	18519.0
55017	2269.0	2593.0
55016	1443.0	1000.0
100418728	0.0	0.0
55015	877.0	1218.0
106479718	0.0	1.0
106479717	0.0	0.0
730211	2.0	10.0
100127989	0.0	0.0
106479716	0.0	0.0
106479715	0.0	0.0
106479714	0.0	0.0
106479713	0.0	0.0
106479712	0.0	0.0
106479711	0.0	0.0
644850	8.0	3.0
57680	2588.0	6550.0
106479710	0.0	0.0
100418733	0.0	0.0
100418735	1.0	0.0
57683	462.0	174.0
353267	1.0	4.0
55020	945.0	1453.0
100418731	0.0	0.0
57688	833.0	1216.0
57689	104.0	60.0
55024	2377.0	501.0
55023	1877.0	3037.0
389217	3.0	4.0
55022	2783.0	1107.0
57684	285.0	534.0
100418737	32.0	20.0
55028	1017.0	1383.0
57685	2346.0	4113.0
343819	0.0	0.0
100418736	2.0	0.0
55027	1018.0	3630.0
100418739	0.0	0.0
55026	220.0	247.0
57687	54.0	8.0
353274	792.0	1139.0
644844	2.0	1.0
100127983	54.0	26.0
149708	54.0	221.0
106479709	0.0	0.0
106479708	0.0	0.0
106479707	3.0	1.0
137735	4.0	1.0
106479706	5.0	4.0
729211	2.0	1.0
100127979	0.0	2.0
106479705	0.0	0.0
106479704	0.0	0.0
106479703	0.0	0.0
106479702	0.0	0.0
106479701	0.0	0.0
644861	14.0	4.0
106479700	0.0	0.0
100127976	0.0	0.0
57691	304.0	604.0
100418744	19.0	14.0
57692	156.0	279.0
100418743	0.0	0.0
57693	920.0	1990.0
150709	122.0	80.0
392843	0.0	0.0
100418745	0.0	0.0
55032	1732.0	1020.0
100418740	4.0	8.0
55031	2434.0	4150.0
573971	6.0	3.0
729215	0.0	0.0
55030	1649.0	1855.0
57690	658.0	759.0
57699	728.0	174.0
55036	303.0	339.0
389208	0.0	26.0
55035	998.0	2505.0
55034	491.0	204.0
389206	65.0	4.0
55033	520.0	1086.0
389207	1.0	0.0
57695	296.0	774.0
100418748	5.0	10.0
57696	628.0	1496.0
55039	360.0	857.0
100418747	0.0	3.0
55038	379.0	5728.0
57697	208.0	478.0
55037	1947.0	2871.0
123103	18.0	8.0
57698	1702.0	1813.0
389203	1093.0	720.0
113791	3986.0	2420.0
390231	0.0	0.0
353288	0.0	0.0
390233	0.0	0.0
100418754	0.0	0.0
147150	9.0	11.0
100418756	0.0	0.0
389240	96.0	108.0
100418751	0.0	0.0
102465803	0.0	0.0
100418750	7.0	4.0
102465802	0.0	0.0
390239	0.0	0.0
102465801	0.0	0.0
102465800	0.0	0.0
390243	1.0	3.0
353299	0.0	0.0
390245	1.0	1.0
147166	161.0	178.0
100418763	0.0	0.0
100233209	1067.0	352.0
100418769	0.0	2.0
123169	544.0	1420.0
104266962	0.0	0.0
104266963	0.0	0.0
100418770	0.0	0.0
392872	5.0	11.0
390211	2.0	7.0
390212	7.0	1.0
390213	17.0	68.0
100418779	0.0	0.0
147172	246.0	291.0
147179	2256.0	3289.0
104266960	0.0	0.0
390215	0.0	2.0
104266961	0.0	0.0
160140	32.0	15.0
390218	3.0	4.0
100418774	0.0	2.0
389257	1.0	1.0
159162	4.0	1.0
104266959	0.0	0.0
159163	0.0	0.0
102465832	0.0	1.0
100418781	6.0	11.0
104266957	1.0	2.0
104266958	1.0	0.0
104266956	0.0	0.0
102465839	0.0	0.0
147184	463.0	477.0
390224	0.0	0.0
102465838	0.0	0.0
147183	0.0	1.0
390225	0.0	0.0
102465837	0.0	0.0
390226	1.0	1.0
102465836	0.0	0.0
102465835	0.0	0.0
102465834	0.0	0.0
102465833	0.0	0.0
389246	1.0	3.0
729288	32.0	89.0
102465842	5.0	2.0
390271	0.0	0.0
102465841	0.0	0.0
100418792	0.0	0.0
102465840	0.0	0.0
390273	0.0	0.0
221409	20.0	0.0
390274	0.0	0.0
390275	0.0	0.0
100418799	0.0	5.0
389289	163.0	64.0
149773	2.0	13.0
221400	150.0	290.0
149775	5.0	31.0
102524628	7.0	3.0
147111	49.0	34.0
150759	303.0	212.0
729277	2.0	0.0
137797	11.0	2.0
730262	0.0	0.0
135138	121.0	15.0
102465857	1.0	1.0
102465856	0.0	0.0
150763	253.0	100.0
102465865	0.0	0.0
102465864	0.0	0.0
102465863	0.0	1.0
102465862	0.0	0.0
102465861	1.0	1.0
102465860	0.0	0.0
159119	0.0	0.0
730291	0.0	0.0
221421	190.0	42.0
390259	0.0	0.0
221424	47.0	20.0
102465869	0.0	1.0
102465868	0.0	0.0
102465867	0.0	0.0
102465866	0.0	0.0
57600	2825.0	3544.0
57602	1880.0	5691.0
57608	3567.0	2291.0
57609	1528.0	10689.0
135154	540.0	201.0
150771	180.0	305.0
57604	238.0	129.0
57605	1075.0	2639.0
159125	0.0	0.0
57606	2392.0	6401.0
135152	22.0	12.0
102465876	0.0	0.0
221416	681.0	213.0
102465875	0.0	0.0
390260	0.0	0.0
102465874	0.0	0.0
390261	0.0	0.0
102465873	0.0	0.0
102465872	1.0	0.0
102465871	28.0	4.0
729298	1.0	2.0
390264	0.0	0.0
102465870	0.0	0.0
390265	0.0	0.0
390266	0.0	0.0
390267	0.0	0.0
390269	0.0	0.0
102465879	0.0	0.0
389293	2.0	4.0
102465878	0.0	0.0
102465877	0.0	0.0
57611	91.0	55.0
147138	2389.0	1877.0
57613	382.0	707.0
57614	1191.0	1818.0
57610	1135.0	3139.0
57619	3092.0	2071.0
57615	8.0	3.0
57616	335.0	4415.0
57617	1192.0	2098.0
390195	0.0	0.0
390197	0.0	0.0
102465882	0.0	0.0
102465881	1.0	0.0
390199	0.0	0.0
102465880	0.0	1.0
221442	104.0	117.0
221443	869.0	683.0
400084	1.0	0.0
221438	3.0	3.0
196051	11.0	96.0
389197	6.0	4.0
400073	932.0	503.0
159090	1166.0	1506.0
159091	168.0	122.0
257407	24.0	17.0
196047	2.0	0.0
390174	0.0	0.0
221468	93.0	52.0
400064	9.0	4.0
221472	1776.0	954.0
100233198	90.0	276.0
390181	0.0	0.0
390183	7.0	3.0
390186	0.0	0.0
400058	0.0	0.0
221458	98.0	126.0
654170	2.0	0.0
390190	2.0	0.0
390191	0.0	0.0
9300	0.0	0.0
9301	0.0	0.0
9304	0.0	0.0
9302	0.0	0.0
9303	0.0	0.0
221491	1236.0	1194.0
9311	51.0	126.0
9312	1.0	3.0
9310	117.0	113.0
9315	1198.0	940.0
162699	0.0	0.0
9313	0.0	3.0
147081	454.0	482.0
9314	12365.0	7740.0
221477	4050.0	3849.0
221476	343.0	19.0
221481	15.0	3.0
9308	5189.0	2112.0
9306	924.0	2186.0
9322	2138.0	4250.0
9320	5228.0	10478.0
9321	1341.0	2306.0
9326	1027.0	1056.0
147093	0.0	2.0
9324	3394.0	2054.0
9325	872.0	1115.0
160065	0.0	0.0
257415	273.0	1186.0
9319	125.0	3238.0
9317	596.0	732.0
9318	2389.0	2609.0
9333	4.0	21.0
9334	4001.0	6895.0
400094	7.0	8.0
9331	150.0	139.0
9332	5074.0	26948.0
9337	3856.0	2399.0
9338	935.0	302.0
100233146	0.0	0.0
221496	1394.0	2505.0
9330	1097.0	2278.0
9328	1520.0	2375.0
9329	852.0	2195.0
9344	3070.0	4586.0
9342	1547.0	2519.0
9343	2770.0	8757.0
9348	6.0	1.0
9349	26483.0	23559.0
402665	17.0	33.0
106479699	0.0	0.0
106480688	1.0	0.0
57582	25.0	16.0
106479698	0.0	0.0
106480687	1.0	0.0
57583	1838.0	5110.0
106479697	0.0	0.0
57584	2165.0	10647.0
106479696	0.0	1.0
106480689	0.0	0.0
9340	35.0	1.0
106479695	0.0	0.0
9341	5078.0	6112.0
106479694	1.0	3.0
106479693	0.0	0.0
57580	4711.0	4738.0
106479692	0.0	0.0
57589	1229.0	2372.0
106479691	1.0	0.0
106480691	0.0	0.0
106479690	0.0	0.0
106480690	0.0	2.0
106480693	0.0	0.0
106480692	0.0	0.0
57585	637.0	1317.0
106480695	5.0	7.0
57586	8.0	55.0
106480694	0.0	0.0
57587	1603.0	3069.0
106480697	0.0	0.0
106480696	0.0	0.0
644743	0.0	0.0
9355	2.0	18.0
100101467	661.0	695.0
9356	1.0	1.0
9353	1840.0	1085.0
9354	1470.0	2313.0
644761	12.0	13.0
9358	730.0	1138.0
106479689	0.0	0.0
57592	1006.0	2306.0
106480699	0.0	0.0
106479688	0.0	0.0
57593	357.0	268.0
106480698	0.0	0.0
106479687	0.0	0.0
106479686	0.0	0.0
57594	641.0	1586.0
57595	212.0	62.0
106479685	0.0	0.0
9351	5657.0	3166.0
106479684	0.0	0.0
9352	2382.0	2070.0
106479683	0.0	0.0
57590	1886.0	3521.0
106479682	0.0	0.0
9350	0.0	0.0
57591	1970.0	3789.0
106479681	0.0	0.0
106479680	0.0	0.0
57596	55.0	134.0
57597	856.0	2469.0
57599	1612.0	1402.0
644754	0.0	0.0
644758	0.0	0.0
644759	0.0	3.0
9366	0.0	0.0
9367	1088.0	1603.0
9364	680.0	683.0
9365	264.0	213.0
9368	1968.0	3519.0
9369	369.0	445.0
644773	0.0	0.0
402643	0.0	0.0
106480666	0.0	0.0
106480665	0.0	0.0
106480668	0.0	0.0
106480667	0.0	0.0
9362	13.0	2.0
9363	92.0	17.0
106480669	0.0	0.0
9360	2759.0	3819.0
9361	2350.0	7223.0
106480671	0.0	0.0
106480670	1.0	0.0
106480673	0.0	0.0
106480672	0.0	0.0
402635	5.0	0.0
106480675	0.0	1.0
106480674	1.0	1.0
341277	51.0	43.0
644768	1.0	0.0
341276	0.0	0.0
9377	2265.0	2279.0
9378	14.0	3.0
9375	8871.0	8174.0
9376	1.0	0.0
9379	102.0	69.0
106480677	0.0	0.0
9370	0.0	0.0
106480676	1.0	0.0
106480679	0.0	0.0
106480678	1.0	0.0
9373	1053.0	2490.0
9374	229.0	322.0
9371	2266.0	5130.0
9372	747.0	1382.0
106480680	1.0	1.0
106480682	0.0	0.0
106480681	0.0	0.0
257468	32.0	16.0
106480684	0.0	0.0
106480683	0.0	0.0
106480686	1.0	2.0
106480685	0.0	0.0
100101440	3.0	8.0
9388	532.0	2132.0
9389	0.0	6.0
644790	8.0	10.0
9386	1.0	2.0
106479659	0.0	0.0
106479658	0.0	1.0
113730	161.0	154.0
106479657	0.0	0.0
106479656	0.0	0.0
9380	2852.0	4316.0
106480644	0.0	0.0
106479655	0.0	0.0
9381	17.0	11.0
106479654	0.0	0.0
106480643	0.0	2.0
106480646	1.0	0.0
106479653	1.0	0.0
106479652	0.0	0.0
106480645	0.0	0.0
106480648	0.0	0.0
106479651	0.0	0.0
9384	57.0	57.0
106480647	0.0	0.0
106479650	0.0	0.0
9382	1032.0	1433.0
106480649	0.0	0.0
9383	2.0	0.0
100113402	0.0	0.0
100113403	0.0	0.0
100113404	0.0	0.0
106480651	0.0	0.0
106480650	0.0	0.0
106480653	0.0	0.0
106480652	0.0	0.0
100113407	872.0	353.0
9399	811.0	892.0
9397	603.0	770.0
9398	1454.0	619.0
106479649	0.0	0.0
106479648	0.0	0.0
106479647	0.0	0.0
106479646	0.0	0.0
106479645	0.0	0.0
9391	2575.0	3449.0
106480655	0.0	0.0
106479644	0.0	0.0
9392	1029.0	1452.0
106479643	0.0	0.0
106480654	0.0	0.0
106480657	0.0	0.0
106479642	0.0	0.0
9390	2.0	1.0
106479641	0.0	0.0
106480656	0.0	0.0
106480659	0.0	0.0
106479640	0.0	0.0
106480658	0.0	0.0
9394	1068.0	2471.0
125704	1.0	20.0
106480660	0.0	0.0
106480662	0.0	0.0
106480661	0.0	0.0
106480664	0.0	0.0
106480663	0.0	0.0
105376843	11.0	56.0
100551499	1.0	1.0
106480629	0.0	0.0
106479679	0.0	0.0
106479678	0.0	0.0
106479677	0.0	0.0
106480622	1.0	1.0
106479676	7.0	2.0
106480621	0.0	0.0
106479675	0.0	0.0
106480624	0.0	0.0
106479674	0.0	0.0
106480623	4.0	0.0
106479673	0.0	0.0
106480626	0.0	0.0
402682	40.0	125.0
106479672	1.0	1.0
106480625	0.0	0.0
106479671	0.0	0.0
106480628	0.0	0.0
106480627	0.0	0.0
106479670	0.0	0.0
402679	0.0	0.0
106480631	0.0	0.0
106480630	4.0	8.0
106479669	0.0	0.0
196074	449.0	467.0
106479668	1.0	0.0
106479667	0.0	1.0
106479666	0.0	0.0
106480633	0.0	0.0
402676	0.0	0.0
106479665	0.0	0.0
106480632	0.0	0.0
106479664	0.0	0.0
106480635	0.0	0.0
400011	6.0	11.0
106480634	0.0	0.0
106479663	0.0	0.0
106479662	5.0	3.0
106480637	0.0	0.0
106479661	0.0	0.0
106480636	0.0	0.0
100101405	0.0	0.0
106480639	0.0	0.0
106479660	0.0	0.0
100101407	1.0	0.0
106480638	0.0	4.0
106480640	0.0	0.0
106480642	0.0	0.0
106480641	1.0	0.0
106480608	0.0	0.0
729366	3.0	0.0
106479619	0.0	0.0
106480607	0.0	1.0
106479618	4.0	2.0
106479617	0.0	0.0
139804	0.0	0.0
106480609	0.0	0.0
106479616	0.0	0.0
106479615	0.0	0.0
106479614	0.0	0.0
106479613	0.0	0.0
106479612	0.0	0.0
106480600	0.0	0.0
106479611	1.0	0.0
106479610	0.0	0.0
106480602	0.0	0.0
106480601	0.0	0.0
106480604	0.0	0.0
106480603	0.0	3.0
106480606	0.0	0.0
106480605	0.0	0.0
100188847	0.0	0.0
284697	14.0	35.0
284695	836.0	1650.0
343515	0.0	3.0
106479609	0.0	0.0
115827	56.0	21.0
106479608	0.0	0.0
106480619	0.0	0.0
729355	0.0	0.0
106480618	2.0	0.0
106479607	0.0	0.0
140807	0.0	1.0
106479606	0.0	0.0
729356	0.0	0.0
106479605	4.0	3.0
140809	75.0	222.0
106479604	0.0	0.0
106479603	0.0	0.0
106479602	0.0	0.0
106479601	0.0	0.0
106479600	0.0	0.0
106480611	0.0	0.0
106480610	1.0	0.0
106480613	0.0	0.0
106480612	0.0	1.0
729359	124.0	175.0
106480615	0.0	0.0
106480614	0.0	0.0
101752400	37.0	136.0
115825	964.0	3069.0
139818	1737.0	3430.0
106480617	0.0	0.0
106480616	0.0	0.0
343505	0.0	0.0
106480620	0.0	0.0
284688	1.0	0.0
100418804	0.0	1.0
140801	1.0	1.0
57758	530.0	970.0
140803	51.0	35.0
284680	19.0	65.0
115817	929.0	1614.0
106479639	0.0	0.0
106479638	0.0	0.0
729389	13.0	16.0
106479637	0.0	0.0
729384	0.0	0.0
106479636	0.0	0.0
106479635	0.0	0.0
106479634	0.0	0.0
106479633	1.0	0.0
257068	85.0	75.0
106479632	0.0	0.0
106479631	0.0	0.0
115811	164.0	134.0
106479630	0.0	0.0
100418811	1.0	0.0
257062	89.0	5.0
55102	1337.0	2600.0
55101	1630.0	1916.0
55100	1136.0	2518.0
100418819	4.0	11.0
57761	813.0	1829.0
55106	255.0	236.0
55105	481.0	1025.0
57763	759.0	551.0
55103	1110.0	866.0
284677	59.0	104.0
100418815	0.0	0.0
55109	1181.0	1264.0
55108	3298.0	4543.0
55107	333.0	2555.0
284672	134.0	150.0
106479629	0.0	0.0
140828	1118.0	311.0
106479628	0.0	0.0
106479627	0.0	0.0
106479626	0.0	1.0
106479625	0.0	0.0
106479624	0.0	0.0
729375	53.0	167.0
106479623	0.0	0.0
106479622	2.0	0.0
106479621	1.0	2.0
100418820	6.0	2.0
106479620	0.0	2.0
55113	518.0	542.0
100418829	0.0	0.0
55112	663.0	1136.0
100418828	0.0	0.0
55111	1769.0	3490.0
55110	324.0	430.0
55117	3.0	488.0
55116	596.0	1109.0
55114	2589.0	2321.0
100127893	2.0	2.0
55119	2517.0	3882.0
55118	5188.0	5619.0
140823	1516.0	1508.0
140825	19.0	40.0
100127889	1.0	5.0
729321	0.0	0.0
729323	0.0	0.0
100874201	1.0	0.0
100874200	0.0	1.0
100127888	39.0	12.0
55120	455.0	577.0
729327	2.0	1.0
57787	1138.0	4053.0
55124	14.0	7.0
55122	2081.0	1800.0
55128	695.0	823.0
55127	923.0	3968.0
55125	1032.0	1495.0
57786	435.0	703.0
100418837	3.0	1.0
100874205	0.0	0.0
100874204	0.0	1.0
113220	142.0	279.0
100874203	5.0	7.0
55129	1431.0	1435.0
100874202	4.0	1.0
100874208	0.0	0.0
100874207	25.0	12.0
100874206	0.0	3.0
729310	0.0	0.0
100101268	21.0	32.0
113201	4682.0	3054.0
100101267	1174.0	3852.0
100418843	0.0	1.0
55131	637.0	2662.0
55130	224.0	15.0
392505	2.0	0.0
55135	350.0	531.0
57798	1734.0	2026.0
57799	1140.0	1488.0
55133	651.0	707.0
55132	658.0	1294.0
392509	7.0	14.0
57794	878.0	1572.0
55139	1040.0	2725.0
127845	421.0	66.0
55138	24.0	35.0
57795	4.0	2.0
55137	227.0	145.0
100188891	0.0	0.0
100188893	0.0	0.0
644716	0.0	0.0
644717	0.0	0.0
644714	10.0	5.0
729344	0.0	0.0
100874223	25.0	9.0
644731	16.0	0.0
100874222	4.0	0.0
729342	6.0	6.0
100874221	0.0	0.0
100874220	0.0	0.0
127841	0.0	0.0
55142	887.0	1474.0
55140	1166.0	1630.0
55146	1436.0	1284.0
55145	365.0	547.0
55144	858.0	1769.0
55143	111.0	1463.0
55149	581.0	1642.0
127833	48.0	43.0
55148	1345.0	1919.0
115861	0.0	0.0
55147	3034.0	4786.0
100874227	0.0	1.0
100874226	0.0	0.0
100874225	0.0	0.0
100874224	0.0	0.0
100874229	1.0	9.0
100874212	5.0	6.0
100874211	36.0	54.0
100874210	1.0	0.0
729330	0.0	0.0
100418865	0.0	1.0
55153	770.0	2165.0
100418861	1.0	0.0
55152	816.0	693.0
55151	567.0	967.0
79100	1.0	0.0
100526694	2.0	6.0
55150	28.0	17.0
729338	7.0	7.0
100526693	18.0	24.0
55157	725.0	2082.0
79102	1196.0	2465.0
100996684	0.0	0.0
55156	1405.0	2896.0
79101	1517.0	1983.0
100996686	0.0	0.0
79104	2.0	1.0
55154	215.0	612.0
55159	784.0	2093.0
100874216	0.0	0.0
79109	3298.0	13750.0
100874214	15.0	328.0
100874213	1.0	3.0
644739	4.0	4.0
100874219	0.0	0.0
127829	2053.0	3319.0
100874218	0.0	0.0
100874217	1.0	4.0
125242	2.0	5.0
100526664	1.0	3.0
100418877	7.0	15.0
140870	12.0	0.0
140871	0.0	0.0
140873	0.0	1.0
140875	5.0	0.0
140876	347.0	389.0
113263	2110.0	740.0
392540	0.0	1.0
113246	2559.0	1393.0
164832	316.0	143.0
100418887	22.0	33.0
149224	13.0	13.0
392545	0.0	0.0
392547	0.0	0.0
150209	136.0	104.0
125228	476.0	1261.0
140880	0.0	0.0
140881	0.0	0.0
140883	53.0	30.0
140885	4703.0	18305.0
140886	46.0	22.0
113251	1771.0	3859.0
113235	384.0	503.0
149233	11.0	6.0
392517	4.0	0.0
392516	1.0	0.0
140890	2499.0	3604.0
140893	72.0	54.0
152877	36.0	39.0
100526648	0.0	0.0
140894	11.0	8.0
140895	0.0	0.0
392520	0.0	0.0
100526656	0.0	0.0
392522	1.0	0.0
392525	0.0	0.0
125208	268.0	316.0
125206	25.0	11.0
150223	475.0	1424.0
150221	3.0	4.0
140838	264.0	834.0
152816	3.0	22.0
57700	1209.0	1237.0
152815	615.0	743.0
57701	1513.0	2188.0
57707	469.0	1841.0
140831	163.0	240.0
57708	2605.0	2259.0
57709	2.0	0.0
140832	0.0	1.0
57703	1128.0	1196.0
140834	0.0	2.0
57704	2354.0	2936.0
140836	0.0	0.0
57705	1982.0	1285.0
57706	799.0	3326.0
140849	1.0	0.0
729399	0.0	5.0
729396	0.0	0.0
57710	152.0	357.0
57711	510.0	325.0
57713	788.0	1196.0
57718	347.0	352.0
729391	0.0	0.0
57719	473.0	1005.0
729392	0.0	2.0
57715	541.0	490.0
140846	0.0	14.0
57716	1413.0	1366.0
140848	0.0	3.0
57717	76.0	312.0
137209	65.0	147.0
113278	188.0	490.0
392552	0.0	1.0
392557	9.0	8.0
57721	878.0	847.0
57722	149.0	159.0
57724	1934.0	2508.0
140850	0.0	0.0
152831	489.0	41.0
57720	4442.0	9954.0
140851	4.0	0.0
140856	0.0	0.0
100125288	49.0	109.0
140857	0.0	0.0
57727	1117.0	2735.0
57728	859.0	1290.0
392561	0.0	0.0
57732	444.0	395.0
57733	14.0	1.0
57730	38.0	107.0
140862	389.0	467.0
57731	37.0	122.0
140863	0.0	0.0
113277	536.0	777.0
139886	287.0	339.0
140865	0.0	0.0
402381	0.0	375.0
150160	0.0	0.0
79090	939.0	652.0
79092	47.0	928.0
79091	535.0	661.0
79094	296.0	147.0
79096	1083.0	1177.0
79095	1829.0	1597.0
79098	12291.0	7581.0
79097	0.0	0.0
149175	327.0	143.0
150159	24.0	26.0
137196	0.0	1.0
80086	244.0	25.0
79081	170.0	139.0
79080	418.0	2521.0
79083	6558.0	2087.0
79085	3420.0	3445.0
79084	885.0	2712.0
79087	656.0	885.0
402375	4.0	19.0
402374	0.0	0.0
79086	1855.0	1578.0
79089	1830.0	1602.0
79088	702.0	1363.0
80072	11.0	15.0
80071	61.0	255.0
150165	5.0	2.0
80070	2.0	450.0
402360	1.0	0.0
9400	742.0	1690.0
9404	2359.0	1120.0
9401	168.0	1998.0
9402	398.0	165.0
392479	2.0	0.0
92086	997.0	317.0
402359	2.0	67.0
9410	1297.0	1896.0
125170	794.0	477.0
9411	4191.0	1807.0
9414	3186.0	3249.0
9415	3647.0	2187.0
9412	1508.0	1352.0
9413	1535.0	485.0
92070	593.0	770.0
80099	0.0	1.0
9407	6.0	2905.0
9406	2988.0	3243.0
150185	0.0	1.0
80097	1472.0	3567.0
9409	957.0	988.0
80095	290.0	407.0
9421	6.0	0.0
9422	1059.0	1742.0
9420	250.0	220.0
414328	268.0	115.0
9425	873.0	1585.0
9426	0.0	0.0
9423	479.0	232.0
9424	1030.0	3188.0
149134	18.0	8.0
9419	632.0	625.0
9416	3840.0	5841.0
414332	29.0	2.0
9432	0.0	0.0
9430	2.0	1.0
9431	2.0	0.0
9436	1.0	3.0
9437	28.0	14.0
9435	934.0	1139.0
441933	0.0	0.0
441932	0.0	0.0
441931	0.0	0.0
92092	64.0	845.0
152789	106.0	28.0
221120	740.0	807.0
9429	491.0	174.0
9427	18.0	6.0
9443	469.0	333.0
9444	6291.0	8897.0
9441	544.0	667.0
9442	632.0	685.0
9447	398.0	283.0
9448	3885.0	13613.0
9445	37383.0	26956.0
9446	5853.0	4250.0
106480589	1.0	0.0
106480588	1.0	0.0
9440	843.0	814.0
164781	228.0	20.0
106480592	0.0	0.0
106480591	0.0	0.0
221150	36.0	297.0
106480594	0.0	0.0
106480593	0.0	0.0
106480596	0.0	0.0
106480595	0.0	0.0
221154	1900.0	1297.0
106480598	0.0	0.0
106480597	0.0	0.0
150135	3.0	6.0
9439	1156.0	2011.0
106480590	0.0	2.0
414351	0.0	0.0
9454	559.0	6438.0
9455	551.0	3803.0
9452	1898.0	741.0
9453	1084.0	1378.0
441958	0.0	0.0
9459	2218.0	1027.0
441957	0.0	0.0
9456	346.0	1162.0
9457	558.0	173.0
106480599	0.0	0.0
441951	2944.0	3794.0
9450	1427.0	515.0
9451	1192.0	1184.0
221143	250.0	170.0
150147	26.0	0.0
150142	13.0	6.0
9465	467.0	185.0
100874241	23.0	4.0
9466	1145.0	2222.0
100127967	0.0	0.0
9463	858.0	1532.0
9464	3.0	0.0
100127969	1.0	0.0
9469	656.0	1821.0
100874245	0.0	0.0
644632	0.0	0.0
100874244	2.0	0.0
9467	867.0	731.0
100874243	2.0	1.0
9468	74.0	759.0
106479579	8.0	1.0
100874242	3.0	0.0
441900	1.0	2.0
106479578	0.0	0.0
106480567	0.0	0.0
106479577	0.0	1.0
729406	3.0	5.0
106480566	0.0	0.0
106479576	0.0	0.0
106480569	0.0	1.0
729409	3.0	0.0
106479575	0.0	1.0
106480568	0.0	0.0
106479574	0.0	0.0
729403	4.0	5.0
9462	1355.0	5070.0
106479573	0.0	0.0
55041	6858.0	10823.0
79012	1.0	7.0
106479572	0.0	0.0
55040	93.0	974.0
106479571	0.0	0.0
80003	529.0	1249.0
284739	32.0	65.0
106479570	1.0	0.0
106480570	0.0	0.0
79016	1742.0	4295.0
106480572	0.0	0.0
79015	21.0	5.0
80000	18.0	15.0
106480571	0.0	0.0
104472519	0.0	0.0
