id	c1edcfd5-32b1-40fd-b5e9-bbc4ab00625c	05997328-b037-4fe8-aa48-fd5a0fa4c235
286234	6.0	1.0
102465510	0.0	0.0
129852	62.0	3.0
347694	137.0	8.0
286239	0.0	0.0
23751	1.0	2.0
102465519	0.0	1.0
23752	1.0	11.0
23753	432.0	768.0
115207	9119.0	718.0
359777	0.0	0.0
102465517	0.0	0.0
130827	70.0	822.0
359778	0.0	0.0
102465516	0.0	0.0
115209	489.0	412.0
23755	9.0	0.0
359779	0.0	0.0
102465515	1.0	0.0
23756	0.0	0.0
102465514	0.0	1.0
359787	1.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	17.0	468.0
347688	0.0	52.0
102465524	0.0	0.0
94005	2344.0	7945.0
102465523	0.0	1.0
102465522	0.0	0.0
102465521	0.0	1.0
102465520	0.0	0.0
94009	55.0	58.0
727866	0.0	1.0
57060	1363.0	881.0
102465528	0.0	1.0
102465527	0.0	0.0
57062	11135.0	5266.0
102465526	0.0	0.0
727865	6.0	10.0
102465525	1.0	4.0
84687	4426.0	5687.0
727859	3.0	0.0
84689	50.0	11.0
84688	659.0	7.0
139135	0.0	3.0
84684	1.0	1.0
84681	634.0	449.0
84680	626.0	328.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	0.0	0.0
727851	78.0	47.0
102465539	0.0	2.0
102465538	0.0	0.0
102465537	0.0	1.0
102465536	0.0	0.0
84679	220.0	2671.0
84676	114.0	0.0
84675	26.0	2.0
140123	0.0	0.0
84678	1223.0	3399.0
84677	0.0	2.0
84672	0.0	0.0
84671	506.0	458.0
84674	1689.0	140.0
84673	0.0	0.0
152101	0.0	0.0
152100	375.0	454.0
94027	10.0	15.0
94026	2.0	3.0
94025	71.0	86.0
129787	912.0	1367.0
57088	3253.0	1642.0
127124	0.0	0.0
57089	507.0	1647.0
57082	47.0	1529.0
57084	0.0	0.0
57085	1934.0	1662.0
152118	1.0	1.0
152110	297.0	27.0
154790	3.0	223.0
154791	221.0	276.0
646201	0.0	0.0
57091	634.0	120.0
94015	516.0	216.0
57092	7108.0	8762.0
646202	27.0	32.0
57097	452.0	1047.0
57099	276.0	568.0
727879	0.0	0.0
57093	0.0	0.0
166752	150.0	3.0
57094	5.0	161.0
57095	1959.0	3715.0
57096	44.0	16.0
139163	0.0	0.0
84698	287.0	332.0
84699	3.0	0.0
84694	0.0	0.0
84693	187.0	331.0
100499563	0.0	0.0
84696	11.0	4.0
84695	259.0	90.0
84690	5.0	2.0
84692	13.0	1.0
84691	1.0	3.0
130752	182.0	60.0
646213	0.0	0.0
100130495	13.0	51.0
646208	0.0	0.0
94039	428.0	287.0
94031	1748.0	964.0
94030	186.0	21.0
100130484	0.0	0.0
94033	0.0	0.0
94032	7.0	31.0
727810	2.0	0.0
100130481	0.0	7.0
100130480	1.0	1.0
115196	134.0	187.0
727805	1.0	0.0
139105	8.0	1.0
646218	0.0	0.0
347744	27.0	136.0
347741	0.0	0.0
646231	0.0	0.0
154743	269.0	1483.0
130773	1.0	3.0
727842	0.0	1.0
100129480	6.0	21.0
100129482	429.0	882.0
727837	0.0	0.0
347736	81.0	34.0
347733	101.0	48.0
347732	10.0	29.0
347735	2310.0	2482.0
347734	1816.0	3872.0
347731	2.0	101.0
646243	0.0	0.0
94059	410.0	89.0
347730	2.0	0.0
646249	0.0	1.0
201305	51.0	16.0
100130466	0.0	0.0
727833	1.0	0.0
727835	0.0	0.0
100130462	0.0	0.0
94056	5091.0	2985.0
100130461	0.0	1.0
727830	0.0	1.0
727832	0.0	0.0
140100	0.0	0.0
727826	32.0	43.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	4409.0	7017.0
347717	1.0	1.0
347716	12.0	59.0
101154644	0.0	0.0
152195	153.0	1214.0
100288831	0.0	0.0
164153	1.0	0.0
105370141	0.0	0.0
347704	0.0	0.0
347703	1.0	3.0
347706	0.0	0.0
152189	688.0	339.0
347705	0.0	0.0
347702	0.0	0.0
152185	423.0	1212.0
347701	1.0	2.0
100288827	2.0	0.0
100288825	0.0	10.0
57000	58.0	30.0
57001	230.0	690.0
84618	0.0	0.0
84617	14405.0	6230.0
84619	359.0	726.0
57007	2115.0	21993.0
84624	269.0	466.0
84627	315.0	225.0
84626	400.0	1057.0
57002	264.0	243.0
57003	8715.0	6167.0
84620	98.0	1158.0
84623	26.0	6.0
57004	0.0	0.0
84622	76.0	610.0
100288814	5.0	0.0
57010	92.0	6.0
57017	996.0	1692.0
84614	559.0	890.0
57018	10412.0	10367.0
57019	1661.0	1547.0
84616	0.0	0.0
84612	3671.0	424.0
57016	24.0	4047.0
96626	1.0	0.0
100288805	26.0	106.0
100288801	1.0	28.0
100288802	0.0	0.0
57020	2010.0	1608.0
164127	0.0	9.0
166785	498.0	370.0
84639	10.0	6.0
84647	13.0	11.0
84649	1036.0	639.0
60678	668.0	1561.0
60677	2.0	0.0
84648	1.0	14.0
60676	55.0	3.0
84643	0.0	0.0
60675	552.0	12.0
139170	1.0	0.0
101154686	1.0	0.0
84645	184.0	140.0
60674	3062.0	3841.0
57026	12.0	161.0
60673	1896.0	1620.0
152138	0.0	0.0
60672	772.0	2164.0
152137	5666.0	3540.0
252946	0.0	0.0
84641	3707.0	6559.0
252948	0.0	0.0
84640	2415.0	1194.0
252949	0.0	0.0
154796	803.0	2668.0
96610	84.0	112.0
164118	10.0	4.0
84629	3995.0	6006.0
84628	291.0	41.0
727897	3498.0	1804.0
57030	26.0	20.0
84636	42.0	5.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	1255.0	2025.0
84632	611.0	417.0
60686	179.0	749.0
84631	138.0	6334.0
57037	582.0	655.0
84634	2.0	4.0
60685	4114.0	5169.0
105370183	0.0	1.0
57038	1500.0	3788.0
60684	1340.0	1672.0
60682	573.0	1259.0
60681	1941.0	1277.0
84630	3.0	24.0
60680	2.0	1.0
252953	0.0	0.0
252954	0.0	0.0
139189	26.0	1.0
252955	0.0	0.0
252956	3.0	2.0
57045	3676.0	6720.0
84669	2268.0	2283.0
84668	2645.0	2706.0
84665	3.0	0.0
57047	7.0	48.0
84664	0.0	0.0
84667	1.0	1.0
84666	0.0	14.0
84661	787.0	2365.0
84660	10.0	10.0
84662	8489.0	1007.0
648809	3.0	19.0
648822	2.0	1.0
57053	134.0	16.0
57054	0.0	0.0
57055	0.0	0.0
57050	3263.0	1334.0
166793	259.0	359.0
84658	333.0	23.0
84657	59.0	4.0
84659	3.0	55.0
84654	0.0	1.0
57057	0.0	0.0
84656	4803.0	4621.0
84650	780.0	1016.0
84651	2.0	3.0
100132917	1.0	0.0
100132918	0.0	0.0
252983	331.0	592.0
441073	38.0	44.0
100132920	2.0	0.0
100132923	9.0	1.0
100132929	0.0	0.0
100288797	0.0	0.0
441056	0.0	0.0
441066	0.0	0.0
252995	106.0	330.0
441061	1.0	447.0
100132932	0.0	0.0
100132938	0.0	0.0
100288785	0.0	0.0
441094	405.0	107.0
100132940	2.0	0.0
252968	0.0	0.0
252969	721.0	840.0
100132948	11.0	8.0
100132949	0.0	1.0
286310	4.0	0.0
404093	2289.0	5696.0
286319	776.0	1021.0
100288772	0.0	0.0
441027	990.0	4424.0
441026	2.0	5.0
441024	602.0	414.0
441032	160.0	133.0
84803	788.0	133.0
164091	622.0	1692.0
100132963	1.0	0.0
100132965	0.0	0.0
100132967	0.0	0.0
152098	67.0	74.0
100288757	0.0	0.0
100132973	0.0	0.0
100132978	5.0	3.0
100132979	0.0	0.0
359803	1.0	1.0
359804	1.0	0.0
100288742	0.0	0.0
359806	0.0	0.0
84816	144.0	528.0
359800	0.0	0.0
84818	1070.0	1114.0
441046	80.0	5.0
84817	658.0	2349.0
359802	0.0	0.0
84823	2634.0	7374.0
57205	1345.0	462.0
441054	120.0	14.0
84824	27.0	14.0
441051	3.0	7.0
441050	42.0	64.0
84820	137.0	70.0
100132987	9.0	2.0
57209	262.0	921.0
100288739	0.0	0.0
84809	552.0	1607.0
84808	24.0	173.0
57210	1518.0	1562.0
84804	295.0	1115.0
100288730	47.0	10.0
84807	1314.0	268.0
441034	37.0	27.0
84812	230.0	147.0
57215	867.0	1169.0
84811	1154.0	1279.0
57216	1030.0	6506.0
57217	5544.0	2280.0
84814	58.0	12.0
100132992	0.0	0.0
57211	3232.0	4256.0
100132994	0.0	0.0
57212	1159.0	1274.0
57213	1443.0	444.0
100132995	0.0	1.0
57214	1104.0	1546.0
105370242	0.0	0.0
286365	0.0	2.0
100130338	0.0	0.0
100129348	0.0	3.0
100130335	13.0	13.0
648791	45.0	569.0
359822	0.0	0.0
100129347	7.0	0.0
286370	2.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	0.0	2.0
130728	0.0	2.0
286380	1.0	2.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	0.0	0.0
404026	0.0	0.0
100129329	0.0	0.0
100130313	0.0	0.0
441009	4.0	20.0
100130311	335.0	644.0
100130310	0.0	0.0
130733	346.0	148.0
359844	0.0	1.0
359845	2061.0	150.0
727914	1.0	2.0
727915	2.0	1.0
100129325	2.0	1.0
100129320	6.0	2.0
646168	4.0	0.0
100129319	0.0	33.0
100130307	0.0	0.0
100129315	0.0	0.0
100130302	0.0	1.0
727910	1470.0	696.0
100130301	1.0	2.0
345193	17.0	32.0
130749	5.0	0.0
646164	0.0	0.0
727909	0.0	9.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	0.0
646171	7.0	2.0
646175	1.0	0.0
646174	1.0	0.0
115123	527.0	214.0
286333	27.0	3.0
286336	424.0	64.0
115106	334.0	903.0
100306975	0.0	1.0
115111	32.0	113.0
286343	1263.0	990.0
286348	1.0	1.0
646193	0.0	53.0
100886964	16.0	11.0
646192	14.0	5.0
646196	11.0	5.0
646195	1608.0	260.0
100534599	3.0	11.0
130700	0.0	0.0
100306951	20.0	192.0
100534595	12.0	85.0
100132911	0.0	0.0
100534592	0.0	5.0
100534593	68.0	69.0
286362	0.0	0.0
100132916	1.0	2.0
100240709	2.0	2.0
129684	1.0	80.0
57180	202.0	349.0
129685	1289.0	2179.0
100240707	2.0	11.0
727982	0.0	628.0
57185	2699.0	1791.0
727987	0.0	0.0
57186	3942.0	4345.0
57187	2597.0	5598.0
57188	2104.0	307.0
57181	666.0	2079.0
94122	37.0	130.0
57182	2132.0	7433.0
727984	3.0	7.0
94121	1216.0	838.0
94120	1730.0	1335.0
57184	765.0	1356.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	2.0	0.0
57189	2733.0	3427.0
359792	12.0	12.0
127018	477.0	1274.0
359793	0.0	0.0
100240711	0.0	0.0
100240712	2.0	0.0
100240710	2.0	0.0
345258	1.0	0.0
100240713	0.0	0.0
94115	0.0	0.0
57190	8473.0	12137.0
727970	2.0	1.0
57191	28.0	52.0
166614	454.0	309.0
57198	2795.0	483.0
57192	1356.0	1567.0
359799	0.0	0.0
57194	2893.0	113.0
727969	0.0	0.0
84798	781.0	1958.0
140004	0.0	0.0
84793	38.0	13.0
84792	344.0	1282.0
84795	614.0	224.0
84791	178.0	439.0
84790	8165.0	12545.0
154661	29.0	4.0
154664	330.0	3560.0
166647	901.0	7353.0
127003	343.0	5.0
127002	252.0	425.0
115019	2134.0	179.0
100130396	0.0	1.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	21.0	4.0
100130391	1.0	0.0
115024	955.0	2609.0
142679	140.0	459.0
648729	3.0	3.0
142678	1431.0	1612.0
347894	0.0	1.0
102465436	4.0	1.0
94137	58.0	8.0
727991	2.0	0.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	1.0	0.0
102465430	0.0	0.0
100130388	0.0	17.0
100130386	5.0	0.0
94134	1814.0	2620.0
100130384	0.0	0.0
100130383	1.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	194.0	37.0
100129394	1.0	6.0
142683	1098.0	4.0
142686	69.0	18.0
142685	1.0	0.0
152007	5987.0	423.0
152006	2809.0	1788.0
142689	8.0	26.0
140028	0.0	0.0
152002	437.0	6081.0
100129396	0.0	2.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	5.0	0.0
345222	26.0	14.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	0.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	3.0	19.0
100130376	0.0	2.0
94160	1.0	0.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	0.0	1.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	235.0	270.0
100129385	0.0	0.0
100129387	585.0	1388.0
102465458	0.0	0.0
102465457	0.0	0.0
94158	3.0	8.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	6.0	10.0
102465451	8.0	0.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	1.0
102465450	0.0	0.0
646113	3.0	1.0
102465469	0.0	0.0
102465468	1.0	1.0
102465467	0.0	0.0
347862	1963.0	2868.0
102465466	0.0	0.0
102465465	0.0	3.0
100130359	0.0	0.0
102465464	1.0	0.0
102465463	6.0	1.0
646114	0.0	5.0
102465462	0.0	0.0
100009676	163.0	224.0
727964	0.0	0.0
100129361	839.0	2123.0
102465461	0.0	0.0
102465460	0.0	1.0
646108	1.0	5.0
100129368	0.0	0.0
347853	0.0	3.0
102465479	0.0	0.0
102465478	5.0	2.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	22.0	79.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	1974.0	2984.0
100009667	0.0	0.0
100130342	0.0	0.0
100009668	1.0	0.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	1.0	1.0
100129357	5.0	34.0
100129351	0.0	0.0
100129354	31.0	3.0
102465489	0.0	0.0
102465488	0.0	6.0
100288726	0.0	0.0
102465487	0.0	0.0
102465486	0.0	0.0
102465485	1.0	0.0
102465484	0.0	0.0
164045	36.0	5.0
57105	129.0	702.0
57106	366.0	274.0
84726	6521.0	22203.0
57107	701.0	1404.0
84725	363.0	550.0
57108	3.0	8.0
57101	384.0	44.0
84720	1511.0	2424.0
57102	872.0	1331.0
57103	692.0	931.0
84722	71.0	1115.0
57104	5879.0	3324.0
102465483	0.0	0.0
102465482	1.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	725.0	2037.0
102465499	0.0	0.0
100288713	7.0	7.0
102465496	0.0	1.0
102465495	0.0	0.0
100288711	1.0	0.0
84709	26.0	6.0
57110	8.0	451.0
57111	2051.0	4872.0
84706	203.0	2469.0
84705	286.0	659.0
84708	243.0	1778.0
84707	337.0	403.0
57116	3.0	132.0
57117	927.0	1293.0
57118	1387.0	4246.0
57119	22.0	0.0
57113	0.0	0.0
57115	7.0	436.0
102465494	0.0	0.0
102465493	1.0	1.0
102465492	0.0	0.0
102465491	5.0	5.0
102465490	0.0	0.0
152065	1.0	1.0
100288702	0.0	0.0
57120	1224.0	3625.0
57121	93.0	372.0
57122	1551.0	2735.0
201456	141.0	44.0
127086	0.0	2.0
57127	3.0	2.0
57128	594.0	769.0
57129	1110.0	3567.0
84747	1935.0	2682.0
57124	1243.0	1141.0
57125	452.0	189.0
57126	64.0	850.0
84740	16.0	145.0
152078	98.0	259.0
127074	0.0	0.0
57130	2396.0	2981.0
57132	3331.0	6049.0
84727	430.0	778.0
127077	0.0	0.0
84735	5.0	1.0
84734	557.0	95.0
57139	670.0	70.0
115098	2116.0	1855.0
201475	2671.0	2629.0
57134	1279.0	238.0
57135	0.0	0.0
57136	4935.0	12788.0
84733	52.0	1212.0
57142	25884.0	10589.0
57143	189.0	361.0
57144	9.0	1021.0
201477	1.0	1.0
57140	4841.0	4284.0
57149	1322.0	564.0
84767	0.0	0.0
140032	0.0	0.0
84769	308.0	509.0
57146	761.0	1514.0
57147	513.0	843.0
84766	188.0	86.0
84765	249.0	236.0
57148	3641.0	7619.0
152015	61.0	29.0
57152	7.0	1.0
57153	18486.0	8079.0
166655	0.0	0.0
57154	7659.0	4542.0
84749	428.0	1101.0
57150	227.0	887.0
57151	0.0	0.0
84759	431.0	664.0
140043	0.0	0.0
57156	15.0	14.0
57157	1002.0	3615.0
139060	4.0	2.0
84752	636.0	1025.0
57158	798.0	17.0
57159	5.0	0.0
84750	157.0	333.0
152024	1.0	6.0
139067	0.0	0.0
139065	14.0	1721.0
94104	1156.0	984.0
94103	4094.0	5039.0
96764	1359.0	2283.0
94107	933.0	2559.0
57165	191.0	39.0
94101	1454.0	1892.0
57161	972.0	1654.0
57162	8262.0	7652.0
57167	9.0	254.0
57168	89.0	100.0
57169	16919.0	4348.0
84787	198.0	521.0
57175	2933.0	6627.0
57176	1161.0	3496.0
57171	327.0	2092.0
57172	119.0	26.0
84779	2.0	6.0
57178	12202.0	3102.0
139081	0.0	3.0
84775	184.0	228.0
57179	5683.0	4525.0
84777	286.0	131.0
84771	16.0	58.0
113655	333.0	559.0
732538	1.0	2.0
353323	0.0	0.0
353322	468.0	76.0
353324	3.0	20.0
100996279	0.0	0.0
149603	3122.0	8316.0
341333	0.0	1.0
343990	1419.0	138.0
353332	0.0	0.0
149620	63.0	2.0
353333	0.0	0.0
100996266	0.0	1.0
343981	0.0	0.0
162605	0.0	0.0
353345	86.0	20.0
84900	28.0	148.0
84902	955.0	833.0
149628	160.0	86.0
84901	1586.0	1612.0
341315	40.0	9.0
113622	76.0	52.0
353355	23.0	71.0
149643	2.0	0.0
150622	86.0	0.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	7.0	7.0
642513	1.0	0.0
100852405	0.0	0.0
642517	71.0	71.0
100852410	30.0	16.0
84919	11874.0	3661.0
84918	1579.0	3860.0
389322	34.0	53.0
390311	0.0	1.0
389320	1.0	0.0
390313	0.0	3.0
84915	400.0	493.0
84914	644.0	956.0
497190	3.0	2.0
84916	3019.0	1832.0
84922	741.0	564.0
390318	0.0	2.0
84924	259.0	164.0
84923	644.0	1497.0
84920	75.0	409.0
123016	449.0	652.0
497189	11.0	6.0
642521	0.0	0.0
390320	0.0	0.0
84908	744.0	1947.0
390321	0.0	0.0
353376	17.0	5.0
390322	0.0	0.0
390323	0.0	0.0
654502	0.0	0.0
84909	2765.0	5776.0
390324	0.0	0.0
654503	1.0	1.0
84904	72.0	371.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	1.0
390327	0.0	0.0
654506	1.0	4.0
84905	146.0	371.0
84911	84.0	162.0
390329	0.0	0.0
84910	2123.0	2752.0
84913	1820.0	190.0
84912	569.0	971.0
113691	12.0	9.0
642538	0.0	1.0
113675	255.0	151.0
84937	1663.0	2042.0
84936	616.0	1690.0
84939	1398.0	1159.0
84938	238.0	348.0
84944	4.0	233.0
57325	265.0	1146.0
57326	8808.0	12339.0
84946	994.0	1994.0
84945	1564.0	661.0
84940	105.0	72.0
389336	14.0	7.0
389337	828.0	341.0
84942	234.0	525.0
84941	551.0	163.0
642546	4.0	4.0
343930	0.0	14.0
84929	148.0	62.0
389333	213.0	66.0
84926	3096.0	3839.0
84925	1014.0	3353.0
84928	770.0	1865.0
57336	82.0	384.0
84933	190.0	316.0
84932	1539.0	1720.0
57337	913.0	1369.0
84935	1191.0	279.0
57338	12.0	6.0
84934	396.0	1407.0
57332	72.0	455.0
57333	647.0	405.0
84931	0.0	0.0
84930	489.0	2700.0
57335	125.0	490.0
103752554	0.0	0.0
103752555	0.0	0.0
642559	31.0	16.0
390352	7.0	134.0
390354	275.0	204.0
389362	270.0	440.0
150677	0.0	1.0
150678	970.0	1809.0
377381	102.0	79.0
162655	90.0	604.0
390363	0.0	1.0
147040	2236.0	1594.0
343901	0.0	0.0
149699	0.0	0.0
150684	724.0	1484.0
150681	0.0	0.0
159013	1319.0	1282.0
221504	2.0	5.0
103752581	1.0	3.0
389386	0.0	0.0
389383	0.0	0.0
389384	11.0	37.0
123041	218.0	14.0
162681	110.0	556.0
123036	3628.0	3612.0
103752587	0.0	0.0
150696	416.0	8450.0
103752588	14.0	14.0
103752589	16.0	0.0
103752583	0.0	0.0
103752584	10.0	8.0
103752585	0.0	24.0
103752586	2.0	11.0
390340	0.0	0.0
389376	4126.0	371.0
221527	43.0	548.0
390394	1.0	3.0
149647	17.0	0.0
389396	0.0	2.0
123099	270.0	88.0
389395	0.0	0.0
123096	1650.0	3512.0
137682	307.0	536.0
390378	0.0	5.0
221545	343.0	1125.0
221547	10.0	15.0
147011	101.0	63.0
147007	521.0	1302.0
100996295	5.0	7.0
137695	568.0	1330.0
162632	61.0	319.0
149685	0.0	0.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	100.0	956.0
100996280	0.0	0.0
94240	2024.0	621.0
94241	2162.0	2481.0
94236	0.0	0.0
94235	3.0	1.0
94234	376.0	903.0
94239	6070.0	4121.0
94233	0.0	0.0
390294	4.0	2.0
390297	0.0	1.0
390298	0.0	0.0
221584	131.0	48.0
150590	38.0	156.0
94274	1835.0	111.0
94298	0.0	0.0
94297	0.0	1.0
414768	0.0	0.0
642451	2.0	5.0
414766	3.0	7.0
414767	1.0	0.0
654434	171.0	179.0
400123	0.0	0.0
400121	0.0	0.0
57221	2802.0	1532.0
84838	1638.0	3197.0
400120	453.0	1.0
84837	96.0	476.0
84839	0.0	1.0
57226	1335.0	3064.0
84844	970.0	3097.0
84847	3.0	8.0
57228	560.0	1558.0
57222	9985.0	4432.0
402779	0.0	0.0
402778	320.0	364.0
57223	4300.0	6153.0
57224	2098.0	5315.0
84842	15.0	94.0
414776	0.0	0.0
642446	0.0	0.0
414771	0.0	4.0
642448	2.0	1.0
642461	0.0	10.0
642460	0.0	0.0
414777	972.0	1381.0
414778	10.0	12.0
57231	3041.0	4251.0
400110	1.0	4.0
57232	62.0	132.0
654427	4.0	8.0
84826	0.0	0.0
654429	0.0	0.0
84833	1290.0	1393.0
84836	2666.0	839.0
84830	518.0	337.0
57234	74.0	176.0
84832	0.0	0.0
654433	65.0	73.0
9001	42.0	239.0
9002	1780.0	112.0
642475	294.0	329.0
84859	1978.0	4040.0
84867	80.0	38.0
84866	1003.0	1786.0
84869	355.0	914.0
84868	1906.0	233.0
654463	17.0	16.0
84865	101.0	449.0
84864	912.0	2124.0
84861	588.0	1559.0
9014	846.0	1287.0
9015	172.0	338.0
9013	1759.0	1739.0
9019	5938.0	7140.0
9016	296.0	534.0
341392	1.0	0.0
84848	80.0	71.0
84856	150.0	277.0
84858	546.0	827.0
84852	71.0	156.0
102725176	0.0	0.0
84851	412.0	264.0
642477	7.0	37.0
84850	1.0	1.0
105376946	0.0	2.0
9025	697.0	823.0
9026	1320.0	4417.0
9023	4598.0	372.0
113612	649.0	654.0
9024	37.0	13.0
642493	0.0	1.0
9027	4.0	20.0
9028	15.0	112.0
400165	2.0	0.0
9021	68803.0	18029.0
9022	2060.0	510.0
9020	4094.0	423.0
84889	5.0	2.0
84888	5762.0	8360.0
654483	8.0	22.0
84885	898.0	3189.0
654486	5.0	0.0
84886	13447.0	3344.0
84881	958.0	1681.0
642489	66.0	50.0
84883	1019.0	396.0
654480	2.0	2.0
9037	5879.0	440.0
9034	1328.0	81.0
9038	0.0	0.0
9039	2349.0	2593.0
400156	4.0	3.0
9032	0.0	0.0
9033	58.0	13.0
9031	3766.0	7032.0
84878	555.0	485.0
84879	4501.0	1049.0
84874	407.0	812.0
84873	0.0	1.0
84876	1441.0	795.0
84875	2870.0	3133.0
84870	247.0	42.0
84872	375.0	604.0
84871	30.0	66.0
9047	488.0	84.0
9048	32.0	2295.0
9045	13866.0	8630.0
9046	1519.0	124.0
9049	1997.0	2093.0
106480985	1.0	1.0
9040	2150.0	2128.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	8.0	0.0
9043	9500.0	5100.0
400141	0.0	0.0
106480989	2.0	1.0
9044	2385.0	1593.0
106480988	0.0	0.0
57282	19.0	75.0
106480990	0.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	1.0	11.0
414753	0.0	0.0
414754	1.0	1.0
414751	0.0	0.0
414752	0.0	0.0
341359	0.0	207.0
341356	0.0	0.0
9058	16.0	21.0
9056	2561.0	251.0
9057	1162.0	652.0
341350	59.0	18.0
9050	875.0	960.0
106480996	0.0	0.0
9051	517.0	98.0
106480995	1.0	0.0
106480998	0.0	0.0
106480997	0.0	0.0
57291	384.0	1293.0
9054	456.0	1945.0
9055	174.0	7274.0
106480999	0.0	0.0
9052	89147.0	4968.0
9053	1322.0	5027.0
84899	528.0	2128.0
282569	0.0	0.0
400129	3.0	2.0
84896	2178.0	1874.0
84895	646.0	1156.0
400128	0.0	0.0
84898	6544.0	3492.0
84897	1724.0	1612.0
400126	24.0	82.0
654499	0.0	0.0
84892	666.0	869.0
414764	24.0	3.0
84891	1.0	0.0
414765	4.0	32.0
84894	26.0	55.0
84893	2793.0	4663.0
414760	2.0	1.0
414761	13.0	16.0
84890	1014.0	1434.0
341346	4.0	19.0
9069	1137.0	2795.0
414926	4.0	20.0
9068	736.0	23.0
106479979	0.0	0.0
729004	2.0	9.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	1.0
106479975	1.0	2.0
9061	5537.0	12526.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	13463.0	4237.0
106480964	2.0	0.0
106479971	3.0	0.0
106479970	0.0	0.0
106480967	1.0	5.0
9066	374.0	165.0
106480966	0.0	0.0
9063	862.0	2567.0
729009	246.0	244.0
106480969	0.0	0.0
9064	4693.0	5174.0
106480968	0.0	0.0
106480970	0.0	0.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	26.0	53.0
106479969	0.0	4.0
9079	5354.0	300.0
106479968	1.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	0.0	0.0
106480974	5.0	5.0
9073	71.0	34.0
106479962	0.0	0.0
106480973	0.0	0.0
9070	1795.0	4025.0
106479961	1.0	2.0
106480976	1.0	0.0
9071	39.0	16.0
106479960	1.0	2.0
106480975	0.0	1.0
9076	4299.0	60925.0
390402	0.0	0.0
106480978	4.0	1.0
9077	155.0	172.0
390403	0.0	1.0
106480977	0.0	0.0
9074	18.0	2.0
9075	82.0	25.0
106480979	0.0	2.0
100996387	0.0	0.0
390407	2.0	1.0
106480981	0.0	0.0
106480980	0.0	0.0
106480983	0.0	0.0
106480982	0.0	25.0
729025	2.0	2.0
106480949	0.0	0.0
106480948	0.0	1.0
730013	18.0	2.0
137529	0.0	4.0
730010	10.0	10.0
106479999	1.0	0.0
729020	0.0	1.0
113510	371.0	605.0
106479998	0.0	0.0
729023	5.0	1.0
106479997	1.0	1.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	0.0	1.0
106479995	0.0	0.0
106480940	1.0	0.0
9081	0.0	0.0
106479994	3.0	3.0
106480943	1.0	0.0
106479993	6.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	0.0	0.0
106479992	0.0	0.0
106480945	0.0	0.0
9088	29.0	691.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
