id	1ea50a97-2adb-4252-aec8-2fe94d49b0a0	21454a1b-20e1-4a4d-99b6-8ee30b1c979d
84091	0.0	0.0
103695432	3.0	7.0
343099	182.0	282.0
103695431	0.0	0.0
100847012	0.0	1.0
84090	0.0	0.0
103695434	0.0	0.0
103695433	0.0	2.0
100847010	6.0	7.0
103695436	4.0	8.0
100847015	0.0	0.0
103695435	2.0	23.0
100847016	0.0	2.0
100847013	2.0	1.0
100847014	0.0	0.0
441554	3.0	8.0
100847019	0.0	0.0
100847017	1.0	1.0
100847018	0.0	1.0
127428	557.0	894.0
84096	0.0	0.0
84097	0.0	0.0
11061	6.0	7.0
646892	10.0	41.0
441509	1.0	3.0
646891	2.0	2.0
11060	4900.0	7639.0
11063	15.0	14.0
619279	2291.0	3292.0
646898	0.0	0.0
11062	190.0	344.0
11065	95.0	125.0
441505	0.0	3.0
11064	2033.0	3214.0
23046	1170.0	1446.0
441502	0.0	0.0
23047	1630.0	2324.0
441501	61.0	55.0
23048	3964.0	5786.0
106479179	0.0	0.0
23049	4691.0	6598.0
106479178	1.0	0.0
127385	0.0	0.0
106479177	0.0	0.0
106479176	0.0	0.0
106479175	0.0	0.0
106479174	0.0	0.0
106480174	0.0	0.0
106480173	0.0	0.0
106479173	0.0	0.0
106480176	0.0	0.0
106479172	0.0	0.0
23040	4.0	5.0
106479171	0.0	0.0
106480175	0.0	0.0
23041	2108.0	3115.0
106480178	1.0	0.0
106479170	0.0	0.0
23042	3863.0	6246.0
106480177	0.0	0.0
23043	1616.0	2165.0
106480179	0.0	0.0
104384744	0.0	2.0
11067	9491.0	44864.0
50674	1.0	2.0
11066	1044.0	1698.0
11069	810.0	876.0
11068	1031.0	1627.0
139378	7.0	11.0
106480170	1.0	0.0
152330	172.0	248.0
106480172	1.0	0.0
106480171	0.0	0.0
11070	2353.0	3622.0
404550	76.0	171.0
644242	42.0	74.0
404552	0.0	0.0
11072	775.0	1398.0
11074	51.0	79.0
644246	198.0	290.0
11073	1170.0	1812.0
166979	48.0	177.0
11076	2010.0	3418.0
11075	7.0	46.0
201965	449.0	641.0
379027	0.0	0.0
23057	175.0	199.0
379028	0.0	0.0
106479169	0.0	0.0
379029	0.0	0.0
23059	1110.0	2085.0
164312	1402.0	1198.0
106479168	0.0	0.0
106479167	2.0	3.0
106479166	4.0	5.0
106479165	0.0	0.0
106479164	0.0	0.0
106480185	0.0	0.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	0.0	1.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	2419.0	3375.0
106479160	0.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	2043.0	3186.0
379034	1.0	31.0
106480189	0.0	0.0
86614	0.0	0.0
106480188	0.0	0.0
23053	4085.0	6123.0
115399	732.0	1428.0
23054	2890.0	4029.0
11078	1833.0	2679.0
11077	8.0	23.0
644237	0.0	1.0
11079	3659.0	5497.0
106480181	0.0	0.0
106480180	0.0	0.0
106480183	0.0	1.0
106480182	0.0	0.0
11041	1780.0	2375.0
11040	2347.0	2796.0
11043	300.0	438.0
23023	1628.0	2602.0
441525	0.0	0.0
106480149	0.0	0.0
23024	1136.0	1972.0
106480148	0.0	0.0
23025	26.0	51.0
23026	55.0	65.0
441521	0.0	0.0
23028	2510.0	4491.0
106479199	0.0	0.0
23029	68.0	102.0
106479198	0.0	0.0
201973	543.0	869.0
106479197	0.0	0.0
106479196	0.0	0.0
106480152	1.0	0.0
106480151	0.0	0.0
106479195	0.0	0.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	0.0	0.0
106480156	0.0	0.0
106479192	0.0	0.0
23020	9664.0	14165.0
106480155	0.0	0.0
106479191	0.0	0.0
729817	1.0	0.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	8233.0	15024.0
106480157	0.0	0.0
11045	3.0	2.0
11044	1430.0	2267.0
11047	3787.0	6279.0
644248	1.0	1.0
11046	1254.0	1971.0
11049	0.0	0.0
106480150	0.0	0.0
343173	0.0	0.0
343172	4.0	1.0
343171	81.0	96.0
343170	1.0	0.0
441519	0.0	0.0
11052	2541.0	3674.0
441518	747.0	1070.0
11051	3148.0	4900.0
11054	3432.0	5729.0
23034	1890.0	2651.0
23035	703.0	980.0
106480159	0.0	0.0
23036	1301.0	1983.0
729816	0.0	0.0
23037	3786.0	3976.0
23038	4872.0	7732.0
106479189	0.0	0.0
23039	3101.0	4629.0
106479188	0.0	0.0
106479187	0.0	0.0
106479186	0.0	0.0
106479185	1.0	0.0
106480163	0.0	0.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	0.0	0.0
106479183	0.0	1.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	2143.0	3137.0
106479181	0.0	0.0
106480167	0.0	1.0
23031	1456.0	2237.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	2882.0	4619.0
106480169	3.0	1.0
729809	0.0	2.0
23033	1014.0	1623.0
106480168	0.0	0.0
11056	1005.0	1521.0
11055	1.0	5.0
343169	0.0	0.0
11057	12576.0	19155.0
11059	2467.0	3619.0
106480161	0.0	2.0
106480160	0.0	0.0
693200	0.0	0.0
693201	3.0	9.0
693202	0.0	0.0
693203	0.0	0.0
11021	2558.0	4268.0
693204	0.0	1.0
11020	1782.0	2906.0
693205	0.0	0.0
106479139	0.0	0.0
23001	2706.0	4145.0
106480127	0.0	0.0
693206	32.0	37.0
106479138	0.0	0.0
23002	1917.0	2705.0
106480126	0.0	0.0
693207	0.0	0.0
106479137	1.0	0.0
106480129	0.0	0.0
106479136	0.0	0.0
693208	0.0	2.0
693209	0.0	0.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	1496.0	2400.0
106479134	0.0	0.0
106479133	0.0	2.0
23007	874.0	1572.0
106479132	0.0	0.0
23008	2316.0	3494.0
106479131	0.0	0.0
106479130	5.0	10.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	0.0
106480134	0.0	1.0
106480133	0.0	0.0
106480136	0.0	0.0
106480135	0.0	0.0
11023	0.0	0.0
84000	639.0	1055.0
11022	568.0	842.0
11025	766.0	1717.0
11024	260.0	240.0
84002	2435.0	6183.0
139334	0.0	2.0
11027	611.0	1262.0
11029	0.0	0.0
11030	4456.0	6207.0
106479129	1.0	1.0
11031	7639.0	11923.0
106479128	0.0	0.0
106479127	0.0	3.0
106480138	0.0	0.0
23012	1450.0	2256.0
23013	3951.0	5706.0
106479126	0.0	0.0
106480137	0.0	0.0
23014	2031.0	2974.0
106479125	0.0	0.0
23015	1771.0	2257.0
106480139	0.0	0.0
106479124	0.0	0.0
23016	1161.0	1806.0
106479123	0.0	0.0
23017	126.0	144.0
106479122	0.0	0.0
106479121	0.0	0.0
23019	6403.0	9477.0
106479120	0.0	0.0
106480141	1.0	0.0
106480140	0.0	1.0
106480143	0.0	0.0
106480142	0.0	0.0
106480145	0.0	0.0
106480144	0.0	0.0
106480147	0.0	0.0
23011	2679.0	4486.0
106480146	0.0	0.0
11034	23921.0	34370.0
152302	362.0	578.0
11033	617.0	993.0
11036	0.0	1.0
11035	908.0	1448.0
11037	629.0	1075.0
139341	428.0	678.0
644297	12.0	8.0
166968	765.0	1052.0
619212	0.0	1.0
59067	2.0	1.0
106480105	0.0	0.0
106479159	0.0	0.0
106480104	0.0	0.0
106479158	0.0	0.0
106480107	2.0	1.0
106479157	0.0	0.0
106480106	0.0	0.0
106479156	5.0	0.0
106480109	0.0	2.0
106480108	0.0	0.0
106479155	0.0	0.0
106479154	0.0	0.0
106479153	0.0	0.0
11009	88.0	160.0
106479152	0.0	0.0
106479151	0.0	0.0
106480110	0.0	0.0
106479150	0.0	0.0
106480112	0.0	0.0
106480111	0.0	1.0
106480114	0.0	0.0
106480113	0.0	0.0
11001	390.0	874.0
11000	3521.0	5369.0
11005	668.0	1055.0
11004	95.0	99.0
11007	1004.0	1314.0
11006	977.0	3821.0
127391	15.0	9.0
11010	2123.0	3382.0
106479149	0.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	0.0	1.0
106479147	0.0	0.0
106479146	0.0	0.0
106480117	0.0	0.0
106479145	0.0	0.0
127396	115.0	207.0
106480119	0.0	0.0
106479144	0.0	0.0
619208	686.0	1157.0
106479143	0.0	0.0
106479142	0.0	0.0
106479141	0.0	0.0
11019	324.0	596.0
106479140	0.0	0.0
106480121	0.0	0.0
106480120	0.0	0.0
106480123	0.0	0.0
106480122	0.0	0.0
106480125	0.0	0.0
106480124	0.0	0.0
11012	2397.0	3793.0
11011	1278.0	2081.0
11014	6453.0	9631.0
11013	44.0	32.0
11016	2038.0	2959.0
11015	397.0	530.0
11018	646.0	976.0
11017	1210.0	1877.0
139363	0.0	0.0
106144608	0.0	2.0
646808	2.0	3.0
106144606	8.0	8.0
106144607	0.0	0.0
345778	766.0	1188.0
646802	1.0	2.0
730861	0.0	0.0
729873	0.0	0.0
106144601	0.0	1.0
106144602	0.0	0.0
164395	447.0	982.0
729877	0.0	0.0
259308	0.0	2.0
259307	225.0	632.0
106480101	0.0	0.0
106480100	0.0	0.0
106480103	0.0	0.0
106480102	0.0	0.0
646817	3.0	2.0
50604	3.0	6.0
106479119	0.0	0.0
106479118	0.0	0.0
106479117	12.0	25.0
106479116	0.0	0.0
106479115	0.0	0.0
106479114	0.0	0.0
106479113	0.0	0.0
106479112	0.0	0.0
106479111	0.0	0.0
106479110	0.0	0.0
345757	1600.0	2942.0
50613	0.0	0.0
50612	0.0	0.0
50615	446.0	541.0
50614	11.0	9.0
50617	213.0	295.0
729894	0.0	0.0
50616	0.0	0.0
50619	1647.0	2753.0
50618	4017.0	5714.0
106479109	0.0	0.0
106479108	1.0	0.0
106479107	0.0	0.0
106479106	1.0	2.0
106479105	15.0	27.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	0.0	0.0
729898	0.0	3.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	55.0	60.0
646839	7.0	3.0
50626	2238.0	3522.0
646837	89.0	160.0
50628	1227.0	2003.0
646851	589.0	1134.0
260332	0.0	0.0
23089	3539.0	2640.0
260334	27.0	51.0
260337	0.0	2.0
260338	0.0	0.0
23081	740.0	1256.0
23082	2027.0	3339.0
100272228	236.0	374.0
23085	2608.0	3514.0
23086	1189.0	1704.0
23087	966.0	1412.0
50631	49.0	83.0
50632	10.0	18.0
646849	0.0	0.0
23080	1948.0	2893.0
50636	49.0	61.0
50639	8.0	8.0
729830	233.0	275.0
644202	5.0	20.0
646864	0.0	0.0
646862	4.0	9.0
729838	17.0	14.0
23092	1420.0	1944.0
23093	1123.0	2052.0
23094	2678.0	3864.0
23095	3139.0	4224.0
23096	1420.0	2340.0
23097	1197.0	1829.0
729828	6.0	9.0
23098	473.0	655.0
50640	1679.0	2845.0
23099	900.0	1425.0
730811	0.0	0.0
23090	387.0	524.0
23091	3979.0	5644.0
11081	3.0	12.0
50649	833.0	1128.0
11080	1777.0	2899.0
11083	3811.0	5568.0
729862	0.0	0.0
11082	325.0	741.0
11085	0.0	0.0
644213	1.0	4.0
100286844	34.0	50.0
646875	0.0	0.0
644214	0.0	1.0
11086	35.0	37.0
646873	0.0	0.0
23067	2051.0	2871.0
23060	3174.0	4462.0
23061	7362.0	12112.0
23062	10635.0	17064.0
23063	2701.0	4158.0
23064	4580.0	6492.0
23065	2433.0	3815.0
50651	85.0	162.0
100272205	70.0	79.0
23066	373.0	580.0
50650	2685.0	3324.0
50652	0.0	1.0
11092	1137.0	2324.0
644220	10.0	16.0
11091	1542.0	2384.0
11094	2003.0	3004.0
729852	869.0	1418.0
11093	205.0	350.0
11096	205.0	299.0
11095	2916.0	5145.0
11098	4584.0	6632.0
11097	793.0	1283.0
646884	0.0	0.0
23078	1307.0	1965.0
729857	14.0	40.0
23070	2978.0	4463.0
23071	3512.0	5713.0
23072	33.0	71.0
164380	0.0	0.0
23074	981.0	1635.0
23075	3913.0	5848.0
23076	1338.0	2142.0
23077	3841.0	5313.0
11099	3719.0	4618.0
646879	0.0	0.0
644218	1.0	0.0
646877	1.0	0.0
100130972	2.0	2.0
100379220	1.0	0.0
100130970	0.0	0.0
284339	17.0	32.0
284338	29.0	25.0
100129983	1.0	1.0
100129982	1.0	5.0
548313	0.0	0.0
693198	0.0	0.0
693199	0.0	0.0
100130968	0.0	0.0
100130967	28.0	40.0
100129976	2.0	0.0
100130963	0.0	1.0
100130962	0.0	0.0
284325	1077.0	1442.0
100129972	0.0	2.0
284323	457.0	629.0
100129969	1.0	5.0
100130958	46.0	76.0
693187	0.0	0.0
693188	0.0	0.0
693189	0.0	0.0
100130954	0.0	1.0
2444	695.0	1098.0
100379249	8.0	9.0
693190	0.0	0.0
100129961	39.0	67.0
284312	45.0	54.0
693191	1.0	0.0
100129960	1.0	0.0
693192	0.0	0.0
693193	0.0	0.0
693194	0.0	1.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	0.0	1.0
693177	0.0	0.0
693178	0.0	0.0
260340	0.0	0.0
100129959	0.0	0.0
260341	1.0	0.0
284309	618.0	837.0
284307	195.0	311.0
284306	111.0	135.0
693180	0.0	0.0
693181	0.0	2.0
693182	0.0	1.0
693183	1.0	1.0
693184	0.0	0.0
693185	0.0	0.0
693186	0.0	1.0
284382	0.0	0.0
100130935	0.0	0.0
100130934	21.0	31.0
100130933	272.0	374.0
100130932	26.0	33.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	0.0	1.0
284371	400.0	592.0
284370	311.0	514.0
100130923	0.0	0.0
100130922	0.0	3.0
100129937	0.0	1.0
100129933	0.0	0.0
2483	963.0	1489.0
284369	0.0	0.0
2475	2690.0	3865.0
284367	284.0	465.0
284366	0.0	0.0
284361	6872.0	10246.0
50801	0.0	0.0
50804	928.0	1285.0
50805	0.0	27.0
100129926	0.0	7.0
50808	3445.0	5112.0
100129921	0.0	0.0
50807	2510.0	4357.0
100129920	3.0	2.0
50809	8462.0	12660.0
2496	2.0	4.0
2495	35812.0	60832.0
2494	149.0	260.0
2492	1.0	0.0
100129929	0.0	0.0
2491	50.0	63.0
2488	0.0	0.0
2487	701.0	2596.0
284359	52.0	33.0
284358	51.0	72.0
284355	0.0	0.0
284353	6.0	15.0
284352	1552.0	2519.0
50813	3339.0	5260.0
50814	1257.0	1875.0
100129919	0.0	0.0
284349	191.0	259.0
2499	19.0	30.0
284348	230.0	309.0
2498	37.0	73.0
2497	55.0	97.0
284346	118.0	164.0
284340	9788.0	12410.0
23207	4925.0	8776.0
693121	0.0	0.0
100093625	0.0	0.0
23208	1423.0	1891.0
693122	4.0	4.0
100093626	0.0	0.0
23209	259.0	226.0
693123	0.0	0.0
693124	0.0	0.0
693125	0.0	0.0
130951	109.0	208.0
693126	0.0	0.0
693127	0.0	2.0
693128	0.0	0.0
25862	426.0	656.0
693129	0.0	0.0
23200	2402.0	3713.0
25861	570.0	1075.0
644191	1.0	4.0
23201	2699.0	4191.0
25864	683.0	1033.0
23203	1932.0	3113.0
25865	2858.0	4469.0
23204	4864.0	8538.0
23205	190.0	372.0
644192	123.0	217.0
11228	1863.0	2413.0
84166	3765.0	4590.0
11221	1117.0	1780.0
84168	7366.0	11446.0
11223	213.0	257.0
100093630	1332.0	2278.0
84167	495.0	797.0
11222	1626.0	2566.0
100093631	358.0	559.0
84162	4788.0	6800.0
11224	11076.0	19462.0
84164	3475.0	5187.0
11227	2045.0	1928.0
11226	1040.0	2017.0
84163	187.0	301.0
23218	7277.0	8584.0
23219	1370.0	2171.0
402093	1.0	0.0
100862704	15.0	20.0
11230	805.0	1203.0
23210	1177.0	2432.0
25873	9516.0	18087.0
100379298	0.0	0.0
23211	2073.0	2883.0
25875	2069.0	3280.0
23212	602.0	848.0
23213	1094.0	1485.0
25874	1650.0	2815.0
23214	3828.0	6072.0
25876	592.0	1237.0
23215	7398.0	11029.0
23216	2956.0	4545.0
25879	917.0	1461.0
100379296	0.0	0.0
25878	2202.0	3087.0
23217	30.0	69.0
84159	2331.0	3952.0
25871	1294.0	1876.0
25870	6300.0	10768.0
142940	638.0	977.0
11232	355.0	522.0
11231	4751.0	7290.0
84154	700.0	1190.0
11234	2719.0	3929.0
11236	1609.0	2602.0
11235	1412.0	2259.0
11238	375.0	631.0
84153	1173.0	1784.0
11237	1331.0	1945.0
84152	1439.0	2276.0
693120	1.0	0.0
100093624	0.0	0.0
166929	3484.0	6551.0
25847	1895.0	3151.0
84182	214.0	440.0
84181	2548.0	3788.0
25849	7230.0	7928.0
25840	9688.0	16508.0
25842	859.0	1348.0
25841	269.0	387.0
25844	6029.0	8569.0
25843	1092.0	1629.0
11209	243.0	289.0
84188	2728.0	4048.0
84187	4761.0	6407.0
11201	885.0	1366.0
11200	323.0	437.0
84189	676.0	1277.0
11202	1.0	8.0
84186	720.0	1144.0
25859	12.0	11.0
25858	0.0	2.0
84171	689.0	1351.0
284391	495.0	713.0
284390	144.0	187.0
100862726	0.0	0.0
100862727	1.0	0.0
100862728	0.0	0.0
25851	3347.0	4285.0
25850	277.0	401.0
25853	2417.0	3575.0
25852	1706.0	2587.0
100862725	0.0	0.0
25855	1852.0	3001.0
25854	441.0	826.0
402077	1.0	1.0
11218	680.0	1016.0
11217	225.0	153.0
11219	38.0	61.0
139324	138.0	195.0
84176	12.0	38.0
11212	1982.0	3257.0
139322	944.0	1326.0
84179	995.0	1744.0
11211	69.0	65.0
84173	1145.0	1613.0
11214	14232.0	19413.0
11213	2057.0	3343.0
84172	614.0	967.0
284385	173.0	297.0
11216	1490.0	2341.0
11215	2678.0	3985.0
84174	289.0	415.0
284383	0.0	0.0
25826	0.0	0.0
693165	0.0	0.0
25825	2262.0	3349.0
693166	0.0	0.0
25828	2595.0	4272.0
693167	0.0	0.0
25827	523.0	957.0
693168	0.0	0.0
693169	0.0	0.0
25829	4712.0	6862.0
441669	0.0	0.0
392214	0.0	3.0
25820	2853.0	4291.0
127343	1.0	1.0
25822	734.0	1158.0
25821	834.0	1246.0
25824	14662.0	24562.0
441662	0.0	0.0
106479099	0.0	0.0
25823	18.0	39.0
106479098	0.0	0.0
106480097	1.0	0.0
106479097	1.0	0.0
115361	7102.0	6818.0
441670	0.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	1418.0	1943.0
115362	1704.0	2090.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	0.0	0.0
106479094	0.0	0.0
106479093	0.0	0.0
106479092	0.0	0.0
106479091	0.0	1.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	0.0
414059	2.0	1.0
106480093	0.0	0.0
693172	0.0	0.0
693173	0.0	0.0
106480092	0.0	0.0
106480095	0.0	1.0
693174	3.0	5.0
693175	11.0	10.0
106480094	0.0	0.0
84191	1409.0	2575.0
25837	31.0	114.0
693154	0.0	0.0
84190	255.0	353.0
25836	3139.0	4702.0
693155	38.0	67.0
25839	3067.0	4656.0
84193	3480.0	5321.0
693156	1.0	1.0
693157	0.0	0.0
693158	11.0	9.0
693159	0.0	2.0
392225	0.0	0.0
25831	6027.0	9596.0
25830	1.0	4.0
441654	0.0	0.0
25833	149.0	202.0
100379250	0.0	0.0
106479089	1.0	7.0
25832	381.0	742.0
106479088	0.0	1.0
25834	19.0	28.0
106479087	0.0	0.0
100379251	101.0	134.0
106479086	0.0	0.0
115350	187.0	253.0
106479085	6.0	2.0
414061	2.0	2.0
106479084	0.0	0.0
115352	244.0	187.0
106479083	0.0	0.0
414062	219.0	732.0
115353	846.0	1342.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	1.0	0.0
106479080	0.0	0.0
693160	0.0	0.0
693161	0.0	0.0
693162	0.0	0.0
84197	49.0	54.0
693163	0.0	0.0
84196	2353.0	3578.0
693164	0.0	0.0
25804	2643.0	4033.0
693143	1.0	1.0
25803	271.0	421.0
693144	2.0	1.0
25806	15.0	33.0
25805	543.0	1077.0
693146	0.0	0.0
693147	0.0	0.0
25807	838.0	1124.0
693148	0.0	0.0
693149	0.0	0.0
100130996	0.0	0.0
25809	450.0	704.0
100130995	0.0	0.0
100379287	0.0	0.0
100130994	0.0	0.0
441687	29.0	31.0
25800	2148.0	3360.0
25802	2370.0	5087.0
25801	2058.0	3306.0
154907	0.0	0.0
106480075	0.0	0.0
106480074	0.0	0.0
106480077	3.0	3.0
106480076	0.0	0.0
106480079	2.0	1.0
106480078	0.0	0.0
142910	5.0	5.0
106480071	0.0	0.0
100380272	1.0	1.0
693151	0.0	0.0
142913	30.0	40.0
106480070	0.0	0.0
106480073	0.0	1.0
693152	0.0	0.0
693153	44.0	82.0
106480072	0.0	0.0
693132	0.0	0.0
25814	3691.0	5833.0
693133	0.0	0.0
693134	0.0	0.0
25817	180.0	165.0
25816	1232.0	2193.0
100130988	2.0	0.0
693135	1.0	3.0
25819	159.0	290.0
693136	0.0	0.0
100129998	0.0	0.0
130940	99.0	176.0
25818	5.0	19.0
693137	0.0	0.0
693138	1.0	1.0
693139	0.0	1.0
100130980	4.0	9.0
25813	1617.0	2736.0
392209	5.0	2.0
25812	0.0	0.0
106480086	0.0	0.0
106480085	3.0	8.0
106480088	0.0	0.0
115330	530.0	675.0
106480087	0.0	0.0
106480089	0.0	0.0
100129994	0.0	0.0
106480080	0.0	0.0
100129995	8.0	9.0
106480082	0.0	0.0
693140	0.0	0.0
106480081	0.0	0.0
106480084	0.0	0.0
693141	0.0	0.0
693142	0.0	0.0
106480083	0.0	0.0
11180	7074.0	10549.0
154881	929.0	1321.0
11182	1087.0	1400.0
11181	11.0	13.0
646770	0.0	0.0
11184	919.0	1238.0
392133	1.0	2.0
11183	2310.0	3498.0
392132	1.0	1.0
11186	2555.0	3493.0
139249	0.0	0.0
11185	7379.0	15113.0
23166	4011.0	5500.0
23167	3817.0	5793.0
106480049	0.0	0.0
23168	2606.0	4030.0
106479059	1.0	1.0
23169	769.0	1234.0
166863	3.0	2.0
392138	1.0	0.0
106479058	0.0	0.0
729920	128.0	188.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	0.0	0.0
127262	3447.0	5824.0
106479054	0.0	0.0
142891	1461.0	2285.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	977.0	1590.0
106480055	0.0	0.0
106479051	0.0	0.0
23161	1895.0	2976.0
115286	821.0	1273.0
106480054	0.0	0.0
106479050	0.0	0.0
23162	3159.0	4263.0
106480057	0.0	0.0
23163	2917.0	4175.0
106480056	0.0	0.0
152217	447.0	609.0
23164	10476.0	14240.0
106480059	0.0	0.0
23165	1794.0	2805.0
106480058	0.0	0.0
11188	6633.0	9243.0
11187	1298.0	1771.0
11189	7.0	24.0
106480051	0.0	0.0
644109	0.0	0.0
106480050	0.0	0.0
646784	1.0	3.0
11191	37.0	59.0
392140	5.0	1.0
11190	1822.0	3132.0
404672	940.0	1459.0
11193	822.0	1380.0
154872	1.0	0.0
11194	1842.0	2678.0
11197	7972.0	9991.0
11196	1874.0	2978.0
23177	1299.0	2034.0
402016	4.0	12.0
23178	960.0	1526.0
106479049	0.0	0.0
23179	2994.0	4559.0
106479048	0.0	0.0
127255	81.0	117.0
106479047	0.0	0.0
127254	1705.0	4265.0
106479046	0.0	0.0
646780	6.0	5.0
127253	933.0	1468.0
106479045	4.0	1.0
106479044	0.0	0.0
729911	0.0	0.0
106479043	1.0	1.0
106480064	0.0	0.0
106479042	12.0	20.0
23170	1196.0	1994.0
115273	193.0	516.0
106480063	0.0	0.0
729909	2.0	1.0
106479041	1.0	0.0
23171	3980.0	5283.0
106479040	0.0	1.0
106480066	1.0	1.0
23172	871.0	1228.0
106480065	0.0	0.0
23173	1454.0	2222.0
106480068	1.0	0.0
23174	1966.0	3012.0
106480067	0.0	0.0
23175	1936.0	2604.0
23176	2450.0	3452.0
106480069	0.0	0.0
11199	7.0	8.0
11198	3784.0	6068.0
106480060	1.0	1.0
106480062	0.0	1.0
106480061	0.0	0.0
11160	2380.0	3674.0
644131	157.0	216.0
404663	0.0	2.0
11162	130.0	209.0
646799	1.0	1.0
11161	2828.0	4019.0
404665	20.0	24.0
11164	2227.0	3337.0
11163	1128.0	1873.0
23144	928.0	1550.0
127247	0.0	0.0
106480028	0.0	0.0
23145	160.0	176.0
106480027	3.0	4.0
106480029	0.0	0.0
23148	219.0	396.0
106479079	0.0	0.0
646791	4.0	4.0
23149	607.0	1042.0
441641	0.0	1.0
106479078	0.0	0.0
106479077	1.0	0.0
106479076	0.0	0.0
84108	280.0	381.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	0.0	1.0
106479074	0.0	0.0
106480030	0.0	0.0
106479073	0.0	0.0
106480033	2.0	1.0
84109	1.0	4.0
106480032	0.0	0.0
106479072	0.0	0.0
23140	4041.0	5739.0
115265	28.0	71.0
106480035	0.0	0.0
106479071	0.0	0.0
84103	1.0	1.0
23141	3360.0	5091.0
106480034	1.0	1.0
106479070	0.0	0.0
23142	1048.0	1773.0
84106	1886.0	4057.0
106480037	0.0	0.0
84105	318.0	493.0
23143	1714.0	2387.0
106480036	1.0	0.0
84100	352.0	500.0
11166	35.0	78.0
140258	0.0	4.0
644129	0.0	0.0
11165	1009.0	1509.0
84102	536.0	825.0
11168	3277.0	4476.0
84101	370.0	407.0
11167	9843.0	15164.0
644128	59.0	105.0
11169	218.0	282.0
11171	3216.0	5003.0
11170	6875.0	11508.0
11173	548.0	769.0
441639	0.0	0.0
11172	3.0	4.0
343296	0.0	1.0
11174	152.0	157.0
644146	2.0	8.0
23155	954.0	1390.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	2094.0	3125.0
23158	3943.0	6672.0
106479069	0.0	0.0
441631	1566.0	1115.0
106479068	0.0	1.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	0.0
106479063	0.0	0.0
106479062	0.0	0.0
106480044	0.0	1.0
23150	2905.0	3928.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	2795.0	4248.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	4638.0	7427.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	1542.0	2453.0
106480047	0.0	0.0
11177	2458.0	3556.0
11176	6694.0	8767.0
11179	781.0	1347.0
644138	0.0	0.0
11178	342.0	664.0
644139	1.0	0.0
139285	294.0	438.0
106480040	0.0	4.0
103695364	1.0	2.0
103695363	0.0	0.0
644153	0.0	0.0
11140	9518.0	15067.0
644159	0.0	1.0
103695365	5.0	13.0
11142	3442.0	6044.0
166824	208.0	406.0
106479019	0.0	0.0
11141	7.0	4.0
130872	3291.0	4579.0
106479018	0.0	0.0
644157	108.0	157.0
23122	1995.0	3019.0
106480006	0.0	0.0
106479017	1.0	2.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	9.0	8.0
106479015	0.0	0.0
106480008	0.0	1.0
25787	18.0	20.0
23125	3528.0	5179.0
106480007	0.0	0.0
25786	78.0	114.0
106479014	0.0	0.0
25789	84.0	118.0
644150	177.0	459.0
23126	3720.0	5367.0
106479013	0.0	0.0
25788	39.0	68.0
23127	222.0	595.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	0.0	0.0
23129	14219.0	20960.0
106479010	0.0	0.0
84129	57.0	81.0
106480011	3.0	5.0
106480010	0.0	0.0
84126	9.0	8.0
106480013	0.0	0.0
84125	502.0	1322.0
25780	1097.0	1446.0
106480012	0.0	0.0
84128	1089.0	1720.0
23120	5.0	12.0
106480015	1.0	0.0
25782	1635.0	2246.0
106480014	1.0	0.0
11144	20.0	33.0
11143	1859.0	2615.0
139212	225.0	489.0
84124	986.0	1526.0
